"player","player_id","team_abbrev","year","type","avg_hr_trot","doubters","mostly_gone","no_doubters","no_doubter_per","hr_total","xhr","xhr_diff"
"Langeliers, Shea","669127","ATH","2023","adj_xhr","23.13",5,18,12,"54.5","22",24.3,"-2.3"
"Suárez, Eugenio","553993","SEA","2023","adj_xhr","26.64",9,20,10,"45.5","22",22.3,"-0.3"
"Garver, Mitch","641598","TEX","2023","adj_xhr","25.38",5,16,9,"40.9","22",21.1,"0.9"
"Díaz, Yandy","650490","TB","2023","adj_xhr","27.93",5,20,6,"27.3","22",20.3,"1.7"
"Gallo, Joey","608336","MIN","2023","adj_xhr","23.11",5,5,16,"76.2","21",20.8,"0.2"
"Heim, Jonah","641680","TEX","2023","adj_xhr","23.91",10,14,8,"38.1","21",20.7,"0.3"
"Happ, Ian","664023","CHC","2023","adj_xhr","21.91",10,19,3,"14.3","21",19,"2.0"
"Rogers, Jake","668670","DET","2023","adj_xhr","23.72",11,13,8,"38.1","21",18.5,"2.5"
"Bohm, Alec","664761","PHI","2023","adj_xhr","22.75",7,11,9,"42.9","21",17.3,"3.7"
"Volpe, Anthony","683011","NYY","2023","adj_xhr","21.28",6,25,5,"23.8","21",21.9,"-0.9"
"Springer, George","543807","TOR","2023","adj_xhr","21.5",7,21,3,"14.3","21",17.6,"3.4"
"Duvall, Adam","594807","BOS","2023","adj_xhr","22.56",4,13,14,"66.7","21",24.3,"-3.3"
"Taylor, Michael A.","572191","MIN","2023","adj_xhr","21.96",2,13,9,"42.9","21",17,"4.0"
"Lowe, Brandon","664040","TB","2023","adj_xhr","24.6",4,16,9,"42.9","21",21.7,"-0.7"
"Altuve, Jose","514888","HOU","2023","adj_xhr","25.07",9,19,5,"23.8","21",20.7,"0.3"
"Vaughn, Andrew","683734","CWS","2023","adj_xhr","22.95",11,16,6,"28.6","21",18.2,"2.8"
"Rosario, Eddie","592696","ATL","2023","adj_xhr","23.01",7,16,5,"23.8","21",16.9,"4.1"
"Murphy, Sean","669221","ATL","2023","adj_xhr","23.85",4,13,11,"52.4","21",20,"1.0"
"Contreras, Willson","575929","STL","2023","adj_xhr","25.75",5,19,6,"30","20",21.7,"-1.7"
"Jones, Nolan","666134","COL","2023","adj_xhr","21.83",7,14,11,"55","20",21.8,"-1.8"
"Suzuki, Seiya","673548","CHC","2023","adj_xhr","21.82",5,16,8,"40","20",20.6,"-0.6"
"Lowe, Josh","666139","TB","2023","adj_xhr","24.94",4,19,6,"30","20",19,"1.0"
"Rutschman, Adley","668939","BAL","2023","adj_xhr","22.17",10,15,9,"45","20",19.7,"0.3"
"Bichette, Bo","666182","TOR","2023","adj_xhr","24.47",4,16,6,"30","20",17.6,"2.4"
"Carpenter, Kerry","681481","DET","2023","adj_xhr","22.76",7,19,5,"25","20",19.4,"0.6"
"Varsho, Daulton","662139","TOR","2023","adj_xhr","21.23",3,14,10,"50","20",21.2,"-1.2"
"Lowe, Nathaniel","663993","TEX","2023","adj_xhr","20.95",11,16,5,"25","20",17.8,"2.2"
"Renfroe, Hunter","592669","CIN","2023","adj_xhr","24.18",7,16,5,"25","20",16.2,"3.8"
"Smith, Will","669257","LAD","2023","adj_xhr","22.69",8,19,5,"26.3","19",18.9,"0.1"
"Yelich, Christian","592885","MIL","2023","adj_xhr","20.86",8,18,5,"26.3","19",17.7,"1.3"
"Raley, Luke","670042","TB","2023","adj_xhr","20.94",6,15,8,"42.1","19",20,"-1.0"
"Pham, Tommy","502054","AZ","2023","adj_xhr","23.9",9,12,9,"47.4","19",17.7,"1.3"
"Crawford, J.P.","641487","SEA","2023","adj_xhr","22.85",2,15,5,"26.3","19",15.4,"3.6"
"Lewis, Royce","668904","MIN","2023","adj_xhr","23.45",5,11,6,"31.6","19",15.8,"3.2"
"Belt, Brandon","474832","TOR","2023","adj_xhr","23.12",2,13,7,"36.8","19",17.4,"1.6"
"De La Cruz, Bryan","650559","MIA","2023","adj_xhr","28.33",5,15,6,"31.6","19",18.3,"0.7"
"Sánchez, Gary","596142","SD","2023","adj_xhr","24.95",6,11,9,"47.4","19",18,"1.0"
"Chisholm Jr., Jazz","665862","MIA","2023","adj_xhr","25.9",2,11,8,"42.1","19",17.4,"1.6"
"Bogaerts, Xander","593428","SD","2023","adj_xhr","27.64",8,14,7,"36.8","19",16.6,"2.4"
"Harris II, Michael","671739","ATL","2023","adj_xhr","23.92",7,10,10,"55.6","18",17.2,"0.8"
"Davis, J.D.","605204","SF","2023","adj_xhr","22.44",7,9,9,"50","18",15.2,"2.8"
"Friedl, TJ","670770","CIN","2023","adj_xhr","21.97",4,9,4,"22.2","18",11.9,"6.1"
"Correa, Carlos","621043","MIN","2023","adj_xhr","27.14",8,11,9,"50","18",17.1,"0.9"
"Trout, Mike","545361","LAA","2023","adj_xhr","24.59",5,8,10,"55.6","18",15.7,"2.3"
"Ruiz, Keibert","660688","WSH","2023","adj_xhr","25.46",3,14,6,"33.3","18",15.7,"2.3"
"Jiménez, Eloy","650391","CWS","2023","adj_xhr","25.27",4,9,10,"55.6","18",16.9,"1.1"
"Mountcastle, Ryan","663624","BAL","2023","adj_xhr","24.25",9,12,9,"50","18",18.5,"-0.5"
"Abrams, CJ","682928","WSH","2023","adj_xhr","23.75",7,16,5,"27.8","18",17.9,"0.1"
"Contreras, William","661388","MIL","2023","adj_xhr","26.29",7,16,5,"29.4","17",15.8,"1.2"
"Jansen, Danny","643376","TOR","2023","adj_xhr","23.09",4,11,6,"35.3","17",15.4,"1.6"
"Chapman, Matt","656305","TOR","2023","adj_xhr","22.47",8,25,5,"29.4","17",19.7,"-2.7"
"Franco, Wander","677551","TB","2023","adj_xhr","23.91",12,10,7,"41.2","17",14.5,"2.5"
"Naylor, Josh","647304","CLE","2023","adj_xhr","26.35",12,11,7,"41.2","17",15.4,"1.6"
"India, Jonathan","663697","CIN","2023","adj_xhr","22.98",4,15,4,"23.5","17",14.4,"2.6"
"Velázquez, Nelson","676369","KC","2023","adj_xhr","26.32",2,8,10,"58.8","17",17.2,"-0.2"
"Kim, Ha-Seong","673490","SD","2023","adj_xhr","20.76",6,15,3,"17.6","17",13.5,"3.5"
"Buxton, Byron","621439","MIN","2023","adj_xhr","22.68",6,10,9,"52.9","17",17.3,"-0.3"
"Julien, Edouard","666397","MIN","2023","adj_xhr","23.18",4,15,7,"41.2","17",16.2,"0.8"
"Cooper, Garrett","643265","SD","2023","adj_xhr","20.78",2,14,7,"41.2","17",16.9,"0.1"
"Arcia, Orlando","606115","ATL","2023","adj_xhr","24.48",8,13,6,"35.3","17",15.7,"1.3"
"Wade Jr., LaMonte","664774","SF","2023","adj_xhr","22.56",5,14,8,"47.1","17",17,"0.0"
"Grichuk, Randal","545341","LAA","2023","adj_xhr","22.65",6,12,6,"37.5","16",15.3,"0.7"
"Noda, Ryan","676116","ATH","2023","adj_xhr","23.58",5,11,7,"43.8","16",16.9,"-0.9"
"Hays, Austin","669720","BAL","2023","adj_xhr","23.14",12,17,6,"37.5","16",18.5,"-2.5"
"Stott, Bryson","681082","PHI","2023","adj_xhr","22.89",6,9,5,"31.3","16",12.6,"3.4"
"Rengifo, Luis","650859","LAA","2023","adj_xhr","19.39",5,12,5,"31.3","16",14.4,"1.6"
"Ford, Mike","645801","SEA","2023","adj_xhr","25.23",1,12,6,"37.5","16",15.3,"0.7"
"McLain, Matt","680574","CIN","2023","adj_xhr","21.23",6,12,3,"18.8","16",12.9,"3.1"
"Walker, Jordan","691023","STL","2023","adj_xhr","22.2",8,13,6,"37.5","16",15.8,"0.2"
"Melendez, MJ","669004","KC","2023","adj_xhr","22.85",13,16,8,"50","16",20.2,"-4.2"
"Tovar, Ezequiel","678662","COL","2023","adj_xhr","20.93",9,8,6,"40","15",12.5,"2.5"
"LeMahieu, DJ","518934","NYY","2023","adj_xhr","22.99",9,13,1,"6.7","15",11.1,"3.9"
"Taylor, Chris","621035","LAD","2023","adj_xhr","22.37",5,11,7,"46.7","15",14.2,"0.8"
"Maldonado, Martín","455117","HOU","2023","adj_xhr","24.14",5,12,6,"40","15",14.2,"0.8"
"Yastrzemski, Mike","573262","SF","2023","adj_xhr","23.61",6,12,5,"33.3","15",15.2,"-0.2"
"Hayes, Ke'Bryan","663647","PIT","2023","adj_xhr","23.04",13,10,7,"46.7","15",14.3,"0.7"
"Heyward, Jason","518792","LAD","2023","adj_xhr","22.47",3,13,4,"26.7","15",13.1,"1.9"
"Fraley, Jake","641584","CIN","2023","adj_xhr","22.11",5,8,4,"26.7","15",10.1,"4.9"
"Conforto, Michael","624424","SF","2023","adj_xhr","22.3",4,13,4,"26.7","15",14.2,"0.8"
"Mullins, Cedric","656775","BAL","2023","adj_xhr","24.62",2,15,4,"26.7","15",15,"0.0"
"Massey, Michael","686681","KC","2023","adj_xhr","22.94",5,6,10,"66.7","15",15.2,"-0.2"
"Polanco, Jorge","593871","MIN","2023","adj_xhr","24.64",9,8,7,"46.7","15",13.4,"1.6"
"Giménez, Andrés","665926","CLE","2023","adj_xhr","22.52",6,11,7,"46.7","15",16.2,"-1.2"
"Pederson, Joc","592626","SF","2023","adj_xhr","26.2",3,15,6,"40","15",17.4,"-2.4"
"Yoshida, Masataka","807799","BOS","2023","adj_xhr","22.03",11,14,4,"26.7","15",14.3,"0.7"
"Taveras, Leody","665750","TEX","2023","adj_xhr","22.24",11,13,5,"33.3","15",14.7,"0.3"
"Votto, Joey","458015","CIN","2023","adj_xhr","23.07",2,7,8,"57.1","14",13.2,"0.8"
"Díaz, Elias","553869","COL","2023","adj_xhr","25.72",8,7,8,"57.1","14",12.5,"1.5"
"Estrada, Thairo","642731","SF","2023","adj_xhr","24.19",6,10,7,"50","14",15.1,"-1.1"
"Gelof, Zack","680869","ATH","2023","adj_xhr","22.74",4,10,4,"28.6","14",11.8,"2.2"
"Wallner, Matt","670242","MIN","2023","adj_xhr","22.83",4,6,9,"64.3","14",14.2,"-0.2"
"Duran, Ezequiel","677649","TEX","2023","adj_xhr","23.66",10,10,5,"35.7","14",13.5,"0.5"
"O'Hoppe, Logan","681351","LAA","2023","adj_xhr","22.53",2,13,4,"28.6","14",13.8,"0.2"
"DeJong, Paul","657557","SF","2023","adj_xhr","22.68",8,9,5,"35.7","14",12.6,"1.4"
"Sánchez, Jesús","660821","MIA","2023","adj_xhr","27.49",3,11,7,"50","14",14.9,"-0.9"
"Brown, Seth","664913","ATH","2023","adj_xhr","22.4",10,14,5,"35.7","14",14.6,"-0.6"
"Nootbaar, Lars","663457","STL","2023","adj_xhr","19.45",5,11,6,"42.9","14",13.9,"0.1"
"O'Hearn, Ryan","656811","BAL","2023","adj_xhr","23.24",7,14,5,"35.7","14",13.8,"0.2"
"Jeffers, Ryan","680777","MIN","2023","adj_xhr","23.71",5,9,6,"42.9","14",13.8,"0.2"
"Ward, Taylor","621493","LAA","2023","adj_xhr","23.24",5,12,3,"21.4","14",13.9,"0.1"
"Moniak, Mickey","666160","LAA","2023","adj_xhr","22.42",4,11,5,"35.7","14",13.2,"0.8"
"Frazier, Adam","624428","BAL","2023","adj_xhr","22",3,6,5,"38.5","13",9.7,"3.3"
"Edman, Tommy","669242","STL","2023","adj_xhr","22.11",1,10,6,"46.2","13",13.1,"-0.1"
"Meneses, Joey","608841","WSH","2023","adj_xhr","24.49",6,15,3,"23.1","13",15.5,"-2.5"
"Stephenson, Tyler","663886","CIN","2023","adj_xhr","22.46",4,13,3,"23.1","13",11.4,"1.6"
"Encarnacion-Strand, Christian","687952","CIN","2023","adj_xhr","24.49",3,7,5,"38.5","13",11.2,"1.8"
"Vogelbach, Daniel","596129","NYM","2023","adj_xhr","29.07",2,12,4,"30.8","13",12.4,"0.6"
"Donaldson, Josh","518626","MIL","2023","adj_xhr","23.05",0,5,9,"69.2","13",13.3,"-0.3"
"Senzel, Nick","669222","CIN","2023","adj_xhr","22.27",1,10,3,"23.1","13",11.2,"1.8"
"Sabol, Blake","666165","SF","2023","adj_xhr","22.64",4,8,4,"30.8","13",10.1,"2.9"
"Grisham, Trent","663757","SD","2023","adj_xhr","21.03",3,11,4,"30.8","13",11.9,"1.1"
"Marsh, Brandon","669016","PHI","2023","adj_xhr","21.23",6,12,3,"23.1","13",11.5,"1.5"
"Wiemer, Joey","686894","MIL","2023","adj_xhr","20.94",6,10,5,"38.5","13",12.3,"0.7"
"Thomas, Alek","677950","AZ","2023","adj_xhr","22.31",4,10,4,"30.8","13",11,"2.0"
"Tellez, Rowdy","642133","MIL","2023","adj_xhr","27.44",1,8,4,"30.8","13",9.8,"3.2"
"De La Cruz, Elly","682829","CIN","2023","adj_xhr","27.72",5,6,8,"61.5","13",12.3,"0.7"
"Verdugo, Alex","657077","BOS","2023","adj_xhr","27.81",7,7,5,"38.5","13",10.8,"2.2"
"France, Ty","664034","SEA","2023","adj_xhr","26.06",10,5,8,"66.7","12",11.6,"0.4"
"Farmer, Kyle","571657","MIN","2023","adj_xhr","24.18",8,10,5,"41.7","12",12.2,"-0.2"
"d'Arnaud, Travis","518595","ATL","2023","adj_xhr","23.2",4,7,6,"50","12",11.1,"0.9"
"Cron, C.J.","543068","LAA","2023","adj_xhr","23.35",3,8,4,"33.3","12",10.4,"1.6"
"McCutchen, Andrew","457705","PIT","2023","adj_xhr","23.59",5,13,2,"16.7","12",10.9,"1.1"
"Smith, Dominic","642086","WSH","2023","adj_xhr","26.32",5,15,2,"16.7","12",12.6,"-0.6"
"Olivares, Edward","658668","KC","2023","adj_xhr","23.48",3,17,6,"50","12",17.2,"-5.2"
"Bauers, Jake","641343","NYY","2023","adj_xhr","24.33",7,13,4,"33.3","12",13.6,"-1.6"
"Rizzo, Anthony","519203","NYY","2023","adj_xhr","25.57",7,11,1,"8.3","12",9.3,"2.7"
"Ramírez, Harold","623912","TB","2023","adj_xhr","22.4",5,10,3,"25","12",9.3,"2.7"
"Moustakas, Mike","519058","LAA","2023","adj_xhr","22.97",5,7,8,"66.7","12",13.9,"-1.9"
"Moncada, Yoán","660162","CWS","2023","adj_xhr","23.99",9,6,5,"45.5","11",9.2,"1.8"
"Greene, Riley","682985","DET","2023","adj_xhr","22.25",7,8,6,"54.5","11",11.8,"-0.8"
"Ibáñez, Andy","628451","DET","2023","adj_xhr","20.41",4,7,7,"63.6","11",12,"-1.0"
"Kelenic, Jarred","672284","SEA","2023","adj_xhr","20.98",3,11,4,"36.4","11",10.9,"0.1"
"Baddoo, Akil","668731","DET","2023","adj_xhr","23.38",7,9,2,"18.2","11",10.4,"0.6"
"Taylor, Tyrone","621438","MIL","2023","adj_xhr","21.22",6,9,4,"36.4","11",11.8,"-0.8"
"Hernández, Enrique","571771","LAD","2023","adj_xhr","22.26",6,9,5,"45.5","11",12.3,"-1.3"
"Joe, Connor","656582","PIT","2023","adj_xhr","23.28",4,8,7,"63.6","11",12.9,"-1.9"
"Canha, Mark","592192","MIL","2023","adj_xhr","22.73",6,6,3,"27.3","11",8.1,"2.9"
"Naylor, Bo","666310","CLE","2023","adj_xhr","22.89",3,6,6,"54.5","11",10.9,"0.1"
"Montero, Elehuris","660707","COL","2023","adj_xhr","23.17",2,12,0,"0","11",8.4,"2.6"
"Benson, Will","666181","CIN","2023","adj_xhr","22.59",3,10,1,"9.1","11",9.2,"1.8"
"Stewart, DJ","621466","NYM","2023","adj_xhr","24.2",2,9,3,"27.3","11",10.9,"0.1"
"Longoria, Evan","446334","AZ","2023","adj_xhr","23.85",2,2,10,"90.9","11",11.4,"-0.4"
"Donovan, Brendan","680977","STL","2023","adj_xhr","21.15",4,6,6,"54.5","11",11.4,"-0.4"
"Bethancourt, Christian","542194","TB","2023","adj_xhr","24.94",5,9,2,"18.2","11",8.7,"2.3"
"Kirilloff, Alex","666135","MIN","2023","adj_xhr","20.93",4,13,0,"0","11",10.4,"0.6"
"Merrifield, Whit","593160","TOR","2023","adj_xhr","23.39",6,10,1,"9.1","11",8.7,"2.3"
"Moreno, Gabriel","672515","AZ","2023","adj_xhr","24.37",0,10,3,"27.3","11",9.9,"1.1"
"Bryant, Kris","592178","COL","2023","adj_xhr","22.14",5,7,4,"40","10",10.3,"-0.3"
"McNeil, Jeff","643446","NYM","2023","adj_xhr","21.68",4,10,2,"20","10",10.6,"-0.6"
"Arias, Gabriel","672356","CLE","2023","adj_xhr","24.53",4,7,5,"50","10",11.9,"-1.9"
"Arraez, Luis","650333","MIA","2023","adj_xhr","23.62",9,6,2,"20","10",7.7,"2.3"
"Knizner, Andrew","668800","STL","2023","adj_xhr","21.83",1,11,6,"60","10",12.6,"-2.6"
"Bleday, JJ","668709","ATH","2023","adj_xhr","22.08",3,8,4,"40","10",10.4,"-0.4"
"Sheets, Gavin","657757","CWS","2023","adj_xhr","21.75",3,10,2,"20","10",9.5,"0.5"
"Diaz, Jordan","672478","ATH","2023","adj_xhr","23.33",3,10,2,"20","10",10,"0.0"
"Doyle, Brenton","686668","COL","2023","adj_xhr","21.52",5,11,4,"40","10",11.4,"-1.4"
"Meyers, Jake","676694","HOU","2023","adj_xhr","22.64",1,8,4,"40","10",9.6,"0.4"
"Sosa, Edmundo","624641","PHI","2023","adj_xhr","23.19",4,8,3,"30","10",9.3,"0.7"
"Gomes, Yan","543228","CHC","2023","adj_xhr","22.53",3,11,1,"10","10",8.1,"1.9"
"Higashioka, Kyle","543309","NYY","2023","adj_xhr","22.95",7,9,3,"30","10",10.3,"-0.3"
"Grossman, Robbie","543257","TEX","2023","adj_xhr","20.78",8,9,1,"10","10",9.1,"0.9"
"Peña, Jeremy","665161","HOU","2023","adj_xhr","22.92",6,11,1,"10","10",9.3,"0.7"
"Palacios, Joshua","641943","PIT","2023","adj_xhr","25.66",4,6,4,"40","10",8.9,"1.1"
"Dubón, Mauricio","643289","HOU","2023","adj_xhr","24.2",2,10,3,"30","10",9.5,"0.5"
"Vierling, Matt","663837","DET","2023","adj_xhr","22.96",3,9,6,"60","10",12.2,"-2.2"
"Cronenworth, Jake","630105","SD","2023","adj_xhr","21.14",5,8,3,"30","10",8.8,"1.2"
"McKinstry, Zach","656716","DET","2023","adj_xhr","21.92",14,7,2,"22.2","9",8.5,"0.5"
"Thaiss, Matt","642136","LAA","2023","adj_xhr","23.27",3,5,5,"55.6","9",8.5,"0.5"
"Profar, Jurickson","595777","SD","2023","adj_xhr","24.34",1,10,2,"22.2","9",8.5,"0.5"
"Neto, Zach","687263","LAA","2023","adj_xhr","25.23",2,7,4,"44.4","9",8.1,"0.9"
"Pillar, Kevin","607680","ATL","2023","adj_xhr","22.67",2,5,4,"44.4","9",8.1,"0.9"
"Anderson, Brian","605119","MIL","2023","adj_xhr","21.46",3,9,1,"11.1","9",7.4,"1.6"
"Vientos, Mark","668901","NYM","2023","adj_xhr","25.07",1,8,3,"33.3","9",8.9,"0.1"
"O'Neill, Tyler","641933","STL","2023","adj_xhr","19.08",2,10,2,"22.2","9",9.7,"-0.7"
"Hicks, Aaron","543305","BAL","2023","adj_xhr","24.33",4,5,5,"55.6","9",9.4,"-0.4"
"Wong, Connor","657136","BOS","2023","adj_xhr","22.53",5,5,4,"44.4","9",8.7,"0.3"
