Name,Team,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Balls,Strikes,Pitches,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,NameASCII,PlayerId,MLBAMID
"Rogelio Armenteros","HOU",0.23076923076923078,2,0.222222222,0.518518518,0.259259259,0.142857142,0.142857142,77,116,193,0.62962963,0.25925926,0.11111111,0.22222222,0.18518519,0.59259259,"Rogelio Armenteros",17679,660494
"Mick Abel","- - -",0.3148148148148148,1.136363636,0.145454545,0.454545454,0.4,0,0.045454545,99,195,294,0.41818182,0.41818182,0.16363636,0.07272727,0.36363636,0.56363636,"Mick Abel",27756,690953
"Chad Sobotka","ATL",0.25,0.76,0.228070175,0.333333333,0.438596491,0.08,0.2,167,247,414,0.26315789,0.47368421,0.26315789,0.10526316,0.33333333,0.56140351,"Chad Sobotka",17470,656977
"Zack Burdi","- - -",0.42857142857142855,0.833333333,0.195121951,0.365853658,0.43902439,0.111111111,0.333333333,89,154,243,0.43902439,0.3902439,0.17073171,0.14634146,0.29268293,0.56097561,"Zack Burdi",19159,641420
"Joe Palumbo","TEX",0.3684210526315789,1.307692307,0.285714285,0.404761904,0.309523809,0.076923076,0.384615384,108,161,269,0.41860465,0.37209302,0.20930233,0.04651163,0.39534884,0.55813953,"Joe Palumbo",17035,643478
"Cody Allen","LAA",0.2857142857142857,0.434782608,0.131578947,0.263157894,0.605263157,0.130434782,0.173913043,106,156,262,0.21052632,0.52631579,0.26315789,0.13157895,0.31578947,0.55263158,"Cody Allen",12183,592102
"Eric Stout","- - -",0.425,1.066666666,0.261904761,0.38095238,0.357142857,0,0.133333333,117,171,288,0.47619048,0.26190476,0.26190476,0.04761905,0.4047619,0.54761905,"Eric Stout",16873,657770
"Karl Kauffmann","COL",0.38333333333333336,0.84,0.269841269,0.333333333,0.396825396,0.04,0.12,113,171,284,0.44444444,0.33333333,0.22222222,0.0952381,0.36507937,0.53968254,"Karl Kauffmann",27488,666154
"Daniel Stumpf","DET",0.375,0.842105263,0.31372549,0.31372549,0.372549019,0.105263157,0.157894736,129,173,302,0.47058824,0.25490196,0.2745098,0.1372549,0.33333333,0.52941176,"Daniel Stumpf",13780,621385
"Eric Skoglund","KCR",0.30434782608695654,0.866666666,0.232876712,0.356164383,0.410958904,0.133333333,0.133333333,128,201,329,0.46575342,0.34246575,0.19178082,0.1369863,0.34246575,0.52054795,"Eric Skoglund",16155,607215
"Randy Rosario","- - -",0.42857142857142855,4.2,0.297297297,0.567567567,0.135135135,0,0.4,76,127,203,0.45945946,0.37837838,0.16216216,0.05405405,0.43243243,0.51351351,"Randy Rosario",14508,600968
"Matt Swarmer","CHC",0.22727272727272727,0.818181818,0.215686274,0.352941176,0.431372549,0.181818181,0.318181818,121,196,317,0.50980392,0.29411765,0.19607843,0.1372549,0.35294118,0.50980392,"Matt Swarmer",19705,664161
"Will Harris","- - -",0.25252525252525254,1.194444444,0.254716981,0.405660377,0.339622641,0.083333333,0.194444444,274,421,695,0.40566038,0.28301887,0.31132075,0.1509434,0.33962264,0.50943396,"Will Harris",3192,501789
"Ryan Hendrix","CIN",0.40384615384615385,1.222222222,0.298245614,0.385964912,0.315789473,0.111111111,0.277777777,176,208,384,0.36842105,0.33333333,0.29824561,0.0877193,0.40350877,0.50877193,"Ryan Hendrix",19535,641682
"Edinson Volquez","TEX",0.39473684210526316,1.333333333,0.3,0.4,0.3,0.166666666,0.166666666,95,152,247,0.25,0.475,0.275,0.1,0.4,0.5,"Edinson Volquez",3990,450172
"Jerry Blevins","ATL",0.25,0.777777777,0.272727272,0.318181818,0.409090909,0.111111111,0.222222222,122,171,293,0.54545455,0.31818182,0.13636364,0.06818182,0.43181818,0.5,"Jerry Blevins",7841,460283
"Ryan Buchter","- - -",0.32894736842105265,0.4,0.3,0.2,0.5,0.125,0.15,229,321,550,0.47560976,0.35365854,0.17073171,0.13414634,0.36585366,0.5,"Ryan Buchter",9456,488748
"Zac Reininger","DET",0.3548387096774194,1.173913043,0.285714285,0.385714285,0.328571428,0.04347826,0.347826086,111,209,320,0.4,0.34285714,0.25714286,0.07142857,0.42857143,0.5,"Zac Reininger",15285,643617
"Chandler Shepherd","BAL",0.3235294117647059,0.764705882,0.210526315,0.342105263,0.447368421,0,0.235294117,71,131,202,0.44736842,0.34210526,0.21052632,0.05263158,0.44736842,0.5,"Chandler Shepherd",16166,605469
"Norge Ruiz","OAK",0.34375,0.5,0.25,0.25,0.5,0.055555555,0.222222222,92,148,240,0.33333333,0.27777778,0.38888889,0.11111111,0.38888889,0.5,"Norge Ruiz",19580,650204
"Corbin Martin","- - -",0.3418803418803419,0.736842105,0.2265625,0.328125,0.4453125,0.035087719,0.263157894,292,471,763,0.33333333,0.36363636,0.3030303,0.06818182,0.43939394,0.49242424,"Corbin Martin",19884,656686
"Brian Flynn","KCR",0.38596491228070173,1.315789473,0.2,0.454545454,0.345454545,0.105263157,0.105263157,128,182,310,0.3220339,0.3559322,0.3220339,0.13559322,0.37288136,0.49152542,"Brian Flynn",12027,543169
"Adalberto Mejía","- - -",0.32142857142857145,0.518518518,0.293103448,0.24137931,0.465517241,0.037037037,0.111111111,164,242,406,0.38983051,0.42372881,0.18644068,0.13559322,0.37288136,0.49152542,"Adalberto Mejia",13188,606167
"Gunnar Hoglund","ATH",0.3191489361702128,1.263157894,0.188679245,0.452830188,0.358490566,0,0.315789473,97,149,246,0.39622642,0.41509434,0.18867925,0.01886792,0.49056604,0.49056604,"Gunnar Hoglund",31318,680684
"Carson Whisenhunt","SFG",0.25,0.818181818,0.166666666,0.375,0.458333333,0.09090909,0.227272727,122,167,289,0.30612245,0.46938776,0.2244898,0.10204082,0.40816327,0.48979592,"Carson Whisenhunt",31676,687931
"Trey Wingenter","- - -",0.32989690721649484,1.189189189,0.205882352,0.431372549,0.362745098,0.135135135,0.162162162,291,483,774,0.39805825,0.38834951,0.21359223,0.15533981,0.3592233,0.48543689,"Trey Wingenter",17793,622259
"José Castillo","- - -",0.3333333333333333,1.578947368,0.196721311,0.491803278,0.311475409,0.052631578,0.105263157,118,208,326,0.43548387,0.33870968,0.22580645,0.0483871,0.46774194,0.48387097,"Jose Castillo",17169,620454
"Ray Black","- - -",0.20833333333333334,0.5,0.222222222,0.259259259,0.518518518,0,0.214285714,71,133,204,0.2962963,0.44444444,0.25925926,0.07407407,0.44444444,0.48148148,"Ray Black",14244,605143
"Ramón Rosso","PHI",0.21739130434782608,0.888888888,0.32,0.32,0.36,0,0.222222222,71,129,200,0.32,0.52,0.16,0.04,0.48,0.48,"Ramon Rosso",20368,665759
"Jordan Balazovic","MIN",0.27906976744186046,1.4,0.217391304,0.456521739,0.326086956,0.133333333,0.2,78,151,229,0.39130435,0.30434783,0.30434783,0.13043478,0.39130435,0.47826087,"Jordan Balazovic",21866,666364
"Sean Nolin","- - -",0.3709677419354839,0.92,0.238095238,0.365079365,0.396825396,0.08,0.12,135,230,365,0.46153846,0.32307692,0.21538462,0.07692308,0.44615385,0.47692308,"Sean Nolin",11341,543594
"Jaden Hill","COL",0.25862068965517243,1.476190476,0.147540983,0.508196721,0.344262295,0.047619047,0.142857142,108,214,322,0.3442623,0.40983607,0.24590164,0.16393443,0.36065574,0.47540984,"Jaden Hill",30250,677955
"Jake Faria","- - -",0.36046511627906974,0.731707317,0.219780219,0.329670329,0.45054945,0.073170731,0.170731707,203,334,537,0.37634409,0.34408602,0.27956989,0.10752688,0.41935484,0.47311828,"Jake Faria",13699,607188
"Edwin Jackson","- - -",0.391304347826087,1.295454545,0.198412698,0.452380952,0.349206349,0.022727272,0.318181818,263,405,668,0.48062016,0.35658915,0.1627907,0.13178295,0.39534884,0.47286822,"Edwin Jackson",1841,429719
"Mike Shawaryn","BOS",0.4857142857142857,1.23076923,0.194444444,0.444444444,0.361111111,0.076923076,0.076923076,100,154,254,0.33333333,0.38888889,0.27777778,0.16666667,0.36111111,0.47222222,"Mike Shawaryn",19495,642067
"Hector Noesí","MIA",0.3125,0.708333333,0.211538461,0.326923076,0.461538461,0.125,0.208333333,99,171,270,0.26415094,0.43396226,0.30188679,0.16981132,0.35849057,0.47169811,"Hector Noesi",3292,456051
"Matt Grace","- - -",0.31521739130434784,1.323529411,0.193877551,0.459183673,0.346938775,0,0.235294117,160,243,403,0.4,0.32,0.28,0.05,0.48,0.47,"Matt Grace",11449,594840
"Austin Cox","- - -",0.3404255319148936,0.945945945,0.272727272,0.353535353,0.373737373,0.108108108,0.162162162,223,378,601,0.39,0.4,0.21,0.13,0.4,0.47,"Austin Cox",24604,680735
"Brady Lail","- - -",0.2222222222222222,0.555555555,0.125,0.3125,0.5625,0.222222222,0.277777777,75,125,200,0.4375,0.28125,0.28125,0.21875,0.3125,0.46875,"Brady Lail",14707,621078
"Rex Brothers","CHC",0.31343283582089554,0.722222222,0.173333333,0.346666666,0.48,0.027777777,0.222222222,246,348,594,0.48,0.30666667,0.21333333,0.10666667,0.42666667,0.46666667,"Rex Brothers",9794,571521
"Derek Holland","- - -",0.3238993710691824,0.679487179,0.244956772,0.305475504,0.449567723,0.089743589,0.23076923,803,1377,2180,0.42655367,0.31920904,0.25423729,0.12146893,0.41242938,0.46610169,"Derek Holland",4141,502706
"Ryan Castellani","- - -",0.25,1,0.232558139,0.38372093,0.38372093,0.151515151,0.181818181,204,297,501,0.37209302,0.3372093,0.29069767,0.15116279,0.38372093,0.46511628,"Ryan Castellani",16377,624418
"Amos Willingham","WSN",0.38,0.655172413,0.142857142,0.339285714,0.517857142,0.068965517,0.206896551,98,193,291,0.41071429,0.26785714,0.32142857,0.14285714,0.39285714,0.46428571,"Amos Willingham",26128,686294
"Dereck Rodríguez","- - -",0.3013698630136986,1.192771084,0.208695652,0.430434782,0.360869565,0.096385542,0.192771084,385,659,1044,0.4893617,0.29361702,0.21702128,0.12340426,0.41276596,0.46382979,"Dereck Rodriguez",14509,605446
"Jordan Yamamoto","- - -",0.3202614379084967,0.736111111,0.228395061,0.327160493,0.444444444,0.069444444,0.125,352,609,961,0.42592593,0.36419753,0.20987654,0.17283951,0.36419753,0.46296296,"Jordan Yamamoto",17585,657141
"Mike Kickham","- - -",0.45454545454545453,1.285714285,0.179487179,0.461538461,0.358974358,0,0.428571428,76,160,236,0.48717949,0.23076923,0.28205128,0.02564103,0.51282051,0.46153846,"Mike Kickham",11618,592464
"Jeff Criswell","COL",0.34782608695652173,1.222222222,0.23076923,0.423076923,0.346153846,0.111111111,0.333333333,77,125,202,0.34615385,0.46153846,0.19230769,0.15384615,0.38461538,0.46153846,"Jeff Criswell",27608,676105
"Marco Estrada","OAK",0.2826086956521739,0.322580645,0.163265306,0.204081632,0.632653061,0.193548387,0.129032258,100,148,248,0.48,0.34,0.18,0.18,0.36,0.46,"Marco Estrada",1118,462136
"Payton Tolle","BOS",0.30303030303030304,0.625,0.297297297,0.27027027,0.432432432,0.0625,0.25,89,155,244,0.32432432,0.27027027,0.40540541,0.16216216,0.37837838,0.45945946,"Payton Tolle",35466,801139
"Taylor Williams","- - -",0.41379310344827586,1.8125,0.25,0.483333333,0.266666666,0,0.1875,167,259,426,0.44262295,0.27868852,0.27868852,0.13114754,0.40983607,0.45901639,"Taylor Williams",14899,592865
"Ryan Carpenter","DET",0.3211009174311927,0.847826086,0.273504273,0.333333333,0.393162393,0.02173913,0.195652173,184,352,536,0.3559322,0.28813559,0.3559322,0.12711864,0.41525424,0.45762712,"Ryan Carpenter",12699,543001
"Joe Jacques","- - -",0.3448275862068966,2.714285714,0.118644067,0.644067796,0.237288135,0,0.071428571,131,179,310,0.3559322,0.37288136,0.27118644,0.13559322,0.40677966,0.45762712,"Joe Jacques",25178,682175
"Anthony Molina","COL",0.3446327683615819,1.109375,0.258241758,0.39010989,0.351648351,0.046875,0.109375,303,554,857,0.27173913,0.43478261,0.29347826,0.13043478,0.41304348,0.45652174,"Anthony Molina",26952,683627
"Thomas Pannone","- - -",0.31543624161073824,0.626666666,0.212903225,0.303225806,0.483870967,0.066666666,0.12,336,587,923,0.41772152,0.34177215,0.24050633,0.14556962,0.39873418,0.4556962,"Thomas Pannone",17281,623381
"Wei-Yin Chen","MIA",0.366412213740458,1.0625,0.277372262,0.372262773,0.350364963,0.083333333,0.166666666,249,484,733,0.43884892,0.30215827,0.25899281,0.12230216,0.42446043,0.45323741,"Wei-Yin Chen",13071,612672
"Grant Taylor","CHW",0.5,1.7,0.307692307,0.435897435,0.256410256,0.1,0,80,185,265,0.2,0.45,0.35,0.1,0.45,0.45,"Grant Taylor",33927,691799
"Scott McGough","- - -",0.3149171270718232,1.197183098,0.212121212,0.429292929,0.358585858,0.098591549,0.239436619,394,737,1131,0.42424242,0.32828283,0.24747475,0.10606061,0.44444444,0.44949495,"Scott McGough",12056,543518
"Vinny Nittoli","- - -",0.2222222222222222,0.666666666,0.078947368,0.368421052,0.552631578,0.047619047,0.095238095,68,125,193,0.44736842,0.28947368,0.26315789,0.05263158,0.5,0.44736842,"Vinny Nittoli",16754,657697
"Seunghwan Oh","COL",0.36363636363636365,0.8125,0.236842105,0.342105263,0.421052631,0.0625,0.3125,82,157,239,0.42105263,0.34210526,0.23684211,0.13157895,0.42105263,0.44736842,"Seunghwan Oh",18719,493200
"Ariel Jurado","- - -",0.3459715639810427,1.95,0.206278026,0.524663677,0.269058295,0.05,0.25,405,740,1145,0.42477876,0.38495575,0.19026549,0.11061947,0.44247788,0.44690265,"Ariel Jurado",17030,642558
"Kervin Castro","- - -",0.2727272727272727,1,0.130434782,0.434782608,0.434782608,0.1,0.15,93,173,266,0.23404255,0.55319149,0.21276596,0.12765957,0.42553191,0.44680851,"Kervin Castro",21656,665645
"Aaron Fletcher","- - -",0.3023255813953488,0.944444444,0.255319148,0.361702127,0.382978723,0,0.222222222,87,150,237,0.44680851,0.36170213,0.19148936,0.06382979,0.4893617,0.44680851,"Aaron Fletcher",22052,667465
"Elvis Alvarado","ATH",0.23529411764705882,0.931034482,0.2,0.385714285,0.414285714,0.172413793,0.068965517,161,257,418,0.32857143,0.41428571,0.25714286,0.15714286,0.4,0.44285714,"Elvis Alvarado",21662,665660
"Ken Giles","- - -",0.3620689655172414,1.227272727,0.196721311,0.44262295,0.360655737,0.09090909,0.136363636,172,326,498,0.40983607,0.36065574,0.2295082,0.16393443,0.39344262,0.44262295,"Ken Giles",12910,571704
"Brian Johnson","BOS",0.3977272727272727,1.205882352,0.175824175,0.45054945,0.373626373,0.029411764,0.147058823,229,313,542,0.50537634,0.31182796,0.1827957,0.19354839,0.3655914,0.44086022,"Brian Johnson",14272,598271
"Robert Stock","- - -",0.37037037037037035,1.45,0.155172413,0.5,0.344827586,0.05,0.25,141,195,336,0.3220339,0.42372881,0.25423729,0.03389831,0.52542373,0.44067797,"Robert Stock",6576,476594
"Elvis Luciano","TOR",0.3448275862068966,0.769230769,0.220338983,0.33898305,0.440677966,0.038461538,0.038461538,119,214,333,0.42372881,0.37288136,0.20338983,0.13559322,0.42372881,0.44067797,"Elvis Luciano",20632,672773
"Oliver Drake","TBR",0.22727272727272727,0.714285714,0.189189189,0.337837837,0.472972972,0.171428571,0.257142857,231,373,604,0.46666667,0.24,0.29333333,0.17333333,0.38666667,0.44,"Oliver Drake",8823,543118
"Humberto Mejía","- - -",0.35185185185185186,0.708333333,0.267857142,0.303571428,0.428571428,0.041666666,0.125,113,196,309,0.42105263,0.36842105,0.21052632,0.10526316,0.45614035,0.43859649,"Humberto Mejia",20739,650668
"Sean Reid-Foley","- - -",0.2765957446808511,1.345454545,0.116438356,0.506849315,0.376712328,0.072727272,0.09090909,370,593,963,0.34246575,0.4109589,0.24657534,0.13013699,0.43150685,0.43835616,"Sean Reid-Foley",17034,656887
"Homer Bailey","- - -",0.34156378600823045,1.214285714,0.256,0.408,0.336,0.154761904,0.119047619,493,923,1416,0.3625498,0.35458167,0.28286853,0.16334661,0.39840637,0.43824701,"Homer Bailey",8362,456701
"Andrew Albers","MIN",0.25,0.476190476,0.354166666,0.208333333,0.4375,0.19047619,0.38095238,104,151,255,0.29166667,0.33333333,0.375,0.27083333,0.29166667,0.4375,"Andrew Albers",7853,452027
"Jesse Biddle","- - -",0.35526315789473684,1.5,0.22077922,0.467532467,0.311688311,0.041666666,0.166666666,224,301,525,0.5125,0.35,0.1375,0.1,0.4625,0.4375,"Jesse Biddle",11437,592145
"Andrew Suárez","- - -",0.2857142857142857,1.107142857,0.180555555,0.430555555,0.388888888,0.089285714,0.196428571,296,466,762,0.43055556,0.31944444,0.25,0.11805556,0.44444444,0.4375,"Andrew Suarez",18300,605498
"Brandon Hughes","- - -",0.24193548387096775,0.513513513,0.216783216,0.265734265,0.517482517,0.094594594,0.27027027,357,577,934,0.43055556,0.31944444,0.25,0.11111111,0.45138889,0.4375,"Brandon Hughes",23460,676714
"Sam Aldegheri","LAA",0.3582089552238806,0.54054054,0.197183098,0.28169014,0.52112676,0.081081081,0.108108108,153,226,379,0.47887324,0.28169014,0.23943662,0.12676056,0.43661972,0.43661972,"Sam Aldegheri",26443,691951
"Kyle Keller","- - -",0.2,0.684210526,0.179487179,0.333333333,0.487179487,0.210526315,0.210526315,208,339,547,0.37179487,0.43589744,0.19230769,0.17948718,0.38461538,0.43589744,"Kyle Keller",18890,664918
"Blake Walston","ARI",0.25,0.722222222,0.205128205,0.333333333,0.461538461,0.055555555,0.166666666,110,170,280,0.38461538,0.41025641,0.20512821,0.17948718,0.38461538,0.43589744,"Blake Walston",26270,686796
"Pierson Ohl","MIN",0.4444444444444444,0.866666666,0.263157894,0.342105263,0.394736842,0.066666666,0.2,91,169,260,0.43589744,0.38461538,0.17948718,0.12820513,0.43589744,0.43589744,"Pierson Ohl",30179,701487
"Tyler Skaggs","LAA",0.3067484662576687,1.283018867,0.279761904,0.404761904,0.31547619,0.188679245,0.132075471,406,673,1079,0.41764706,0.35882353,0.22352941,0.2,0.36470588,0.43529412,"Tyler Skaggs",10190,572140
"Josh Osich","- - -",0.30718954248366015,1.381818181,0.224852071,0.449704142,0.325443786,0.054545454,0.309090909,350,590,940,0.50588235,0.31764706,0.17647059,0.15882353,0.40588235,0.43529412,"Josh Osich",11528,592612
"Zac Lowther","BAL",0.3,0.942857142,0.2,0.388235294,0.411764705,0.057142857,0.142857142,197,313,510,0.35294118,0.41176471,0.23529412,0.11764706,0.44705882,0.43529412,"Zac Lowther",20243,675912
"Dylan Dodd","ATL",0.2976190476190476,0.881578947,0.192090395,0.378531073,0.429378531,0.039473684,0.118421052,242,565,807,0.48587571,0.29943503,0.21468927,0.10734463,0.45762712,0.43502825,"Dylan Dodd",29928,689266
"Buddy Boshers","TOR",0.3448275862068966,1.555555555,0.178571428,0.5,0.321428571,0.111111111,0.111111111,64,121,185,0.56666667,0.13333333,0.3,0.13333333,0.43333333,0.43333333,"Buddy Boshers",8490,542953
"Chasen Bradford","SEA",0.25925925925925924,1.6,0.133333333,0.533333333,0.333333333,0.4,0.3,54,103,157,0.53333333,0.23333333,0.23333333,0.26666667,0.3,0.43333333,"Chasen Bradford",12452,607473
"Andrew Miller","STL",0.3356164383561644,1.120689655,0.211538461,0.416666666,0.371794871,0.034482758,0.189655172,365,609,974,0.46496815,0.30573248,0.22929936,0.14012739,0.42675159,0.43312102,"Andrew Miller",6785,453192
"Yerry Rodríguez","- - -",0.3968253968253968,0.677419354,0.223880597,0.313432835,0.462686567,0.096774193,0.129032258,151,256,407,0.28358209,0.44776119,0.26865672,0.14925373,0.41791045,0.43283582,"Yerry Rodriguez",21955,666720
"David Hess","- - -",0.28342245989304815,0.616822429,0.183962264,0.311320754,0.504716981,0.074766355,0.261682242,390,704,1094,0.35348837,0.35348837,0.29302326,0.10697674,0.46046512,0.43255814,"David Hess",16130,605276
"Miguel Del Pozo","- - -",0.38235294117647056,1.272727272,0.305555555,0.388888888,0.305555555,0.181818181,0.272727272,89,122,211,0.51351351,0.32432432,0.16216216,0.21621622,0.35135135,0.43243243,"Miguel Del Pozo",18792,600887
"Kohei Arihara","TEX",0.35185185185185186,1.166666666,0.208695652,0.426086956,0.365217391,0.023809523,0.238095238,218,360,578,0.44067797,0.34745763,0.21186441,0.12711864,0.44067797,0.43220339,"Kohei Arihara",27505,685503
"Stefan Crichton","ARI",0.3227848101265823,1.977272727,0.196319018,0.533742331,0.26993865,0.159090909,0.09090909,298,543,841,0.5,0.2654321,0.2345679,0.2037037,0.36419753,0.43209877,"Stefan Crichton",16058,592233
"Jake Jewell","- - -",0.23809523809523808,2.333333333,0.166666666,0.583333333,0.25,0.055555555,0.5,117,258,375,0.58333333,0.26388889,0.15277778,0.19444444,0.375,0.43055556,"Jake Jewell",16958,657228
"Alex McRae","- - -",0.28846153846153844,1,0.285714285,0.357142857,0.357142857,0.2,0.2,138,211,349,0.44642857,0.39285714,0.16071429,0.23214286,0.33928571,0.42857143,"Alex McRae",16317,656725
"Trevor Hildenberger","- - -",0.4782608695652174,1.125,0.306122448,0.367346938,0.326530612,0.125,0.1875,89,168,257,0.48979592,0.34693878,0.16326531,0.12244898,0.44897959,0.42857143,"Trevor Hildenberger",17002,657610
"Mike Montgomery","- - -",0.29333333333333333,1.791044776,0.204255319,0.510638297,0.285106382,0.014925373,0.223880597,506,793,1299,0.43933054,0.35983264,0.20083682,0.12133891,0.45188285,0.42677824,"Mike Montgomery",4869,543557
"Wade Davis","- - -",0.33112582781456956,0.924242424,0.216049382,0.376543209,0.407407407,0.045454545,0.166666666,375,580,955,0.36419753,0.35802469,0.27777778,0.16666667,0.40740741,0.42592593,"Wade Davis",7441,451584
"J.B. Bukauskas","- - -",0.2692307692307692,2.5,0.222222222,0.555555555,0.222222222,0,0.166666666,98,185,283,0.44444444,0.33333333,0.22222222,0.09259259,0.48148148,0.42592593,"J.B. Bukauskas",20491,656266
"Tommy Doyle","COL",0.2830188679245283,1.466666666,0.314814814,0.407407407,0.277777777,0,0.066666666,94,136,230,0.46296296,0.27777778,0.25925926,0.11111111,0.46296296,0.42592593,"Tommy Doyle",21281,656382
"Kai-Wei Teng","SFG",0.4117647058823529,1.1,0.207547169,0.415094339,0.37735849,0.05,0.15,177,239,416,0.35185185,0.38888889,0.25925926,0.16666667,0.40740741,0.42592593,"Kai-Wei Teng",24282,678906
"Yilber Díaz","ARI",0.29411764705882354,1.352941176,0.259259259,0.425925925,0.314814814,0.058823529,0.176470588,105,155,260,0.37037037,0.35185185,0.27777778,0.07407407,0.5,0.42592593,"Yilber Diaz",29271,700270
"Branden Kline","BAL",0.3373493975903614,1.068965517,0.302325581,0.360465116,0.337209302,0.206896551,0.137931034,180,288,468,0.36781609,0.37931034,0.25287356,0.24137931,0.33333333,0.42528736,"Branden Kline",14101,571858
"Chi Chi González","- - -",0.2976190476190476,1.023076923,0.252840909,0.377840909,0.369318181,0.115384615,0.184615384,604,1108,1712,0.4,0.33333333,0.26666667,0.14722222,0.42777778,0.425,"Chi Chi Gonzalez",14663,592346
"Bradley Blalock","- - -",0.3088235294117647,1.092592592,0.226027397,0.404109589,0.369863013,0,0.185185185,253,424,677,0.40410959,0.43835616,0.15753425,0.09589041,0.47945205,0.42465753,"Bradley Blalock",26419,687134
"JD Hammer","PHI",0.2857142857142857,1.391304347,0.166666666,0.484848484,0.348484848,0.217391304,0.130434782,178,261,439,0.40909091,0.31818182,0.27272727,0.15151515,0.42424242,0.42424242,"JD Hammer",19548,670456
"Heath Fillmyer","KCR",0.2682926829268293,1.055555555,0.177777777,0.422222222,0.4,0.166666666,0.222222222,105,139,244,0.46666667,0.33333333,0.2,0.13333333,0.44444444,0.42222222,"Heath Fillmyer",17466,641571
"Yoan López","- - -",0.291005291005291,1.388059701,0.187817258,0.472081218,0.340101522,0.089552238,0.149253731,353,620,973,0.41708543,0.3718593,0.21105528,0.09045226,0.48743719,0.42211055,"Yoan Lopez",17181,661255
"Robbie Erlin","- - -",0.3090909090909091,0.927536231,0.231213872,0.369942196,0.39884393,0.086956521,0.115942028,349,572,921,0.48554913,0.26589595,0.24855491,0.17919075,0.39884393,0.42196532,"Robbie Erlin",10354,572362
"Stephen Tarpley","- - -",0.42105263157894735,0.958333333,0.253968253,0.365079365,0.38095238,0.083333333,0.291666666,194,244,438,0.328125,0.28125,0.390625,0.1875,0.390625,0.421875,"Stephen Tarpley",15859,605501
"Cole Winn","TEX",0.1836734693877551,1.184210526,0.178217821,0.445544554,0.376237623,0.052631578,0.105263157,193,379,572,0.38235294,0.38235294,0.23529412,0.10784314,0.47058824,0.42156863,"Cole Winn",22113,668390
"Ryder Ryan","- - -",0.23684210526315788,1.071428571,0.216216216,0.405405405,0.378378378,0.214285714,0.071428571,52,131,183,0.60526316,0.31578947,0.07894737,0.18421053,0.39473684,0.42105263,"Ryder Ryan",19891,656924
"Anthony Misiewicz","- - -",0.32978723404255317,0.876543209,0.232323232,0.358585858,0.409090909,0.086419753,0.148148148,419,759,1178,0.445,0.305,0.25,0.1,0.48,0.42,"Anthony Misiewicz",18152,664948
"T.J. Zeuch","- - -",0.2892561983471074,1.675,0.183206106,0.511450381,0.305343511,0.025,0.25,234,388,622,0.51908397,0.3129771,0.16793893,0.13740458,0.44274809,0.41984733,"T.J. Zeuch",19269,643615
"Greg Holland","- - -",0.2784090909090909,1.01369863,0.196721311,0.404371584,0.398907103,0.04109589,0.136986301,410,721,1131,0.44623656,0.3172043,0.23655914,0.11827957,0.46236559,0.41935484,"Greg Holland",7196,518813
"Jordan Holloway","MIA",0.23333333333333334,1.363636363,0.161290322,0.483870967,0.354838709,0.181818181,0.09090909,171,242,413,0.35483871,0.35483871,0.29032258,0.14516129,0.43548387,0.41935484,"Jordan Holloway",20631,656548
"Trevor McDonald","SFG",0.16666666666666666,2.111111111,0.096774193,0.612903225,0.29032258,0.111111111,0.111111111,38,109,147,0.32258065,0.38709677,0.29032258,0.12903226,0.4516129,0.41935484,"Trevor McDonald",26448,686790
"Drew Rom","STL",0.39603960396039606,0.955555555,0.161904761,0.409523809,0.428571428,0.044444444,0.088888888,214,363,577,0.4,0.35238095,0.24761905,0.12380952,0.45714286,0.41904762,"Drew Rom",24602,680723
"Victor Vodnik","COL",0.33163265306122447,1.982142857,0.169154228,0.552238805,0.278606965,0.071428571,0.125,510,814,1324,0.29064039,0.38423645,0.32512315,0.13793103,0.44334975,0.41871921,"Victor Vodnik",24614,680767
"Adam Warren","SDP",0.2765957446808511,0.875,0.150943396,0.396226415,0.452830188,0,0.333333333,137,194,331,0.38181818,0.32727273,0.29090909,0.16363636,0.41818182,0.41818182,"Adam Warren",9029,476589
"Andre Jackson","- - -",0.2711864406779661,0.814814814,0.216,0.352,0.432,0.129629629,0.166666666,270,499,769,0.43307087,0.27559055,0.29133858,0.11811024,0.46456693,0.41732283,"Andre Jackson",21298,656578
"Josh Simpson","MIA",0.43478260869565216,2.6,0.25,0.541666666,0.208333333,0,0.2,121,200,321,0.39583333,0.375,0.22916667,0.125,0.45833333,0.41666667,"Josh Simpson",25957,681006
"Hunter Bigge","- - -",0.25,0.894736842,0.25,0.354166666,0.395833333,0.105263157,0.210526315,107,172,279,0.3125,0.52083333,0.16666667,0.125,0.45833333,0.41666667,"Hunter Bigge",26259,685801
"Mike Leake","- - -",0.2677966101694915,0.952755905,0.207667731,0.386581469,0.405750798,0.102362204,0.173228346,419,905,1324,0.39116719,0.38485804,0.22397476,0.12618297,0.45741325,0.41640379,"Mike Leake",10130,502190
"Zach Neal","OAK",0.3333333333333333,1,0.384615384,0.307692307,0.307692307,0.125,0.3125,105,185,290,0.47169811,0.24528302,0.28301887,0.18867925,0.39622642,0.41509434,"Zach Neal",11294,594943
