"player","player_id","team_abbrev","year","type","avg_hr_trot","doubters","mostly_gone","no_doubters","no_doubter_per","hr_total","xhr","xhr_diff"
"Stephenson, Robert","596112","CIN","2020","adj_xhr","23.58",2,3,3,"37.5","8",5.3,"2.7"
"Eflin, Zach","621107","PHI","2020","adj_xhr","23.2",3,3,4,"50","8",6.5,"1.5"
"Alexander, Tyler","641302","DET","2020","adj_xhr","24.45",2,4,4,"50","8",6.7,"1.3"
"Lugo, Seth","607625","NYM","2020","adj_xhr","23.1",2,3,5,"62.5","8",6.9,"1.1"
"Fulmer, Michael","605242","DET","2020","adj_xhr","25.8",2,2,6,"75","8",8,"0.0"
"Eovaldi, Nathan","543135","BOS","2020","adj_xhr","22.16",5,7,1,"12.5","8",6.8,"1.2"
"Smith, Will","519293","ATL","2020","adj_xhr","22.77",2,2,4,"50","8",6.3,"1.7"
"Weber, Ryan","543901","BOS","2020","adj_xhr","23.11",3,6,2,"25","8",6.2,"1.8"
"Berríos, José","621244","MIN","2020","adj_xhr","24.58",5,7,2,"25","8",8.2,"-0.2"
"Urquidy, José","664353","HOU","2020","adj_xhr","21.85",6,7,2,"25","8",7.1,"0.9"
"Ryu, Hyun Jin","547943","TOR","2020","adj_xhr","23.02",3,4,4,"50","8",7.6,"0.4"
"Bubic, Kris","663460","KC","2020","adj_xhr","23.5",3,3,5,"62.5","8",7.6,"0.4"
"Gonzales, Marco","594835","SEA","2020","adj_xhr","23.62",7,6,4,"50","8",7.8,"0.2"
"Bassitt, Chris","605135","ATH","2020","adj_xhr","24.37",9,5,3,"37.5","8",8.5,"-0.5"
"Clarke, Taylor","664199","AZ","2020","adj_xhr","22.46",1,2,6,"75","8",7.7,"0.3"
"Kuhl, Chad","641771","PIT","2020","adj_xhr","22.28",1,9,4,"50","8",9.3,"-1.3"
"Urías, Julio","628711","LAD","2020","adj_xhr","23.8",4,6,4,"50","8",9.2,"-1.2"
"Plesac, Zach","668676","CLE","2020","adj_xhr","24.37",2,9,2,"25","8",9.1,"-1.1"
"Pérez, Martín","527048","BOS","2020","adj_xhr","23.55",3,7,3,"37.5","8",7.8,"0.2"
"Shoemaker, Matt","533167","TOR","2020","adj_xhr","22.79",4,7,2,"25","8",7.5,"0.5"
"Cobb, Alex","502171","BAL","2020","adj_xhr","22.78",4,7,2,"25","8",7.4,"0.6"
"Canning, Griffin","656288","LAA","2020","adj_xhr","22.32",1,7,4,"50","8",9.2,"-1.2"
"Walker, Taijuan","592836","TOR","2020","adj_xhr","24.1",5,4,4,"50","8",7.3,"0.7"
"Erlin, Robbie","572362","ATL","2020","adj_xhr","21.99",2,7,3,"37.5","8",8.5,"-0.5"
"Houser, Adrian","605288","MIL","2020","adj_xhr","22.27",5,4,4,"50","8",7.2,"0.8"
"Yamamoto, Jordan","657141","MIA","2020","adj_xhr","23.71",3,6,3,"37.5","8",7.7,"0.3"
"Giolito, Lucas","608337","CWS","2020","adj_xhr","22.26",4,4,4,"50","8",7.4,"0.6"
"Toussaint, Touki","657053","ATL","2020","adj_xhr","23.24",1,6,2,"28.6","7",6.8,"0.2"
"Gott, Trevor","641627","SF","2020","adj_xhr","21.98",0,3,3,"42.9","7",4.5,"2.5"
"Phelps, David","475479","PHI","2020","adj_xhr","22.82",1,4,4,"57.1","7",7,"0.0"
"Richards, Garrett","572070","SD","2020","adj_xhr","23.66",2,5,5,"71.4","7",8.3,"-1.3"
"Eshelman, Thomas","664045","BAL","2020","adj_xhr","24.32",6,4,4,"57.1","7",8.1,"-1.1"
"Dayton, Grant","594795","ATL","2020","adj_xhr","23.38",7,2,5,"71.4","7",7.3,"-0.3"
"deGrom, Jacob","594798","NYM","2020","adj_xhr","20.53",5,6,3,"42.9","7",6.9,"0.1"
"Samardzija, Jeff","502188","SF","2020","adj_xhr","24.09",5,5,3,"42.9","7",7.1,"-0.1"
"McKenzie, Triston","663474","CLE","2020","adj_xhr","25.52",0,4,5,"71.4","7",7.7,"-0.7"
"Jiménez, Joe","641729","DET","2020","adj_xhr","23.65",3,4,3,"42.9","7",6.2,"0.8"
"Morejon, Adrian","670970","SD","2020","adj_xhr","22.88",2,5,3,"42.9","7",6.9,"0.1"
"López, Jorge","605347","BAL","2020","adj_xhr","22.96",2,6,2,"28.6","7",7.2,"-0.2"
"Mize, Casey","663554","DET","2020","adj_xhr","24.07",2,5,4,"57.1","7",7.8,"-0.8"
"García, Rony","665621","DET","2020","adj_xhr","23.15",2,3,3,"42.9","7",5.1,"1.9"
"DeSclafani, Anthony","543101","CIN","2020","adj_xhr","22.56",4,6,1,"14.3","7",5,"2.0"
"Kennedy, Ian","453178","KC","2020","adj_xhr","22.74",1,4,3,"42.9","7",6.7,"0.3"
"Woodford, Jake","663765","STL","2020","adj_xhr","24.76",0,4,3,"42.9","7",5.7,"1.3"
"Junis, Jakob","596001","KC","2020","adj_xhr","24",0,5,3,"42.9","7",7.3,"-0.3"
"García, Deivi","665620","NYY","2020","adj_xhr","24.63",2,4,3,"42.9","7",6.4,"0.6"
"Tomlin, Josh","458708","ATL","2020","adj_xhr","23.54",2,7,3,"42.9","7",7.6,"-0.6"
"Montgomery, Jordan","656756","NYY","2020","adj_xhr","23.99",3,2,4,"57.1","7",5.6,"1.4"
"Mahle, Tyler","641816","CIN","2020","adj_xhr","23.67",4,4,2,"33.3","6",5.1,"0.9"
"Margevicius, Nick","676606","SEA","2020","adj_xhr","22.98",4,5,3,"50","6",7.5,"-1.5"
"Márquez, Germán","608566","COL","2020","adj_xhr","21.86",5,9,0,"0","6",6.8,"-0.8"
"Anderson, Brett","474463","MIL","2020","adj_xhr","23.73",5,6,2,"33.3","6",6.6,"-0.6"
"Fried, Max","608331","ATL","2020","adj_xhr","22.99",4,5,4,"66.7","6",7.3,"-1.3"
"Gonsolin, Tony","664062","LAD","2020","adj_xhr","22.65",8,5,3,"50","6",6.9,"-0.9"
"Gonzalez, Gio","461829","CWS","2020","adj_xhr","23.12",0,3,2,"33.3","6",3.9,"2.1"
"Alcantara, Sandy","645261","MIA","2020","adj_xhr","22.96",3,3,2,"33.3","6",4.7,"1.3"
"Fleming, Josh","676596","TB","2020","adj_xhr","24.16",2,5,1,"16.7","6",4.9,"1.1"
"López, Pablo","641154","MIA","2020","adj_xhr","22.69",2,3,3,"50","6",5.3,"0.7"
"Curtiss, John","595928","TB","2020","adj_xhr","21.62",2,2,4,"66.7","6",5.6,"0.4"
"James, Josh","657624","HOU","2020","adj_xhr","23.27",1,4,3,"50","6",5.6,"0.4"
"Flaherty, Jack","656427","STL","2020","adj_xhr","23.19",2,3,3,"50","6",5.6,"0.4"
"Lindblom, Josh","458676","MIL","2020","adj_xhr","24.05",1,4,3,"50","6",5.9,"0.1"
"Clevinger, Mike","605182","SD","2020","adj_xhr","21.78",2,0,6,"100","6",6.1,"-0.1"
"Harvey, Matt","518774","KC","2020","adj_xhr","23.46",0,6,2,"33.3","6",6.4,"-0.4"
"Chavez, Jesse","445926","TEX","2020","adj_xhr","23.97",0,6,2,"33.3","6",6.8,"-0.8"
"Cortes, Nestor","641482","SEA","2020","adj_xhr","24.48",1,3,3,"50","6",4.4,"1.6"
"Kickham, Mike","592464","BOS","2020","adj_xhr","23.27",2,3,2,"33.3","6",4.7,"1.3"
"Arrieta, Jake","453562","PHI","2020","adj_xhr","20.89",1,5,1,"16.7","6",4.7,"1.3"
"Howard, Spencer","675921","PHI","2020","adj_xhr","24.89",2,2,3,"50","6",4.8,"1.2"
"Rondón, Héctor","444468","AZ","2020","adj_xhr","25",1,3,3,"50","6",4.8,"1.2"
"Martinez, Carlos","593372","STL","2020","adj_xhr","23.57",1,4,2,"33.3","6",5.3,"0.7"
"Brewer, Colten","605155","BOS","2020","adj_xhr","24.33",0,3,4,"66.7","6",5.7,"0.3"
"Osich, Josh","592612","CHC","2020","adj_xhr","23.39",0,1,5,"83.3","6",5.8,"0.2"
"LeBlanc, Wade","453281","BAL","2020","adj_xhr","23.53",0,4,2,"33.3","6",4.9,"1.1"
"Green, Chad","643338","NYY","2020","adj_xhr","22.33",1,5,0,"0","6",4.4,"1.6"
"Hudson, Daniel","543339","WSH","2020","adj_xhr","23.9",1,5,0,"0","6",4,"2.0"
"Brubaker, JT","664141","PIT","2020","adj_xhr","24.64",3,3,3,"50","6",5.2,"0.8"
"Yamaguchi, Shun","685493","TOR","2020","adj_xhr","23.08",3,4,2,"33.3","6",5.4,"0.6"
"Hill, Cam","657611","CLE","2020","adj_xhr","23.93",2,5,2,"33.3","6",5.7,"0.3"
"Richards, Trevor","670950","TB","2020","adj_xhr","22.64",2,6,2,"33.3","6",5.6,"0.4"
"Gray, Jon","592351","COL","2020","adj_xhr","23.04",2,6,2,"33.3","6",5.7,"0.3"
"Estévez, Carlos","608032","COL","2020","adj_xhr","24.31",2,5,3,"50","6",6.1,"-0.1"
"Darvish, Yu","506433","CHC","2020","adj_xhr","22.14",3,5,3,"50","6",7,"-1.0"
"Pearson, Nate","663878","TOR","2020","adj_xhr","25.23",1,2,2,"40","5",3.4,"1.6"
"Bundy, Dylan","605164","LAA","2020","adj_xhr","23.72",5,4,3,"60","5",5.9,"-0.9"
"Vincent, Nick","543883","MIA","2020","adj_xhr","24.7",2,3,2,"40","5",3.7,"1.3"
"Ponce, Cody","664074","PIT","2020","adj_xhr","20.98",1,6,0,"0","5",3.9,"1.1"
"Kilome, Franklyn","642584","NYM","2020","adj_xhr","23.91",2,4,1,"20","5",3.9,"1.1"
"Lamet, Dinelson","659275","SD","2020","adj_xhr","24.01",5,3,3,"60","5",5.6,"-0.6"
"Rogers, Trevor","669432","MIA","2020","adj_xhr","22.93",4,2,2,"40","5",4.4,"0.6"
"Jones, Nate","518858","CIN","2020","adj_xhr","24.87",1,5,1,"20","5",4.5,"0.5"
"Musgrove, Joe","605397","PIT","2020","adj_xhr","23.1",2,1,4,"80","5",4.6,"0.4"
"Andriese, Matt","542882","LAA","2020","adj_xhr","21.95",1,3,3,"60","5",5.2,"-0.2"
"Lail, Brady","621078","SEA","2020","adj_xhr","23.14",0,4,3,"60","5",5.6,"-0.6"
"Peterson, David","656849","NYM","2020","adj_xhr","22.94",2,3,3,"60","5",5.2,"-0.2"
"Fairbanks, Pete","664126","TB","2020","adj_xhr","22.43",3,3,2,"40","5",4.3,"0.7"
"Widener, Taylor","642203","AZ","2020","adj_xhr","20.99",3,3,2,"40","5",4.2,"0.8"
"Velasquez, Vince","592826","PHI","2020","adj_xhr","24.43",3,4,1,"20","5",3.7,"1.3"
"Kelly, Merrill","518876","AZ","2020","adj_xhr","21.7",2,4,2,"40","5",5,"0.0"
"Hernández, Elieser","622694","MIA","2020","adj_xhr","21.73",4,4,2,"40","5",3.8,"1.2"
"Givens, Mychal","571710","COL","2020","adj_xhr","23.01",1,6,1,"20","5",5,"0.0"
"Hudson, Dakota","641712","STL","2020","adj_xhr","23.41",0,3,3,"60","5",5.4,"-0.4"
"Crowe, Wil","640444","WSH","2020","adj_xhr","23.07",0,3,3,"60","5",5.2,"-0.2"
"Walden, Marcus","519393","BOS","2020","adj_xhr","25.95",1,2,1,"20","5",2.8,"2.2"
"Morton, Charlie","450203","TB","2020","adj_xhr","23.77",3,5,1,"20","5",5.3,"-0.3"
"Anderson, Tyler","542881","SF","2020","adj_xhr","22.62",6,7,2,"40","5",7.6,"-2.6"
"Thompson, Ryan","657044","TB","2020","adj_xhr","24.15",1,2,3,"60","5",4.3,"0.7"
"Plutko, Adam","592644","CLE","2020","adj_xhr","24.23",3,3,2,"40","5",4.9,"0.1"
"King, Michael","650633","NYY","2020","adj_xhr","24.12",2,2,2,"40","5",4.1,"0.9"
"Ryan, Kyle","594986","CHC","2020","adj_xhr","22.2",2,3,0,"0","5",2.8,"2.2"
"Porcello, Rick","519144","NYM","2020","adj_xhr","22.45",5,3,2,"40","5",4.6,"0.4"
"Neverauskas, Dovydas","596720","PIT","2020","adj_xhr","23.63",0,2,3,"60","5",4.6,"0.4"
"Harper, Ryne","607560","WSH","2020","adj_xhr","23.26",0,3,2,"40","5",4.4,"0.6"
"Littell, Zack","641793","MIN","2020","adj_xhr","24.21",0,2,3,"60","5",4.4,"0.6"
"May, Trevor","543507","MIN","2020","adj_xhr","25.07",3,2,3,"60","5",4.7,"0.3"
"McFarland, T.J.","519008","ATH","2020","adj_xhr","21.51",2,5,1,"20","5",4.5,"0.5"
"Underwood Jr., Duane","621249","CHC","2020","adj_xhr","23.26",4,4,2,"40","5",4.8,"0.2"
"Springs, Jeffrey","605488","BOS","2020","adj_xhr","23.91",5,2,3,"60","5",4.8,"0.2"
"Castillo, Luis","622491","CIN","2020","adj_xhr","23.45",3,4,3,"60","5",5,"0.0"
"Milner, Hoby","571948","LAA","2020","adj_xhr","25.22",1,2,2,"40","5",3.5,"1.5"
"Dugger, Robert","667498","MIA","2020","adj_xhr","27.06",5,2,3,"60","5",5.3,"-0.3"
"Newcomb, Sean","656794","ATL","2020","adj_xhr","22.64",2,2,2,"50","4",3.7,"0.3"
"Anderson, Nick","623433","TB","2020","adj_xhr","22.93",4,5,2,"50","4",5.3,"-1.3"
"Barnes, Matt","598264","BOS","2020","adj_xhr","24.8",0,1,4,"100","4",4.6,"-0.6"
"Díaz, Jairo","545064","COL","2020","adj_xhr","20.38",4,3,1,"25","4",3.6,"0.4"
"Ramírez, Roel","641995","STL","2020","adj_xhr","23.64",0,1,3,"75","4",4,"0.0"
"Zuber, Tyler","676604","KC","2020","adj_xhr","26",0,1,3,"75","4",3.7,"0.3"
"Stiever, Jonathan","680692","CWS","2020","adj_xhr","22.74",0,1,3,"75","4",3.5,"0.5"
"Báez, Pedro","520980","LAD","2020","adj_xhr","20.91",0,2,2,"50","4",3.5,"0.5"
"Castro, Miguel","612434","NYM","2020","adj_xhr","24.62",2,3,1,"25","4",2.6,"1.4"
"Antone, Tejay","622088","CIN","2020","adj_xhr","23.41",3,1,2,"50","4",2.8,"1.2"
"Knebel, Corey","608349","MIL","2020","adj_xhr","24.99",3,2,1,"25","4",3,"1.0"
"Ureña, José","570632","MIA","2020","adj_xhr","24.47",2,3,1,"25","4",3.3,"0.7"
"Benjamin, Wes","605138","TEX","2020","adj_xhr","23.55",2,3,1,"25","4",3.6,"0.4"
"Keller, Mitch","656605","PIT","2020","adj_xhr","24.06",0,5,1,"25","4",3.9,"0.1"
"Howard, Sam","607572","PIT","2020","adj_xhr","26.01",1,3,2,"50","4",4,"0.0"
"Hart, Kyle","606996","BOS","2020","adj_xhr","25.12",2,1,3,"75","4",4.1,"-0.1"
"Cishek, Steve","518553","CWS","2020","adj_xhr","24.59",1,1,4,"100","4",4.4,"-0.4"
"Allard, Kolby","663465","TEX","2020","adj_xhr","21.36",1,4,1,"25","4",4.4,"-0.4"
"Wittgren, Nick","621295","CLE","2020","adj_xhr","24.33",1,1,3,"75","4",4.2,"-0.2"
"Newsome, Ljay","664714","SEA","2020","adj_xhr","23.3",1,1,3,"75","4",4.1,"-0.1"
"Loáisiga, Jonathan","642528","NYY","2020","adj_xhr","23.75",1,1,3,"75","4",4,"0.0"
"Ferguson, Caleb","657571","LAD","2020","adj_xhr","23.74",1,2,2,"50","4",4,"0.0"
"Grimm, Justin","518748","MIL","2020","adj_xhr","24.28",1,3,1,"25","4",3.5,"0.5"
"Keuchel, Dallas","572971","CWS","2020","adj_xhr","21.91",3,4,2,"50","4",4.8,"-0.8"
"Webb, Logan","657277","SF","2020","adj_xhr","22.34",1,7,2,"50","4",6.2,"-2.2"
"Petit, Yusmeiro","433589","ATH","2020","adj_xhr","23.73",5,1,4,"100","4",4.8,"-0.8"
"Burdi, Zack","641420","CWS","2020","adj_xhr","24.7",1,2,2,"50","4",3.2,"0.8"
"Dunning, Dane","641540","CWS","2020","adj_xhr","21.46",2,2,1,"25","4",3,"1.0"
"Garrett, Amir","607237","CIN","2020","adj_xhr","24.26",2,2,1,"25","4",3,"1.0"
"Thorpe, Lewis","626929","MIN","2020","adj_xhr","21.62",1,4,2,"50","4",5.1,"-1.1"
"Hernández, Carlos","672578","KC","2020","adj_xhr","22.24",1,5,1,"25","4",5.1,"-1.1"
"Suter, Brent","608718","MIL","2020","adj_xhr","24.71",1,5,1,"25","4",4.9,"-0.9"
"Quantrill, Cal","615698","CLE","2020","adj_xhr","22.1",1,4,2,"50","4",4.5,"-0.5"
"Odorizzi, Jake","543606","MIN","2020","adj_xhr","26.01",2,2,3,"75","4",4.5,"-0.5"
"Shreve, Chasen","592741","NYM","2020","adj_xhr","24.32",2,3,2,"50","4",4.3,"-0.3"
"Paxton, James","572020","NYY","2020","adj_xhr","25.01",2,3,2,"50","4",4.1,"-0.1"
"Robles, Hansel","570663","LAA","2020","adj_xhr","22.52",2,3,2,"50","4",4.1,"-0.1"
"Trivino, Lou","642152","ATH","2020","adj_xhr","20.87",2,4,1,"25","4",4,"0.0"
"Pagán, Emilio","641941","SD","2020","adj_xhr","19.62",3,3,1,"25","4",3.6,"0.4"
"Gray, Sonny","543243","CIN","2020","adj_xhr","22.56",3,3,1,"25","4",3.5,"0.5"
"Grotz, Zac","665093","SEA","2020","adj_xhr","24.03",0,2,2,"50","4",3.3,"0.7"
"Nelson, Nick","656793","NYY","2020","adj_xhr","22.15",4,2,1,"25","4",2.6,"1.4"
"Santana, Dennis","642701","LAD","2020","adj_xhr","22.49",1,0,3,"75","4",3.1,"0.9"
"Rainey, Tanner","663432","WSH","2020","adj_xhr","23.89",0,3,1,"25","4",3.1,"0.9"
"Nova, Iván","467100","DET","2020","adj_xhr","26.03",3,3,2,"50","4",5.2,"-1.2"
"López, Yoan","661255","AZ","2020","adj_xhr","24.9",3,1,4,"100","4",5.1,"-1.1"
"Workman, Brandon","519443","PHI","2020","adj_xhr","24.4",2,5,1,"25","4",5,"-1.0"
"Barlow, Scott","605130","KC","2020","adj_xhr","24.16",3,2,3,"75","4",4.8,"-0.8"
"Pivetta, Nick","601713","BOS","2020","adj_xhr","25.5",1,1,2,"50","4",2.6,"1.4"
"Gsellman, Robert","607229","NYM","2020","adj_xhr","25.94",2,5,1,"25","4",4.5,"-0.5"
"Cole, A.J.","595918","TOR","2020","adj_xhr","22.71",1,3,0,"0","4",2.3,"1.7"
"Buttrey, Ty","621142","LAA","2020","adj_xhr","22.35",3,4,1,"25","4",4,"0.0"
"González, Chi Chi","592346","COL","2020","adj_xhr","22.43",1,4,0,"0","3",3.2,"-0.2"
"Fry, Jace","605240","CWS","2020","adj_xhr","23.46",1,2,2,"66.7","3",3.3,"-0.3"
"Mejía, Humberto","650668","MIA","2020","adj_xhr","20.55",1,3,1,"33.3","3",3.5,"-0.5"
"Swanson, Erik","657024","SEA","2020","adj_xhr","21.78",0,3,2,"66.7","3",3.6,"-0.6"
"Stashak, Cody","664054","MIN","2020","adj_xhr","24.98",1,2,2,"66.7","3",3.6,"-0.6"
"Minter, A.J.","621345","ATL","2020","adj_xhr","23.14",0,2,3,"100","3",3.8,"-0.8"
"Holder, Jonathan","656547","NYY","2020","adj_xhr","23.5",0,3,2,"66.7","3",4,"-1.0"
"Sánchez, Sixto","664350","MIA","2020","adj_xhr","24.68",2,4,1,"33.3","3",4.1,"-1.1"
"Wilson, Bryse","669060","ATL","2020","adj_xhr","23.49",2,4,0,"0","3",3,"0.0"
"Farmer, Buck","571656","DET","2020","adj_xhr","22.55",2,3,2,"66.7","3",4,"-1.0"
"Watson, Tony","453265","SF","2020","adj_xhr","22.49",2,3,1,"33.3","3",3.1,"-0.1"
"Mazza, Chris","607391","BOS","2020","adj_xhr","27.54",3,4,1,"33.3","3",3.8,"-0.8"
"Burrows, Beau","663366","DET","2020","adj_xhr","24.93",0,3,0,"0","3",2.4,"0.6"
