Name,Team,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,NameASCII,PlayerId,MLBAMID
"Justin Steele","CHC",9.821951389312744,17.357848048210144,,5.215909898281097,-2.8092489652335644,,,0.1892111614200105,0.7433767900732395,,1.5074884099078316,-1.7557806032709777,,,"Justin Steele",17312,657006
"Erick Fedde","- - -",-31.780741274356842,-1.1140894573181868,-3.4336934685707092,,-7.775582283735275,-5.580340504646301,,-0.6452942390732354,-0.038859067224213006,-0.10801174798901254,,-1.5489207736524453,-0.742066556468923,,"Erick Fedde",17425,607200
"Jeff Hoffman","- - -",-30.951161116361618,19.71690946817398,,-0.8777084350585938,-7.132129460573196,,,-0.8966153278204408,1.1899160813623404,,-0.15003562992454594,-0.6121999536972701,,,"Jeff Hoffman",17432,656546
"Jack Flaherty","- - -",34.679991006851196,16.964186295866966,-2.9616281986236572,10.056576624512672,-7.160411976277828,,,0.4879694808899845,0.45774922546861757,-1.1990397565277966,0.3934497896914191,-2.169821810993281,,,"Jack Flaherty",17479,656427
"Génesis Cabrera","- - -",-11.672418624162674,6.235467433929443,,3.981141485273838,-2.044607535004616,-2.7897204905748367,,-0.4117255246618227,0.7233720921031837,,0.3850233544752261,-0.3606009761912902,-2.9996994522310074,,"Genesis Cabrera",17490,650893
"JT Brubaker","- - -",-19.123506367206573,-5.445720061659813,,1.2977030538022518,-6.948046609759331,,,-0.7017800501727183,-0.30593932930673107,,0.1748925948520555,-1.979500458620892,,,"JT Brubaker",17578,664141
"Tanner Scott","- - -",5.888096362352371,26.346672296524048,,,-0.020700037479400635,,,0.18360138329754822,0.826691945294134,,,-2.0700037479400635,,,"Tanner Scott",17586,656945
"Mitch Keller","PIT",7.690138816833496,5.84673273563385,-17.820157051086426,-21.607216402888298,-18.795378256589174,,,0.09800100441995024,0.20888648573182741,-1.0022585518046359,-1.3159084289213336,-3.0964379335402263,,,"Mitch Keller",17594,656605
"Cristian Javier","HOU",31.61972028017044,27.897569216787815,,-8.17108929157257,-5.561967696994543,,,0.5893703686891042,1.083400746283022,,-1.1656332798249032,-0.8389091549011377,,,"Cristian Javier",17606,664299
"Taylor Clarke","- - -",-24.705155730247498,15.87926322221756,,-12.08590492606163,-1.4319210015237331,,,-0.970733034587328,0.8611314111831648,,-2.791202061446104,-0.15265682319016344,,,"Taylor Clarke",17611,664199
"Jeffrey Springs","- - -",-6.434308469295502,4.1625842452049255,-3.002582088112831,,12.207869589328766,,,-0.1949790445241061,0.21680126277108988,-2.1757841218208918,,0.5464579046252805,,,"Jeffrey Springs",17677,605488
"Tyler Alexander","- - -",1.6914542615413666,-1.22360460460186,-8.574213668704033,,-20.580400109291077,,,0.047141980533482904,-0.08398109846272203,-0.3851848009301003,,-1.4606387586437954,,,"Tyler Alexander",17735,641302
"Nestor Cortes","- - -",20.44956325739622,-5.550018910318613,18.457187473773956,-1.0929608345031738,-11.683293297886848,,,0.43389695008266965,-0.27313085188575853,0.9016701257339501,-0.29780949169023807,-1.4388292238776907,,,"Nestor Cortes",17874,641482
"Trent Thornton","- - -",-14.340891554951668,11.122824251651764,-3.741145521402359,-11.167100492864847,5.592950522899628,,,-0.5114440640139682,0.7973350718029938,-0.33166183700375523,-1.094813773810279,1.5239647201361384,,,"Trent Thornton",17948,663423
"Logan Webb","SFG",25.634422600269318,14.581071577966213,-3.229379039257765,,47.664712965488434,,,0.3670975597919135,0.3527109718908131,-0.716048567462919,,0.9552046686470629,,,"Logan Webb",17995,657277
"Triston McKenzie","CLE",7.200900912284851,1.4727994501590729,,22.030402898788452,-4.856271974742413,,,0.17771226338314045,0.1017829613102331,,1.4915641773045667,-5.850930090051099,,,"Triston McKenzie",18000,663474
"Phil Maton","- - -",9.154018014669418,-4.137081265449524,-1.335356405004859,11.592302672564983,,,,0.3112552878160292,-0.31726083323999416,-1.2364411157452397,0.5733087375155779,,,,"Phil Maton",18064,664208
"Ryan Helsley","- - -",-1.5398065447807312,,40.87409022450447,5.974300712347031,-1.006574209779501,,,-0.05881613998398515,,2.056040755759782,1.5048616403896802,-1.935719634191348,,,"Ryan Helsley",18138,664854
"Tyler Kinley","- - -",-21.85222625732422,27.025428492575884,,3.545158863067627,2.266945246607065,,,-1.1212019629206884,0.8341181633511074,,2.4281910021011144,1.7849962571709173,,,"Tyler Kinley",18297,641755
"James Kaprielian","OAK",-11.026363551616669,1.1508475244045258,,3.282907873392105,-9.071221388876438,,,-0.3608103256419067,0.09471996085633956,,0.638698029842822,-1.439876410932768,,,"James Kaprielian",18331,621076
"Jaime Barria","LAA",-32.90519893169403,9.706687867641449,,,-2.7386534214019775,,,-1.5004650675647073,0.39061118179643656,,,-0.37984097384216053,,,"Jaime Barria",18356,642545
"Michael Soroka","- - -",11.835588216781616,14.154074311256409,,-0.023805417120456696,-2.1844617649912834,,,0.3241738761101511,0.7544815730946913,,-2.3805417120456696,-0.2984237383867874,,,"Michael Soroka",18383,647336
"José Urquidy","- - -",13.799945950508118,-4.049996927380562,-0.6876261346042156,-4.665140587836504,8.855063833296299,,,0.4064785257881625,-0.3831595957786719,-0.5056074519148644,-0.6211904910567915,0.7348600691532198,,,"Jose Urquidy",18413,664353
"Kenta Maeda","- - -",-12.612531572580338,24.941320598125458,0.5516088604927063,-4.661038056015968,15.773260205984116,,,-0.43164036867146943,0.8032631432568585,1.4908347580883954,-1.2330788507978752,0.6111298026340223,,,"Kenta Maeda",18498,628317
"Dylan Cease","- - -",-27.429141402244568,87.61409270763397,-0.31301161646842957,-21.556788720190525,0.2766323983669281,,,-0.33963770928980397,1.282032377928504,-1.3609200716018677,-0.9091855217288286,0.03863580982778325,,,"Dylan Cease",18525,656302
"Freddy Peralta","MIL",48.580691024661064,10.768904246389866,,13.274204105138779,11.254553906619549,,,0.5806919797353701,0.4164309453360351,,0.696077824076496,0.564987645914636,,,"Freddy Peralta",18679,642547
"Sandy Alcantara","MIA",50.94046187400818,13.632169485092163,,-9.188614755868912,20.25462806224823,,,0.6410830842437475,0.40427548888173676,,-1.0289602190222746,0.57936579125424,,,"Sandy Alcantara",18684,645261
"Kolby Allard","- - -",-2.6354219503700733,,-8.318433195352554,-10.14784660935402,4.831189252436161,,,-0.10179304559173709,,-0.6076284291711143,-1.7258242532914996,0.5156018412418528,,,"Kolby Allard",18694,663465
"Dakota Hudson","- - -",5.236905112862587,2.46408499032259,0.14950008690357208,-0.011276528239250183,-11.675671648234129,,,0.10631151264438869,0.10699457187679504,4.98333623011907,-0.0010760046029818877,-3.1727368609331874,,,"Dakota Hudson",19206,641712
"Cole Irvin","- - -",-10.072233259677887,-10.79205971956253,1.4910199046134949,-14.593932665884495,3.361595332622528,,,-0.20290558540849896,-1.2031281738642732,0.33207570258652447,-1.469681033825226,0.19209116186414446,,,"Cole Irvin",19244,608344
"Zac Gallen","- - -",58.97696828842163,-18.381537556648254,-9.547087147831917,27.994227707386017,20.480040907859802,,,0.7402656996161872,-2.0089112083768583,-0.6318389905911261,0.7939372577250714,0.815937884775291,,,"Zac Gallen",19291,668678
"Trevor Richards","- - -",2.0102245211601257,-5.912423685193062,-3.8400809168815613,-5.610116273164749,19.85282815247774,,,0.05570031923414037,-1.224104282648667,-1.542201171438378,-3.4417891246409504,0.6138784215361083,,,"Trevor Richards",19309,670950
"Cal Quantrill","- - -",-14.160413980484009,-2.330776125192642,,-0.33207214809954166,-1.5325089544057846,-8.507233023643494,,-0.22046417531502424,-0.06335352338115365,,-0.03153581653366967,-0.12319203813551322,-0.5600548402661945,,"Cal Quantrill",19312,615698
"Eric Lauer","- - -",15.745145082473755,7.939021028578281,-11.286293148994446,-4.896513678133488,-13.768068097531796,,,0.33889679471531975,0.6688307521969908,-0.5457588563343542,-0.33560751734979355,-2.494215235060108,,,"Eric Lauer",19316,641778
"Joey Lucchesi","- - -",14.893864929676056,-0.05965037643909454,-5.996057569980621,-1.1172126531600952,3.952423557639122,0.553190678358078,,0.5514203972482805,-2.982518821954727,-0.9781496851518143,-11.172126531600952,0.24967931507511826,5.53190678358078,,"Joey Lucchesi",19320,664192
"Dean Kremer","BAL",10.55687391757965,-1.4834845066070557,6.971487276256084,-15.603880383074284,-14.708075985312462,5.622358202934265,,0.19787954859568233,-1.3735967653769035,0.2659857793306404,-1.1566998060099543,-1.9902673863751639,0.5760612912842484,,"Dean Kremer",19350,665152
"Corbin Burnes","- - -",-33.96203249692917,25.576443642377853,102.70515874028206,30.49167811870575,4.632676467299461,-1.8679088652133942,,-1.7204677050116093,1.481833351238578,1.4506378353147185,1.1678160903372559,0.32238527956154917,-5.188635736703873,,"Corbin Burnes",19361,669203
"Keegan Akin","BAL",12.177566654980183,-3.5097092986106873,,-2.083416022360325,-10.883759461343288,,,0.3506353773389054,-0.22157255673047266,,-1.5903939101987212,-1.0209905686063123,,,"Keegan Akin",19362,669211
"Walker Buehler","- - -",31.494350343942642,3.942980721592903,15.068507924675941,-9.234636723995209,-1.8447183854877949,,,0.5581135981559923,0.2465904141083742,0.7939150645245492,-0.5942494674385591,-0.39586231448235937,,,"Walker Buehler",19374,621111
"Tony Gonsolin","LAD",15.930267345160246,10.214530289173126,,-3.1596033684909344,,25.71137598156929,,0.5707727461540755,0.7703265678109447,,-0.3989398192539058,,1.455910304732123,,"Tony Gonsolin",19388,664062
"Dane Dunning","- - -",10.643629878759384,-17.45993173122406,-1.9689408987760544,-2.581751387566328,-15.89189399778843,,,0.25616437734679626,-0.7584679292451807,-0.13403273647216163,-0.7440205727856853,-1.0517467900587976,,,"Dane Dunning",19409,641540
"Shane Bieber","- - -",23.562054470181465,47.42255175113678,11.882833689451218,14.884091816842556,-5.552288755774498,,,0.5219772811294077,1.6763008749076274,0.8763151688385854,0.6193962470596153,-0.8324270998162665,,,"Shane Bieber",19427,669456
"Patrick Sandoval","LAA",-29.74885694682598,19.187787100672722,,3.925821103155613,10.34410184621811,,,-0.8316705883932339,0.8196406279655156,,0.4430949326360737,0.41845072193438954,,,"Patrick Sandoval",19447,663776
"Aaron Civale","- - -",-17.45397600531578,-11.738849520683289,34.37341347336769,8.29309295117855,-0.8190281391143799,-6.970834508538246,,-0.44446080991382175,-0.9582734302598603,0.8935121776284817,0.35455720184602607,-0.40951406955718994,-1.4613908822931334,,"Aaron Civale",19479,650644
"David Bednar","- - -",19.944793343544006,,,8.582812339067459,,11.493075598031282,,0.7138437130831785,,,0.6174685136019754,,1.0863020414018225,,"David Bednar",19569,670280
"Jordan Hicks","- - -",4.305030673742294,-4.9438974261283875,,,,-3.413188397884369,,0.11249100271079943,-0.30386585286591195,,,,-0.6452151980877824,,"Jordan Hicks",19618,663855
"Gregory Soto","- - -",-2.7006240487098694,3.610208511352539,,,-2.2047766521573067,,,-0.061210880523795766,0.16395134020674565,,,-2.7559708151966333,,,"Gregory Soto",19677,642397
"Dustin May","- - -",6.919949293136597,,7.582302629947662,3.0452829767018557,0.665028028190136,,,0.24591148873975116,,0.8665488719940186,0.22358905849499672,0.5236441166851464,,,"Dustin May",19716,669160
"Shohei Ohtani","- - -",5.579198896884918,50.359291315078735,2.6022058725357056,-2.130720730870962,,16.153242990374565,,0.19028645623754836,1.9928488846489407,0.3188977784970227,-0.4632001588849918,,1.9048635601856798,,"Shohei Ohtani",19755,660271
"Michael King","- - -",21.765766698867083,-1.0883247442543507,-1.9054490327835083,-2.2536734342575073,26.908647164702415,,,0.4798449448603854,-0.11689846877060694,-0.6309433883389101,-0.2705490317235903,1.8071623347684629,,,"Michael King",19853,650633
"Griffin Canning","- - -",-35.02476688474417,-12.106717646121979,-1.0659189224243164,-1.0581095293164253,22.514657512307167,,,-0.9144847750585945,-0.4483969498563696,-2.0111677781590878,-0.08285900777732383,1.0711064468271727,,,"Griffin Canning",19867,656288
"Tanner Houck","BOS",6.3496798276901245,18.87881428003311,0.6740148663520813,,,4.380672208964825,,0.1979943819048994,0.6375823802780517,0.2982366665274696,,,0.3773188810477885,,"Tanner Houck",19879,656557
"Clarke Schmidt","NYY",-15.698239177465439,12.68681700527668,10.307305365800858,3.0628044307231903,-6.685974270105362,,,-0.9642653057411203,0.7208418752998114,0.575505603897312,0.24154609075104022,-4.675506482591162,,,"Clarke Schmidt",19899,657376
"José Suarez","- - -",-34.70642453432083,-2.59578600153327,-0.219650000333786,-5.616218522191048,-2.7269062399864197,,,-1.0879756907310605,-0.30755758312005566,-0.593648649550773,-0.5911808970727419,-0.14451013460447373,,,"Jose Suarez",19911,660761
"Jesús Luzardo","- - -",-7.721942130476236,14.617815673351288,0.08965703099966049,1.1406388990581036,15.001069769263268,,,-0.13823741730175862,0.4130493267406411,0.5603564437478781,1.8698998345214812,0.6345630190043684,,,"Jesus Luzardo",19959,666200
"Joey Wentz","- - -",-28.122309774160385,-2.149799346923828,3.7186235189437866,-2.736771784722805,-8.742958068847656,,,-1.1911185842507575,-1.6795307397842407,0.25108869135339545,-0.32387831771867515,-1.2331393609094015,,,"Joey Wentz",19962,666214
"Zach Plesac","- - -",-37.8172727227211,23.796286821365356,,-2.8670788407325745,7.410926401615143,,,-1.1332715829403985,1.319084635330674,,-0.38126048413997,0.4331342140043918,,,"Zach Plesac",19979,668676
"Bryse Wilson","- - -",-17.96034136414528,-7.245293363928795,6.950209379196167,-17.385060641914606,-16.706411570310593,-0.361196368932724,,-0.4567736867788728,-1.6100651919841766,0.5890007948471327,-1.8937974555462533,-2.101435417649131,-4.51495461165905,,"Bryse Wilson",19990,669060
"Tyler Wells","BAL",7.230825245380402,2.075050473213196,5.4455393850803375,-0.8115759789943695,10.05313491821289,,,0.33725864017632473,0.27965639800716924,0.5977540488562391,-0.217580691419402,1.1463095687814013,,,"Tyler Wells",20000,669330
"Bailey Falter","- - -",12.66848811507225,,-9.773818418383598,-12.063693914562464,-2.5576832592487335,-2.4455609023571014,,0.287789371082968,,-0.7082477114770723,-1.0819456425616558,-1.7639194891370575,-1.2871373170300535,,"Bailey Falter",20070,663559
"Chris Paddack","- - -",8.179008454084396,-4.81625197827816,-5.7409161031246185,-9.121901407837868,1.3090609312057495,,,0.1585079157768294,-0.8149326528389442,-3.3770094724262463,-0.8151833250972178,0.05147703229279393,,,"Chris Paddack",20099,663978
"Garrett Whitlock","BOS",19.507791683077812,8.283039569854736,-1.1675639152526855,,-0.31308579444885254,,,0.7201104349604213,0.7215191262939666,-1.8831676052462671,,-0.028644628952319538,,,"Garrett Whitlock",20191,676477
"Griffin Jax","- - -",8.05109617114067,16.952175587415695,-1.6769985035061836,-1.9415370970964432,-0.23160004615783691,,,0.37499283517189896,0.7002137789101898,-2.1499980814181843,-0.7924641212638543,-0.02668203296749273,,,"Griffin Jax",20253,643377
"David Peterson","NYM",12.76887172460556,-19.05983816087246,,7.435832813382149,-2.1476096846163273,,,0.22973860605623536,-0.8355913266493844,,0.9214167054996466,-0.12537126004765484,,,"David Peterson",20302,656849
"Casey Mize","DET",-9.482077598571777,11.722156345844269,1.0743414163589478,-4.7939617820084095,,-18.209790661931038,,-0.2709165028163365,0.618257191236512,0.8664043680314095,-1.3098256234995653,,-1.374323823541965,,"Casey Mize",20492,663554
"Kutter Crawford","BOS",-3.534857988357544,1.3934344053268433,7.908180236816406,-4.669279217720032,-3.183288387954235,0.8786777853965759,,-0.15375632833221156,0.16053391766438285,0.41231388096018806,-0.6826431604853848,-1.229068875658006,0.3557399940876826,,"Kutter Crawford",20531,676710
"Yusei Kikuchi","- - -",-50.79253551363945,0.9739573001861572,3.7915735095739365,-3.890424609184265,0.6936713755130768,1.5908392071723938,,-0.7004900774188312,0.021433919458322123,0.2872404173919649,-0.2051911713704781,0.09923767890029711,0.152379234403486,,"Yusei Kikuchi",20633,579328
"Cristopher Sánchez","PHI",9.76551216840744,-1.1599900275468826,0.1343691647052765,,39.80757547169924,,,0.25246929080681074,-0.08180465638553475,3.3592291176319122,,1.4549552438486564,,,"Cristopher Sanchez",20778,650911
"Emmanuel Clase","- - -",56.9481939971447,31.43783689662814,,,,,,1.5610798793076945,2.062850190067463,,,,,,"Emmanuel Clase",21032,661403
"Bailey Ober","MIN",6.956103503704071,-6.074763536453247,-4.686058044433594,-0.33172130584716797,21.949894607067108,,,0.1622604036320054,-0.3188852250106691,-0.8908855597782497,-0.061316322707424764,0.8959140655945759,,,"Bailey Ober",21224,641927
"Tylor Megill","NYM",1.7099762260913849,-10.06814220547676,-0.12431192398071289,0.8827363103628159,-7.880916640162468,-1.2499319314956665,,0.04143387996344523,-0.7327614414466347,-0.07144363447167408,0.1831403133532813,-0.8613023650450784,-1.1681606836408098,,"Tylor Megill",21318,656731
"Ryan Feltner","COL",-22.465017676353455,2.59176704287529,-0.03610638156533241,-5.498246058821678,-1.87620035931468,,,-0.7816638022391598,0.16613891300482628,-3.6106381565332413,-0.9996811016039414,-0.2653748740190495,,,"Ryan Feltner",21446,663372
"Kris Bubic","KCR",-10.966011941432953,10.692227959632874,,-5.984119772911072,-1.6261542290449142,,,-0.27924654803750837,1.2944585907545854,,-0.562946356811954,-0.07721530052444986,,,"Kris Bubic",21455,663460
"Shane McClanahan","TBR",-3.873525619506836,6.316835880279541,,23.00627636909485,,25.855740547180176,,-0.15894647597483938,0.4721103049536279,,1.9044930769118253,,2.060218370293241,,"Shane McClanahan",21483,663556
"Jake Irvin","WSN",-15.029388070106506,-1.5800066590309143,1.7152613401412964,-9.312350541353226,-4.638617396354675,,,-0.32404890189966595,-1.3504330419067643,0.5277727200434759,-0.3727922554584958,-0.829806332084915,,,"Jake Irvin",21504,663623
"Daniel Lynch IV","KCR",-20.580487608909607,-7.414987787604332,,-2.198617100715637,2.8185819387435913,,,-0.7126207620813576,-0.42590395103988116,,-0.5926191646133793,0.23122083172629954,,,"Daniel Lynch IV",21537,663738
"Edward Cabrera","MIA",-25.64071461558342,5.405732214450836,,12.08662360906601,11.246644854545593,,,-0.9624892873717501,0.5636842767936221,,0.7228841871450963,0.5135454271482006,,,"Edward Cabrera",21690,665795
"Javier Assad","CHC",13.616194125264883,-5.102694064378738,-0.29410168528556824,-5.674244791269302,-7.513308772817254,,,0.482501563616757,-0.7850298560582675,-0.02228043070345214,-1.2751111890492814,-2.8034734226930054,,,"Javier Assad",21741,665871
"Braxton Garrett","MIA",4.152884066104889,-2.917713977396488,7.448885917663574,-10.4793441593647,-4.7164529003202915,,,0.18032497030416364,-0.20840814124260632,1.517084708281787,-1.9847242726069507,-0.9035350383755348,,,"Braxton Garrett",21844,666129
"Cole Ragans","- - -",4.542119026184082,4.487007454037666,0.20758040249347687,1.8004212975502014,30.71233367919922,,,0.16285833726009616,0.6249314002837976,0.028592341941250255,0.25574166158383543,1.9788874793298468,,,"Cole Ragans",21846,666142
"José Soriano","LAA",14.249917387962341,-5.282910697162151,,3.802705854177475,,4.5180903673172,,0.4684390988810763,-1.7727888245510575,,0.258863570740468,,1.1155778684733826,,"Jose Soriano",22100,667755
"Hunter Greene","CIN",18.61319637298584,14.021284461021423,,-1.1408993005752563,-5.637354850769043,-6.580024480819702,,0.3974630871873978,0.4326221678809449,,-2.4274453203728856,-2.49440480122524,-1.6409038605535418,,"Hunter Greene",22182,668881
"MacKenzie Gore","- - -",-0.2975189685821533,-1.3813308477401733,-0.8205595016479492,-1.8310086354613304,-10.964709095656872,,,-0.005642309284698527,-0.09585918443720842,-0.6123578370507083,-0.09294460078483911,-1.5356735428090855,,,"MacKenzie Gore",22201,669022
"Logan Gilbert","SEA",43.19477021694183,17.17801582813263,0.06740357726812363,6.072381466627121,-4.2229602336883545,9.499644219875336,,0.7197928714704521,0.44804423130236387,0.021397961037499563,0.4234575639209987,-1.0401379885931907,0.7485929251280801,,"Logan Gilbert",22250,669302
"Tarik Skubal","DET",44.73825642466545,18.427216917276382,,-4.960514139384031,48.28678262233734,-3.436014860868454,,0.7048724818759328,0.8064427534913078,,-0.7975103117980757,1.8105280323336086,-5.368773220106959,,"Tarik Skubal",22267,669373
"Trevor Rogers","- - -",11.119154214859009,-6.490695878863335,,,3.793044865131378,,,0.2229180877076786,-0.40516203987910954,,,0.1658524208627625,,,"Trevor Rogers",22286,669432
"Matthew Liberatore","STL",-11.740272641181946,2.3051774725317955,-6.55289763212204,-5.806025207042694,2.876686252653599,,,-0.4568199471277022,0.21013468300198684,-1.5790114776197688,-0.681458357634119,0.5532088947410767,,,"Matthew Liberatore",22294,669461
"Johan Oviedo","- - -",-15.11606515944004,10.30845357477665,0.06372153759002686,6.046386435627937,-7.38126028701663,,,-0.523953731696362,0.4948849531817882,6.3721537590026855,0.7206658445325312,-2.1271643478434092,,,"Johan Oviedo",22487,670912
"Taj Bradley","- - -",-15.40481686592102,,2.779669463634491,1.8671035170555115,1.6933821439743042,-0.1817094087600708,,-0.5373148540607262,,0.18580678232850875,0.21940111833789797,0.6828153806348001,-0.01854177640408886,,"Taj Bradley",22543,671737
"JP Sears","- - -",-37.09393358230591,0.9642719924449921,,,-1.1819750219583511,,,-0.8201179213421603,0.030836968098656603,,,-0.07781270717303168,,,"JP Sears",23429,676664
"Luis Garcia","HOU",-12.082593202590942,7.76784735172987,19.557777255773544,0.385311484336853,5.054274410009384,,,-0.4899672831545394,1.2468454818185986,1.2791221226797609,0.06992948899035445,0.8790042452190233,,,"Luis Garcia",23735,677651
"Brayan Bello","BOS",-14.13996571302414,-13.765534043312073,0.2823095917701721,-0.06733742356300354,11.695154622197151,,,-0.307457397543469,-0.7041193884047097,0.061105972244626,-1.6834355890750885,0.5841735575523053,,,"Brayan Bello",23920,678394
"Josiah Gray","- - -",-43.77837407588959,4.0466247498989105,-0.2934976816177368,4.362470552325249,-6.965729981660843,0.19649159908294678,,-1.5821602484961905,0.21873647296750867,-0.04795713751923804,0.3120508263465843,-6.110289457597231,0.3508778555052621,,"Josiah Gray",24580,680686
"Kyle Bradish","BAL",-2.1477599143981934,23.16853976249695,,16.238793790340424,0.37928271293640137,,,-0.07824261983235677,1.3060056235905833,,1.8164198870626873,0.09825977019077756,,,"Kyle Bradish",24586,680694
"Brady Singer","- - -",-18.529793441295624,3.967682108283043,1.5529942512512207,,-4.697984600439668,,,-0.24419864840927283,0.06878783128091268,0.5860355665098946,,-0.8683890204139866,,,"Brady Singer",25377,663903
"Drew Rasmussen","- - -",41.48625871539116,0.09949719905853271,28.36929988861084,-1.0588468313217163,-2.0000972151756287,,,1.0911693507467428,0.008431966021909551,1.5553344237176996,-0.338289722467002,-2.8572817359651834,,,"Drew Rasmussen",25385,656876
"Hunter Brown","HOU",29.71843072772026,0.5561257898807526,-1.3290814608335495,-0.335595041513443,2.163966253399849,4.239402964711189,,0.6281638285292805,0.16650472750920736,-0.09963129391555843,-0.020576029522590005,0.5961339541046415,0.870513955792852,,"Hunter Brown",25880,686613
"Andre Pallante","STL",3.0513007640838623,-1.8785477876663208,,-17.77356195449829,0.055187664926052094,,,0.06292639233004459,-0.11302934943840678,,-1.6502843040388386,5.518766492605209,,,"Andre Pallante",26108,669467
"Ryan Pepiot","- - -",19.21375134587288,-1.7672081589698792,2.0061718225479126,-0.5958834290504456,2.4727233946323395,,,0.6162203767117665,-0.16168418654802189,0.7039199377361096,-0.40536287690506495,0.15493254352332955,,,"Ryan Pepiot",26221,686752
"Ryne Nelson","ARI",23.114779233932495,-7.4059856832027435,-3.046319365501404,-2.5757761001586914,-8.197744086384773,,,0.5333359306398823,-0.6151150899670053,-0.4111092261135498,-0.4550841166358112,-1.2909833206905155,,,"Ryne Nelson",26253,669194
"Nick Lodolo","CIN",-1.129917174577713,-8.586276859045029,-0.04738526791334152,,-1.0274527668952942,,,-0.030897379671252747,-0.4303898174959914,-4.738526791334152,,-0.0923138155341684,,,"Nick Lodolo",26378,666157
"Alek Manoah","TOR",28.7600200176239,3.0565781593322754,,,-2.6980520486831665,,,0.689688729439422,0.1579626955727274,,,-0.3494886073423791,,,"Alek Manoah",26410,666201
"Garrett Crochet","- - -",27.83774096518755,11.2662014067173,7.7663047313690186,,4.57419428229332,,,0.7279743976251974,1.034545583720597,0.5000840136103682,,1.2296221188960537,,,"Garrett Crochet",27463,676979
"Reid Detmers","LAA",-7.6836628913879395,11.163828074932098,,-4.727525740861893,-11.898898243904114,,,-0.21834790825200168,0.5102298023277925,,-0.3229184249222604,-1.8917167319402406,,,"Reid Detmers",27468,672282
"Spencer Strider","ATL",24.168662667274475,20.31275111436844,,-2.228907287120819,0.08838445693254471,,,0.5307128385435765,0.8121851705065349,,-1.0664628168042196,0.020179099756288746,,,"Spencer Strider",27498,675911
"Graham Ashcraft","CIN",-17.10750150680542,3.530616283416748,-10.703709602355957,,-3.1862401962280273,,,-2.1068351609366283,0.15691627926296658,-0.3206623607656069,,-5.223344583980373,,,"Graham Ashcraft",27552,668933
"Logan Allen","CLE",-13.676674209535122,-14.611705899238586,-2.7138611525297165,,,-1.7960888147354126,,-0.4512264668272888,-1.0304447037544842,-0.3371256090099027,,,-0.14322877310489732,,"Logan Allen",27589,671106
"Mitchell Parker","WSN",-7.468622460961342,-3.164097338914871,,-4.692622393369675,,-5.803770422935486,,-0.27951431365873286,-0.5701076286333101,,-0.4119949423502787,,-0.7811265710545742,,"Mitchell Parker",27636,680730
"Luis Ortiz","- - -",6.798213958740234,-7.215964376926422,0.004551485180854797,,0.7116108238697052,,,0.24201544886935686,-0.4667506065282291,0.0007598472756018026,,0.16704479433561154,,,"Luis Ortiz",27646,682847
"Bryce Elder","ATL",-16.409792125225067,7.606742858886719,0.6839067339897156,,-1.7681586928665638,,,-0.43982289266215674,0.3186737687007423,0.5947015078171439,,-0.20393987230294852,,,"Bryce Elder",27779,693821
"Brandon Pfaadt","ARI",-11.50377930700779,-7.983496129512787,4.083290100097656,-12.953332304954529,-8.146018087863922,0.05280083417892456,,-0.3016989065567215,-0.4601438691361837,1.5888288327228235,-2.4121661647960018,-0.8380677045127491,0.48000758344476874,,"Brandon Pfaadt",27782,694297
"Bryce Miller","SEA",22.300350189208984,0.20907610654830933,-0.002232283353805542,-5.620537757873535,0.5943782329559326,4.270276069641113,,0.5700498514623974,0.020045647799454395,-0.003188976219722203,-1.1588737645100071,0.5080155837230194,0.5626187180027817,,"Bryce Miller",29837,682243
"Andrew Abbott","CIN",8.172194004058838,7.1778863072395325,-2.7885494232177734,-8.704566717147827,6.8159491419792175,,,0.2361223347026535,0.6414554340696633,-2.4248255854067593,-0.8757109373388157,0.5600615564485799,,,"Andrew Abbott",29911,671096
"Gavin Williams","CLE",-2.299811005592346,11.255898475646973,0.8399642705917358,0.28075671195983887,-4.26443849131465,,,-0.08335668740820391,1.281992992670498,0.11443654912693949,0.024182317998263467,-2.9009785655201696,,,"Gavin Williams",30122,668909
"Tanner Bibee","CLE",-11.15567922592163,28.383290767669678,,-5.078342527151108,2.67555969953537,,,-0.3082530872042451,1.3865799104870384,,-0.4486168310204159,0.1983365233161875,,,"Tanner Bibee",30134,676440
"Bryan Woo","SEA",60.824087142944336,3.9837862253189087,-1.0832531452178955,,-5.292346000671387,,,1.4244516895303123,0.40038052515767925,-0.50383867219437,,-1.329735176048087,,,"Bryan Woo",30279,693433
"Paul Skenes","PIT",28.806743621826172,12.407959461212158,,-4.688451200723648,11.0101158618927,25.25080680847168,,1.2470451784340335,1.258413738459651,,-1.2535965777335958,2.4966249119938095,2.4976070038053093,,"Paul Skenes",33677,694973
"Shota Imanaga","CHC",1.5107684135437012,8.991518676280975,-1.0957595109939575,-1.920710563659668,1.8595480918884277,14.888286113739014,,0.0627656175132406,1.5858057630125175,-9.131329258282978,-1.6005921363830566,2.295738385047442,0.9428933574248901,,"Shota Imanaga",33829,684007
