"last_name, first_name","player_id","team_name_alt","pitch_type","pitch_name","run_value_per_100","run_value","pitches","pitch_usage","pa","ba","slg","woba","whiff_percent","k_percent","put_away","est_ba","est_slg","est_woba","hard_hit_percent"
"Stewart, DJ",621466,"NYM","FF","4-Seam Fastball",0.6,2,"293",39.2,"67","0.214","0.446","0.347",34.3,29.9,24.4,"0.231","0.441","0.351",50
"Grisham, Trent",663757,"SD","CH","Changeup",0,0,"256",10.9,"67","0.233","0.333","0.306",37.1,25.4,21.5,"0.217","0.304","0.274",30.2
"Semien, Marcus",543760,"TEX","CH","Changeup",1.7,5,"293",10.5,"66","0.27","0.476","0.349",31.1,28.8,22.4,"0.242","0.355","0.276",34.1
"Flores, Wilmer",527038,"SF","SL","Slider",1,3,"311",16.6,"66","0.226","0.532","0.339",24.2,25.8,13.4,"0.195","0.392","0.273",35.6
"Rosario, Eddie",592696,"ATL","SL","Slider",0.4,1,"272",14.3,"66","0.25","0.446","0.347",29.1,27.3,19.8,"0.251","0.494","0.361",41
"Jones, Nolan",666134,"COL","SI","Sinker",1.7,4,"267",14.8,"66","0.345","0.564","0.469",21,21.2,19.2,"0.29","0.515","0.402",43.9
"Brown, Seth",664913,"ATH","CH","Changeup",-2.7,-7,"248",17.2,"66","0.129","0.258","0.195",44.8,33.3,27.8,"0.207","0.404","0.284",27.5
"Wong, Connor",657136,"BOS","SI","Sinker",-1.4,-4,"259",16.8,"66","0.274","0.452","0.329",17.2,18.2,20.7,"0.245","0.363","0.281",31.4
"McCutchen, Andrew",457705,"PIT","SL","Slider",-0.1,0,"360",17.9,"66","0.232","0.268","0.294",37.2,25.8,13.4,"0.197","0.293","0.284",38.5
"Marsh, Brandon",669016,"PHI","SL","Slider",-0.3,-1,"280",14.1,"66","0.151","0.358","0.293",38.3,43.9,26.4,"0.152","0.347","0.295",51.9
"Matos, Luis",682641,"SF","FF","4-Seam Fastball",-0.8,-2,"288",32,"66","0.279","0.475","0.355",14,12.1,12.7,"0.264","0.447","0.33",39.6
"Sánchez, Jesús",660821,"MIA","CH","Changeup",-0.5,-1,"251",15.1,"66","0.219","0.406","0.296",27.2,16.7,17.7,"0.231","0.383","0.276",22.6
"Altuve, Jose",514888,"HOU","SL","Slider",0.8,2,"279",17.9,"66","0.339","0.458","0.374",24.8,19.7,17.6,"0.24","0.365","0.3",34
"Bogaerts, Xander",593428,"SD","CH","Changeup",0.1,0,"297",11.2,"66","0.271","0.39","0.31",30.2,22.7,16.9,"0.218","0.34","0.275",34.8
"Ruiz, Keibert",660688,"WSH","CU","Curveball",-1.9,-5,"278",14.7,"66","0.18","0.213","0.203",25.9,21.2,19.7,"0.226","0.299","0.251",29.2
"Lewis, Royce",668904,"MIN","FF","4-Seam Fastball",2.3,6,"253",27.9,"65","0.327","0.8","0.503",21,20,18.6,"0.267","0.707","0.447",50
"Diaz, Jordan",672478,"ATH","FF","4-Seam Fastball",-0.5,-2,"300",27.7,"65","0.217","0.35","0.292",18.1,23.1,15.5,"0.236","0.446","0.318",46.7
"Mullins, Cedric",656775,"BAL","SL","Slider",-2.7,-7,"250",14,"65","0.136","0.288","0.215",26.8,23.1,17.2,"0.188","0.277","0.237",28.9
"Betts, Mookie",605141,"LAD","FC","Cutter",0.1,0,"248",9.1,"65","0.291","0.473","0.363",9,4.6,6.7,"0.344","0.665","0.456",44.4
"Taylor, Chris",621035,"LAD","SL","Slider",0.4,1,"281",17.3,"65","0.262","0.361","0.339",39.5,36.9,21.6,"0.204","0.312","0.253",32.4
"Hedges, Austin",595978,"TEX","FF","4-Seam Fastball",-2.2,-6,"250",33.7,"65","0.228","0.246","0.254",27.3,18.5,19.7,"0.254","0.322","0.277",38.8
"Ramírez, José",608070,"CLE","CU","Curveball",0.3,1,"292",11.2,"65","0.27","0.46","0.313",16.8,9.2,8.3,"0.29","0.457","0.321",34.5
"Nola, Austin",543592,"SD","FF","4-Seam Fastball",-3.5,-9,"254",40.1,"65","0.127","0.145","0.186",14.6,18.5,15,"0.196","0.264","0.256",37
"Maldonado, Martín",455117,"HOU","SL","Slider",-0.1,0,"289",18.3,"65","0.19","0.448","0.306",39.8,33.8,26.8,"0.188","0.421","0.295",40.5
"Kemp, Tony",643393,"ATH","SI","Sinker",-1.4,-4,"255",17.2,"65","0.212","0.269","0.278",16.3,10.8,11.5,"0.227","0.288","0.291",28.6
"Freeman, Tyler",671289,"CLE","FF","4-Seam Fastball",-1,-2,"248",39,"65","0.25","0.417","0.312",14.2,23.1,20.5,"0.268","0.449","0.33",34.8
"Kwan, Steven",680757,"CLE","CU","Curveball",-0.8,-2,"245",8.6,"65","0.254","0.317","0.265",12.7,16.9,12.6,"0.281","0.344","0.286",21.2
"Jeffers, Ryan",680777,"MIN","SL","Slider",1.7,4,"267",20.1,"65","0.263","0.491","0.375",36,24.6,16.2,"0.219","0.459","0.33",35.7
"Gelof, Zack",680869,"ATH","SI","Sinker",0.6,1,"248",21.5,"65","0.393","0.541","0.425",21.4,15.4,27,"0.346","0.497","0.383",37.3
"Greene, Riley",682985,"DET","SL","Slider",1.3,4,"266",15.4,"65","0.339","0.484","0.385",38.5,36.9,26.1,"0.29","0.507","0.354",55.3
"Bregman, Alex",608324,"HOU","CH","Changeup",0.7,2,"254",9.1,"64","0.2","0.345","0.298",17.3,14.1,11.7,"0.233","0.382","0.324",37
"Devers, Rafael",646240,"BOS","SL","Slider",2.9,7,"250",9.7,"64","0.224","0.552","0.385",26.9,17.2,12.5,"0.301","0.693","0.439",57.4
"Soto, Juan",665742,"SD","FC","Cutter",1.2,3,"272",9.4,"64","0.296","0.556","0.402",15.5,10.9,8.9,"0.306","0.575","0.421",47.9
"Yelich, Christian",592885,"MIL","CU","Curveball",-0.6,-2,"289",11.3,"64","0.2","0.25","0.244",34.7,29.7,22.6,"0.219","0.368","0.278",41.5
"Larnach, Trevor",663616,"MIN","FF","4-Seam Fastball",-0.6,-2,"281",30.7,"64","0.224","0.483","0.323",24.6,28.1,23.4,"0.222","0.531","0.343",53.7
"Gomes, Yan",543228,"CHC","SL","Slider",-1.5,-4,"273",17.2,"64","0.213","0.311","0.238",30.1,23.4,16,"0.228","0.366","0.275",42.6
"Taylor, Chris",621035,"LAD","SI","Sinker",2.2,6,"253",15.6,"64","0.333","0.648","0.459",26.1,28.1,27.3,"0.294","0.596","0.425",41.7
"Robert Jr., Luis",673357,"CWS","ST","Sweeper",2.1,5,"252",11.5,"64","0.258","0.613","0.385",33.8,31.3,20.4,"0.265","0.563","0.356",40.5
"Siri, Jose",642350,"TB","SI","Sinker",-0.3,-1,"246",18.4,"64","0.293","0.517","0.381",20.8,23.4,28.8,"0.242","0.436","0.317",34.1
"Suwinski, Jack",669261,"PIT","SL","Slider",0.5,1,"285",12.5,"63","0.188","0.396","0.331",42.3,39.7,25.8,"0.149","0.31","0.292",44
"Frazier, Adam",624428,"BAL","SI","Sinker",-0.9,-2,"249",14.2,"63","0.196","0.321","0.318",9.5,9.5,12.8,"0.272","0.428","0.344",38
"Muncy, Max",571970,"LAD","CU","Curveball",0,0,"362",14.6,"63","0.189","0.377","0.3",43.1,36.5,20.4,"0.185","0.344","0.287",51.6
"Kelenic, Jarred",672284,"SEA","CH","Changeup",-2.6,-7,"266",16,"63","0.167","0.283","0.197",43.5,31.7,29.9,"0.237","0.33","0.246",38.1
"Farmer, Kyle",571657,"MIN","SI","Sinker",-0.7,-2,"264",18.9,"63","0.278","0.333","0.351",11,17.5,17.5,"0.264","0.396","0.344",25.6
"Tapia, Raimel",606132,"TB","FF","4-Seam Fastball",-0.6,-2,"251",38.2,"63","0.245","0.321","0.334",18.8,17.5,15.3,"0.21","0.288","0.293",38.1
"Albies, Ozzie",645277,"ATL","CU","Curveball",0.7,2,"265",10.3,"63","0.306","0.468","0.339",29.6,22.2,15.4,"0.263","0.398","0.289",27.1
"Melendez, MJ",669004,"KC","CU","Curveball",-0.8,-2,"265",10.9,"63","0.155","0.276","0.239",32.7,30.2,22.1,"0.189","0.359","0.268",28.2
"Pham, Tommy",502054,"AZ","SL","Slider",1.6,4,"279",14.6,"63","0.298","0.491","0.362",33.3,25.4,19.5,"0.256","0.452","0.327",40.5
"Montero, Elehuris",660707,"COL","SL","Slider",-0.3,-1,"243",20.9,"62","0.233","0.4","0.287",50,32.3,23,"0.179","0.301","0.215",36.6
"Arroyo, Christian",624414,"BOS","FF","4-Seam Fastball",-1.1,-3,"255",34.7,"62","0.211","0.386","0.293",26.5,24.2,19,"0.217","0.319","0.269",28.6
"Montero, Elehuris",660707,"COL","FF","4-Seam Fastball",2.1,5,"249",21.4,"62","0.356","0.61","0.454",18.6,24.2,21.4,"0.284","0.454","0.334",56.8
"Maile, Luke",571912,"CIN","FF","4-Seam Fastball",-0.6,-2,"244",31.9,"62","0.236","0.364","0.337",23.1,24.2,21.4,"0.248","0.459","0.342",42.5
"McMahon, Ryan",641857,"COL","SI","Sinker",-0.6,-2,"272",9.9,"62","0.309","0.455","0.372",28.1,16.1,15.9,"0.333","0.539","0.409",35.6
"Witt Jr., Bobby",677951,"KC","FC","Cutter",2.9,7,"247",9.1,"62","0.356","0.712","0.462",26.5,9.7,10.5,"0.31","0.709","0.439",49.1
"Anderson, Brian",605119,"MIL","SL","Slider",0.1,0,"246",17.1,"62","0.254","0.39","0.313",41.5,40.3,26.9,"0.264","0.428","0.315",35.3
"Triolo, Jared",669707,"PIT","FF","4-Seam Fastball",1.1,3,"272",32.4,"62","0.34","0.434","0.392",23.3,29,19.8,"0.283","0.422","0.36",51.4
"Bellinger, Cody",641355,"CHC","SL","Slider",3.6,11,"298",13.8,"62","0.393","0.661","0.475",24.1,19.4,11.7,"0.319","0.534","0.396",34.1
"Call, Alex",669743,"WSH","SL","Slider",-1,-3,"315",17.2,"62","0.127","0.182","0.234",21.6,17.7,11.1,"0.202","0.297","0.264",20
"Sheets, Gavin",657757,"CWS","CH","Changeup",-1.4,-4,"282",19.8,"62","0.153","0.203","0.197",31.5,17.7,12.1,"0.203","0.281","0.234",25
"Nimmo, Brandon",607043,"NYM","CH","Changeup",3.5,9,"249",8.7,"61","0.288","0.462","0.378",29.9,18,12.4,"0.245","0.428","0.347",31.7
"Stott, Bryson",681082,"PHI","CU","Curveball",-0.6,-1,"250",9.4,"61","0.196","0.268","0.243",26.1,34.4,21.9,"0.177","0.223","0.216",20
"Kirk, Alejandro",672386,"TOR","SL","Slider",-1.3,-4,"278",16.1,"61","0.204","0.259","0.261",15.3,9.8,7.1,"0.236","0.333","0.296",35.4
"Olson, Matt",621566,"ATL","FC","Cutter",0.3,1,"273",8.8,"61","0.291","0.582","0.4",29.2,29.5,22.5,"0.242","0.554","0.367",51.4
"Naylor, Josh",647304,"CLE","SL","Slider",0.4,1,"268",16.3,"61","0.259","0.517","0.351",27,14.8,12.2,"0.265","0.466","0.329",40.8
"Lindor, Francisco",596019,"NYM","CU","Curveball",0.4,1,"273",10,"61","0.276","0.466","0.339",27.2,29.5,22,"0.234","0.386","0.282",34.1
"Varsho, Daulton",662139,"TOR","SL","Slider",-2.6,-7,"266",11.5,"60","0.164","0.273","0.229",29.8,36.7,20.8,"0.15","0.265","0.219",33.3
"Rizzo, Anthony",519203,"NYY","SL","Slider",-1.4,-4,"252",15.1,"60","0.17","0.264","0.247",30.7,30,22,"0.166","0.305","0.256",31.4
"Perkins, Blake",663368,"MIL","FF","4-Seam Fastball",-1.8,-5,"304",41.9,"60","0.163","0.286","0.277",26.8,33.3,23,"0.181","0.306","0.29",26.7
"Schwarber, Kyle",656941,"PHI","FC","Cutter",1.2,3,"294",9.6,"60","0.24","0.54","0.403",22.2,21.7,19.7,"0.22","0.556","0.382",51.4
"Peguero, Liover",678894,"PIT","FF","4-Seam Fastball",-1.1,-3,"243",30,"60","0.316","0.404","0.325",14.7,15,13,"0.3","0.379","0.317",39.6
"Barnes, Austin",605131,"LAD","FF","4-Seam Fastball",-1.3,-4,"272",35,"60","0.213","0.298","0.319",15.6,16.7,12.3,"0.259","0.447","0.38",36.8
"Kiner-Falefa, Isiah",643396,"NYY","SI","Sinker",-2.9,-7,"243",16.7,"60","0.218","0.255","0.265",14.1,8.3,10.9,"0.278","0.348","0.31",38
"Chisholm Jr., Jazz",665862,"MIA","CH","Changeup",1.1,3,"259",16.8,"60","0.276","0.414","0.299",43.1,40,33.8,"0.198","0.336","0.239",34.3
"Pasquantino, Vinnie",686469,"KC","FF","4-Seam Fastball",-0.1,0,"317",31.3,"59","0.314","0.451","0.381",12.4,16.9,13.2,"0.301","0.465","0.378",41.5
"Ozuna, Marcell",542303,"ATL","CU","Curveball",1.3,3,"259",10.9,"59","0.191","0.34","0.35",34.3,32.2,19.4,"0.211","0.362","0.349",42.9
"Ohtani, Shohei",660271,"LAA","SI","Sinker",1.7,4,"254",11,"59","0.31","0.548","0.449",19.8,18.6,18.6,"0.254","0.466","0.415",43.8
"Urías, Ramón",602104,"BAL","SL","Slider",1.3,3,"261",17.9,"58","0.333","0.373","0.376",31.8,17.2,12.2,"0.306","0.426","0.362",41.5
"Suzuki, Seiya",673548,"CHC","CH","Changeup",0.1,0,"245",10,"58","0.185","0.315","0.277",27.2,24.1,15.7,"0.238","0.353","0.282",30
"Westburg, Jordan",676059,"BAL","FF","4-Seam Fastball",-1.1,-3,"246",28.3,"58","0.259","0.37","0.303",20.9,25.9,22.7,"0.252","0.409","0.31",56.4
"Rengifo, Luis",650859,"LAA","SL","Slider",-0.7,-2,"260",15.6,"58","0.184","0.408","0.316",32.8,24.1,16.3,"0.214","0.372","0.318",37.1
"Meyers, Jake",676694,"HOU","SL","Slider",-1,-3,"261",19.7,"58","0.192","0.288","0.259",35.8,34.5,24.1,"0.197","0.316","0.268",28.1
"Soto, Juan",665742,"SD","CU","Curveball",0,0,"287",9.9,"58","0.184","0.245","0.282",19,19,12.8,"0.214","0.325","0.303",36.8
"Lindor, Francisco",596019,"NYM","FC","Cutter",-1.9,-5,"243",8.9,"57","0.2","0.345","0.248",22.6,19.3,17.5,"0.244","0.379","0.281",29.5
"Crawford, J.P.",641487,"SEA","CH","Changeup",1.8,5,"273",10.4,"57","0.277","0.511","0.398",23.2,21.1,14.1,"0.232","0.341","0.326",28.6
"Springer, George",543807,"TOR","CH","Changeup",-0.1,0,"254",10,"57","0.268","0.357","0.281",23.3,22.8,15.9,"0.255","0.416","0.294",34.9
"Peña, Jeremy",665161,"HOU","CH","Changeup",0,0,"257",11.2,"57","0.259","0.333","0.331",45,17.5,13.7,"0.209","0.275","0.235",25
"Tellez, Rowdy",642133,"MIL","SI","Sinker",-2.6,-7,"259",17.2,"56","0.149","0.149","0.233",10.1,17.9,23.3,"0.216","0.273","0.296",50
"Wiemer, Joey",686894,"MIL","SI","Sinker",-0.5,-1,"258",16.3,"56","0.229","0.333","0.325",22.4,14.3,19,"0.22","0.352","0.311",45
"Gallagher, Cam",595956,"CLE","FF","4-Seam Fastball",-4.5,-11,"249",42.6,"56","0.077","0.115","0.127",24.4,28.6,18.2,"0.146","0.245","0.203",25
"Santander, Anthony",623993,"BAL","FC","Cutter",-1.4,-4,"274",9.9,"56","0.188","0.354","0.284",24.8,23.2,18.3,"0.214","0.37","0.31",41.7
"Anderson, Brian",605119,"MIL","SI","Sinker",-0.1,0,"250",17.3,"55","0.238","0.357","0.385",22.5,12.7,12.1,"0.268","0.367","0.378",34.3
"Reyes, Pablo",622569,"BOS","FF","4-Seam Fastball",0.4,1,"250",35.3,"55","0.304","0.5","0.403",20.4,10.9,9.5,"0.316","0.63","0.444",55
"Conforto, Michael",624424,"SF","CH","Changeup",-0.5,-1,"248",13.1,"55","0.245","0.367","0.293",35.2,16.4,12.2,"0.218","0.361","0.287",33.3
"Schwarber, Kyle",656941,"PHI","CU","Curveball",2.3,6,"274",8.9,"55","0.25","0.705","0.453",43.8,38.2,25,"0.235","0.627","0.424",60.9
"Alonso, Pete",624413,"NYM","CH","Changeup",-0.1,0,"257",10,"55","0.16","0.38","0.284",40.8,32.7,18.2,"0.225","0.471","0.329",28.1
"Casas, Triston",671213,"BOS","SL","Slider",1.4,4,"270",13.1,"55","0.25","0.542","0.378",43.5,38.2,23.6,"0.191","0.422","0.312",44.4
"Rooker, Brent",667670,"ATH","CH","Changeup",0.2,0,"253",11.8,"55","0.235","0.392","0.3",50.4,40,22.4,"0.237","0.446","0.317",51.7
"Zunino, Mike",572287,"CLE","FF","4-Seam Fastball",-2.5,-6,"244",40.3,"54","0.085","0.149","0.178",44.1,51.9,31.8,"0.144","0.27","0.242",52.6
"Santana, Carlos",467793,"MIL","FC","Cutter",-1.6,-4,"271",11,"54","0.136","0.227","0.273",22.4,14.8,13.6,"0.179","0.276","0.288",27.8
"Bae, Ji Hwan",678225,"PIT","SI","Sinker",-2.6,-7,"254",16.9,"54","0.226","0.264","0.243",18.2,20.4,15.7,"0.206","0.239","0.206",33.3
"Neto, Zach",687263,"LAA","SL","Slider",-1.6,-4,"262",20.3,"54","0.137","0.235","0.221",39.3,27.8,20.3,"0.181","0.293","0.229",36.1
"Urshela, Gio",570482,"LAA","FF","4-Seam Fastball",-0.1,0,"276",31.3,"54","0.4","0.46","0.393",17,20.4,11.8,"0.262","0.439","0.325",45
"Story, Trevor",596115,"BOS","FF","4-Seam Fastball",-0.6,-1,"246",38.4,"54","0.255","0.412","0.325",24.8,31.5,23.9,"0.244","0.454","0.315",55.9
"Mountcastle, Ryan",663624,"BAL","SI","Sinker",-1,-2,"245",14.1,"53","0.279","0.419","0.37",16.7,7.5,10,"0.333","0.515","0.414",42.5
"Pederson, Joc",592626,"SF","CH","Changeup",-0.2,0,"246",14.3,"53","0.182","0.341","0.294",29.5,13.2,9.6,"0.246","0.402","0.338",39.5
"Trejo, Alan",676701,"COL","FF","4-Seam Fastball",-1.1,-3,"273",31.2,"53","0.224","0.347","0.298",18.7,26.4,18.9,"0.212","0.33","0.267",31.4
"Wynns, Austin",642851,"COL","FF","4-Seam Fastball",-1.1,-3,"244",40.4,"53","0.256","0.326","0.311",22,13.2,9.3,"0.186","0.278","0.264",28.2
"Candelario, Jeimer",600869,"CHC","CU","Curveball",-1.6,-5,"307",13.2,"52","0.083","0.208","0.196",38.4,40.4,25.3,"0.143","0.256","0.224",29.6
"Arias, Gabriel",672356,"CLE","SL","Slider",-0.6,-1,"248",18.4,"52","0.26","0.36","0.303",44,38.5,22.5,"0.23","0.345","0.265",50
"Hoerner, Nico",663538,"CHC","CU","Curveball",0.1,0,"243",9.6,"48","0.233","0.372","0.305",23.5,18.8,9.9,"0.193","0.255","0.247",20.6
"Casas, Triston",671213,"BOS","CU","Curveball",0.4,1,"249",12.1,"48","0.205","0.282","0.304",27.3,27.1,16.9,"0.201","0.399","0.336",42.3
"Albies, Ozzie",645277,"ATL","FC","Cutter",1.3,4,"264",10.3,"48","0.282","0.667","0.451",20.5,10.4,10.2,"0.3","0.597","0.436",44.1
"Noda, Ryan",676116,"ATH","SL","Slider",0.7,2,"264",12.6,"48","0.194","0.417","0.385",48,37.5,19.6,"0.192","0.442","0.373",55.6
"Tauchman, Mike",643565,"CHC","SI","Sinker",0.6,2,"247",14.4,"47","0.263","0.368","0.374",20.9,19.1,16.1,"0.269","0.338","0.348",44.8
"Julien, Edouard",666397,"MIN","SL","Slider",1.2,3,"264",15.3,"42","0.235","0.441","0.349",44.7,40.5,21.8,"0.206","0.399","0.325",50
"Rutschman, Adley",668939,"BAL","CU","Curveball",0.2,1,"258",8.9,"41","0.222","0.389","0.313",22.1,17.1,9.2,"0.258","0.424","0.34",27.6
