"player","player_id","team_abbrev","year","type","avg_hr_trot","doubters","mostly_gone","no_doubters","no_doubter_per","hr_total","xhr","xhr_diff"
"Clevinger, Mike","605182","SD","2022","adj_xhr","23.24",6,19,10,"45.5","22",22.7,"-0.7"
"Davies, Zach","605200","AZ","2022","adj_xhr","22.83",8,12,9,"42.9","21",18.6,"2.4"
"Fedde, Erick","607200","WSH","2022","adj_xhr","24.47",7,15,7,"33.3","21",18.3,"2.7"
"Kluber, Corey","446372","TB","2022","adj_xhr","23.96",12,19,7,"33.3","21",21.3,"-0.3"
"Otto Jr., Glenn","657248","TEX","2022","adj_xhr","24.3",6,14,9,"42.9","21",19,"2.0"
"Lynch IV, Daniel","663738","KC","2022","adj_xhr","24.01",12,15,10,"47.6","21",23.6,"-2.6"
"Kelly, Merrill","518876","AZ","2022","adj_xhr","23.15",3,17,10,"47.6","21",21.5,"-0.5"
"Eovaldi, Nathan","543135","BOS","2022","adj_xhr","24.13",8,10,12,"57.1","21",19.7,"1.3"
"Montgomery, Jordan","656756","STL","2022","adj_xhr","22.97",7,21,6,"28.6","21",20.5,"0.5"
"Zimmermann, Bruce","669145","BAL","2022","adj_xhr","23.64",3,14,9,"42.9","21",20.6,"0.4"
"López, Pablo","641154","MIA","2022","adj_xhr","23.08",10,14,9,"42.9","21",18.9,"2.1"
"Wilson, Bryse","669060","PIT","2022","adj_xhr","23.89",8,14,8,"40","20",19.7,"0.3"
"McClanahan, Shane","663556","TB","2022","adj_xhr","24.13",3,14,6,"30","20",16.8,"3.2"
"Dunning, Dane","641540","TEX","2022","adj_xhr","23.57",10,16,9,"45","20",20.2,"-0.2"
"Gomber, Austin","596295","COL","2022","adj_xhr","24.16",9,16,7,"35","20",16.8,"3.2"
"Bieber, Shane","669456","CLE","2022","adj_xhr","23.59",10,16,6,"30","20",18.3,"1.7"
"Gilbert, Logan","669302","SEA","2022","adj_xhr","23.62",15,14,7,"35","20",17.9,"2.1"
"Ryan, Joe","657746","MIN","2022","adj_xhr","24.75",9,22,5,"25","20",22.1,"-2.1"
"Plesac, Zach","668676","CLE","2022","adj_xhr","23.51",11,17,9,"47.4","19",21.4,"-2.4"
"Freeland, Kyle","607536","COL","2022","adj_xhr","23.04",15,16,6,"31.6","19",18.3,"0.7"
"Bassitt, Chris","605135","NYM","2022","adj_xhr","24.63",12,18,7,"36.8","19",21.2,"-2.2"
"Montas, Frankie","593423","NYY","2022","adj_xhr","23.84",8,9,10,"52.6","19",17.3,"1.7"
"Lynn, Lance","458681","CWS","2022","adj_xhr","23.48",7,8,10,"52.6","19",16.8,"2.2"
"Hernández, Elieser","622694","MIA","2022","adj_xhr","23.81",5,12,9,"47.4","19",18,"1.0"
"Heasley, Jonathan","669169","KC","2022","adj_xhr","23.43",8,21,2,"10.5","19",17.3,"1.7"
"Wright, Kyle","657140","ATL","2022","adj_xhr","24.11",8,13,8,"42.1","19",17.4,"1.6"
"Thompson, Zach","605507","PIT","2022","adj_xhr","24.07",9,13,10,"52.6","19",19.7,"-0.7"
"Javier, Cristian","664299","HOU","2022","adj_xhr","24.1",6,19,3,"16.7","18",16.6,"1.4"
"Bubic, Kris","663460","KC","2022","adj_xhr","23.74",7,18,6,"33.3","18",19.9,"-1.9"
"Alexander, Tyler","641302","DET","2022","adj_xhr","23.31",7,15,7,"38.9","18",17.2,"0.8"
"Cortes, Nestor","641482","NYY","2022","adj_xhr","23.04",12,18,4,"22.2","18",17.7,"0.3"
"Woodruff, Brandon","605540","MIL","2022","adj_xhr","23.72",5,15,6,"33.3","18",16.9,"1.1"
"Wacha, Michael","608379","BOS","2022","adj_xhr","24.08",14,15,6,"33.3","18",18.2,"-0.2"
"Singer, Brady","663903","KC","2022","adj_xhr","23.07",6,17,5,"27.8","18",19.6,"-1.6"
"Manoah, Alek","666201","TOR","2022","adj_xhr","23.05",9,14,7,"41.2","17",15.9,"1.1"
"Falter, Bailey","663559","PHI","2022","adj_xhr","24.63",3,17,4,"23.5","17",17.8,"-0.8"
"Bradish, Kyle","680694","BAL","2022","adj_xhr","24.73",7,11,6,"35.3","17",13.8,"3.2"
"Carrasco, Carlos","471911","NYM","2022","adj_xhr","23.92",8,17,6,"35.3","17",18.6,"-1.6"
"Keller, Brad","641745","KC","2022","adj_xhr","23.99",7,14,7,"41.2","17",17.7,"-0.7"
"Scherzer, Max","453286","NYM","2022","adj_xhr","23.52",7,11,9,"52.9","17",17.1,"-0.1"
"Oller, Adam","670124","ATH","2022","adj_xhr","23.64",10,13,4,"23.5","17",16,"1.0"
"Brubaker, JT","664141","PIT","2022","adj_xhr","23.65",9,13,10,"58.8","17",19.6,"-2.6"
"Flexen, Chris","623167","SEA","2022","adj_xhr","23.58",16,14,5,"29.4","17",17.2,"-0.2"
"Gray, Jon","592351","TEX","2022","adj_xhr","23.39",3,15,3,"17.6","17",13.7,"3.3"
"Wood, Alex","622072","SF","2022","adj_xhr","22.57",4,14,3,"17.6","17",13.8,"3.2"
"Feltner, Ryan","663372","COL","2022","adj_xhr","24.25",12,12,8,"50","16",16.3,"-0.3"
"Wainwright, Adam","425794","STL","2022","adj_xhr","23.71",13,19,5,"31.3","16",19.3,"-3.3"
"Kaprielian, James","621076","ATH","2022","adj_xhr","23.41",15,19,3,"18.8","16",17.2,"-1.2"
"Wells, Tyler","669330","BAL","2022","adj_xhr","24.16",6,11,8,"50","16",15.4,"0.6"
"Syndergaard, Noah","592789","PHI","2022","adj_xhr","24.3",12,16,5,"31.3","16",16.6,"-0.6"
"Martinez, Nick","607259","SD","2022","adj_xhr","24.61",10,8,9,"56.3","16",16.5,"-0.5"
"Suarez, Ranger","624133","PHI","2022","adj_xhr","24.67",11,10,6,"37.5","16",14,"2.0"
"Stroman, Marcus","573186","CHC","2022","adj_xhr","23.22",7,9,7,"43.8","16",14.2,"1.8"
"Smyly, Drew","592767","CHC","2022","adj_xhr","22.43",4,10,9,"56.3","16",16.4,"-0.4"
"Cease, Dylan","656302","CWS","2022","adj_xhr","23.88",6,14,5,"31.3","16",16.2,"-0.2"
"Alcantara, Sandy","645261","MIA","2022","adj_xhr","23.75",16,15,6,"37.5","16",16.8,"-0.8"
"Thompson, Keegan","624522","CHC","2022","adj_xhr","23.21",9,12,5,"31.3","16",15.1,"0.9"
"Mahle, Tyler","641816","MIN","2022","adj_xhr","24.86",9,12,4,"25","16",13.8,"2.2"
"Kopech, Michael","656629","CWS","2022","adj_xhr","24.05",9,11,6,"40","15",13.6,"1.4"
"Severino, Luis","622663","NYY","2022","adj_xhr","23.86",5,13,5,"33.3","15",14.6,"0.4"
"Mayers, Mike","594577","LAA","2022","adj_xhr","24.4",1,10,5,"33.3","15",13.1,"1.9"
"Blackburn, Paul","621112","ATH","2022","adj_xhr","23.88",6,12,4,"26.7","15",13,"2.0"
"Wheeler, Zack","554430","PHI","2022","adj_xhr","24.06",12,16,4,"26.7","15",17.4,"-2.4"
"Gallen, Zac","668678","AZ","2022","adj_xhr","23.24",7,15,3,"20","15",16.3,"-1.3"
"Ashby, Aaron","676879","MIL","2022","adj_xhr","24.32",7,11,5,"33.3","15",14.6,"0.4"
"Civale, Aaron","650644","CLE","2022","adj_xhr","22.86",8,12,5,"33.3","15",14.7,"0.3"
"Cueto, Johnny","456501","CWS","2022","adj_xhr","23.06",4,11,6,"40","15",14.7,"0.3"
"Hutchison, Drew","571800","DET","2022","adj_xhr","23.51",5,18,4,"26.7","15",17.5,"-2.5"
"Rogers, Trevor","669432","MIA","2022","adj_xhr","24.24",4,10,7,"46.7","15",14.1,"0.9"
"Walker, Taijuan","592836","NYM","2022","adj_xhr","24.01",8,16,3,"20","15",15.5,"-0.5"
"Hill, Rich","448179","BOS","2022","adj_xhr","23.98",7,12,7,"46.7","15",17,"-2.0"
"Hendricks, Kyle","543294","CHC","2022","adj_xhr","23.2",8,16,3,"20","15",15.3,"-0.3"
"Verlander, Justin","434378","HOU","2022","adj_xhr","24.28",16,9,6,"40","15",14.6,"0.4"
"Gausman, Kevin","592332","TOR","2022","adj_xhr","23.34",11,16,4,"26.7","15",16.7,"-1.7"
"Castillo, Luis","622491","SEA","2022","adj_xhr","25.93",8,9,7,"46.7","15",15.2,"-0.2"
"Heaney, Andrew","571760","LAD","2022","adj_xhr","23.76",4,12,3,"20","15",13.3,"1.7"
"Odorizzi, Jake","543606","ATL","2022","adj_xhr","23.1",6,16,1,"7.1","14",14.3,"-0.3"
"Greinke, Zack","425844","KC","2022","adj_xhr","22.7",13,15,2,"14.3","14",14.5,"-0.5"
"Keller, Mitch","656605","PIT","2022","adj_xhr","24.56",7,16,3,"21.4","14",15.6,"-1.6"
"Cessa, Luis","570666","CIN","2022","adj_xhr","24.64",5,7,7,"50","14",12.3,"1.7"
"Anderson, Tyler","542881","LAD","2022","adj_xhr","25",8,9,7,"50","14",13.9,"0.1"
"Voth, Austin","608723","BAL","2022","adj_xhr","24.32",7,8,5,"35.7","14",11.8,"2.2"
"Brieske, Beau","689225","DET","2022","adj_xhr","22.87",13,10,7,"50","14",15.9,"-1.9"
"Suarez, José","660761","LAA","2022","adj_xhr","24.46",6,11,5,"35.7","14",14.4,"-0.4"
"Smith, Caleb","592761","AZ","2022","adj_xhr","24.62",4,4,8,"57.1","14",11.9,"2.1"
"Springs, Jeffrey","605488","TB","2022","adj_xhr","24.05",5,14,4,"28.6","14",13.8,"0.2"
"Ohtani, Shohei","660271","LAA","2022","adj_xhr","22.85",11,8,4,"28.6","14",11.7,"2.3"
"Sánchez, Aníbal","434671","WSH","2022","adj_xhr","24.06",0,8,7,"53.8","13",13.2,"-0.2"
"Kirby, George","669923","SEA","2022","adj_xhr","24.32",14,14,3,"23.1","13",13.2,"-0.2"
"Rasmussen, Drew","656876","TB","2022","adj_xhr","24.11",6,11,3,"23.1","13",11.6,"1.4"
"Martinez, Adrián","661309","ATH","2022","adj_xhr","22.85",1,10,4,"30.8","13",12.5,"0.5"
"Pineda, Michael","501381","DET","2022","adj_xhr","23.94",0,10,5,"38.5","13",11.8,"1.2"
"Contreras, Roansy","672710","PIT","2022","adj_xhr","24.35",7,13,6,"46.2","13",14.8,"-1.8"
"Logue, Zach","656657","ATH","2022","adj_xhr","23.5",6,12,6,"46.2","13",14.9,"-1.9"
"Junis, Jakob","596001","SF","2022","adj_xhr","23.15",7,14,3,"23.1","13",12.9,"0.1"
"Smeltzer, Devin","656970","MIN","2022","adj_xhr","22.73",9,9,5,"38.5","13",11.4,"1.6"
"Detmers, Reid","672282","LAA","2022","adj_xhr","23.3",12,15,2,"15.4","13",12.4,"0.6"
"Lodolo, Nick","666157","CIN","2022","adj_xhr","24.62",3,9,4,"30.8","13",11.8,"1.2"
"Swarmer, Matt","664161","CHC","2022","adj_xhr","23.59",3,9,4,"33.3","12",11.4,"0.6"
"Fried, Max","608331","ATL","2022","adj_xhr","23.62",5,10,4,"33.3","12",12.6,"-0.6"
"Rodriguez, Eduardo","593958","DET","2022","adj_xhr","23.72",6,14,3,"25","12",12.5,"-0.5"
"Stripling, Ross","548389","TOR","2022","adj_xhr","22.69",8,14,1,"8.3","12",10.4,"1.6"
"Abbott, Cory","676265","WSH","2022","adj_xhr","23.58",7,7,4,"33.3","12",9.8,"2.2"
"Williams, Trevor","592866","NYM","2022","adj_xhr","24.26",7,9,6,"50","12",12.3,"-0.3"
"Howard, Spencer","675921","TEX","2022","adj_xhr","23.71",0,6,6,"50","12",10.6,"1.4"
"Yarbrough, Ryan","642232","TB","2022","adj_xhr","23.53",8,8,5,"41.7","12",10.7,"1.3"
"Snell, Blake","605483","SD","2022","adj_xhr","24.78",7,9,5,"41.7","12",11.7,"0.3"
"Alexander, Jason","669920","MIL","2022","adj_xhr","22.53",5,12,4,"33.3","12",12.2,"-0.2"
"Valdez, Framber","664285","HOU","2022","adj_xhr","23.18",4,14,3,"25","12",12.8,"-0.8"
"Rodríguez, Elvin","660730","DET","2022","adj_xhr","24.32",2,5,7,"58.3","12",11.7,"0.3"
"Rodón, Carlos","607074","SF","2022","adj_xhr","24.09",6,14,2,"16.7","12",11.4,"0.6"
"Crawford, Kutter","676710","BOS","2022","adj_xhr","24.7",4,13,3,"25","12",13.5,"-1.5"
"Anderson, Ian","666120","ATL","2022","adj_xhr","23.97",5,11,4,"33.3","12",12.2,"-0.2"
"Archer, Chris","502042","MIN","2022","adj_xhr","24.43",7,17,1,"8.3","12",12.5,"-0.5"
"Pagán, Emilio","641941","MIN","2022","adj_xhr","23.09",3,9,5,"41.7","12",11.6,"0.4"
"Bickford, Phil","641360","LAD","2022","adj_xhr","23.03",6,7,6,"50","12",11.3,"0.7"
"Kennedy, Ian","453178","AZ","2022","adj_xhr","22.89",4,14,1,"9.1","11",10.3,"0.7"
"Gonsolin, Tony","664062","LAD","2022","adj_xhr","22.03",5,7,4,"36.4","11",9.9,"1.1"
"Ramírez, Erasmo","541640","WSH","2022","adj_xhr","24.46",5,9,3,"27.3","11",9.6,"1.4"
"Germán, Domingo","593334","NYY","2022","adj_xhr","24.19",6,11,1,"9.1","11",8.6,"2.4"
"Cishek, Steve","518553","WSH","2022","adj_xhr","24.04",3,6,3,"27.3","11",8.1,"2.9"
"Ureña, José","570632","COL","2022","adj_xhr","24.23",6,7,4,"36.4","11",9.1,"1.9"
"Velasquez, Vince","592826","CWS","2022","adj_xhr","23.26",9,14,4,"36.4","11",13.8,"-2.8"
"Pruitt, Austin","643493","ATH","2022","adj_xhr","24.08",2,8,3,"27.3","11",8.3,"2.7"
"Poche, Colin","621363","TB","2022","adj_xhr","23.59",4,7,4,"36.4","11",8.6,"2.4"
"Lorenzen, Michael","547179","LAA","2022","adj_xhr","24.82",5,12,2,"18.2","11",9.6,"1.4"
"McCarty, Kirk","668948","CLE","2022","adj_xhr","23.77",2,8,4,"36.4","11",11.2,"-0.2"
"Dunn, Justin","643290","CIN","2022","adj_xhr","24.3",4,4,6,"54.5","11",9.1,"1.9"
"Kershaw, Clayton","477132","LAD","2022","adj_xhr","23.66",3,6,4,"36.4","11",9.1,"1.9"
"Kremer, Dean","665152","BAL","2022","adj_xhr","24.7",10,10,5,"45.5","11",12.6,"-1.6"
"Peterson, David","656849","NYM","2022","adj_xhr","24.05",1,11,1,"9.1","11",10.6,"0.4"
"Watkins, Spenser","657093","BAL","2022","adj_xhr","24.03",3,12,4,"36.4","11",13,"-2.0"
"Hughes, Brandon","676714","CHC","2022","adj_xhr","24.59",2,6,5,"45.5","11",8.5,"2.5"
"Webb, Logan","657277","SF","2022","adj_xhr","23.84",10,6,6,"54.5","11",10.5,"0.5"
"Barria, Jaime","642545","LAA","2022","adj_xhr","23.85",7,7,5,"45.5","11",10.3,"0.7"
"Hearn, Taylor","621368","TEX","2022","adj_xhr","24.49",4,12,3,"27.3","11",12.7,"-1.7"
"Ashcraft, Graham","668933","CIN","2022","adj_xhr","24.64",5,8,3,"27.3","11",9.2,"1.8"
"Pérez, Martín","527048","TEX","2022","adj_xhr","22.34",10,11,0,"0","11",10.4,"0.6"
"Bush, Matt","456713","MIL","2022","adj_xhr","23.68",1,8,2,"18.2","11",7.9,"3.1"
"Gray, Sonny","543243","MIN","2022","adj_xhr","27.3",6,6,5,"45.5","11",11,"0.0"
"Winder, Josh","680739","MIN","2022","adj_xhr","23.43",5,7,5,"45.5","11",10.7,"0.3"
"Keuchel, Dallas","572971","TEX","2022","adj_xhr","24.7",4,12,1,"9.1","11",9.9,"1.1"
"Norris, Daniel","596057","DET","2022","adj_xhr","22.62",4,4,5,"45.5","11",7.9,"3.1"
"Akin, Keegan","669211","BAL","2022","adj_xhr","22.55",3,8,3,"30","10",9.1,"0.9"
"Sampson, Adrian","592716","CHC","2022","adj_xhr","22.79",6,8,3,"30","10",10,"0.0"
"Winckowski, Josh","670174","BOS","2022","adj_xhr","24.46",5,7,6,"60","10",12.4,"-2.4"
"De Jong, Chase","608328","PIT","2022","adj_xhr","24.75",3,9,4,"40","10",9.8,"0.2"
"Cabrera, Edward","665795","MIA","2022","adj_xhr","22.86",5,6,3,"30","10",8,"2.0"
"Sewald, Paul","623149","SEA","2022","adj_xhr","23.86",3,8,3,"30","10",8.3,"1.7"
"deGrom, Jacob","594798","NYM","2022","adj_xhr","21.91",4,5,5,"50","10",9.6,"0.4"
"Morgan, Eli","669212","CLE","2022","adj_xhr","23.4",2,8,4,"40","10",10.6,"-0.6"
"Leiter Jr., Mark","643410","CHC","2022","adj_xhr","24.96",8,8,3,"30","10",9.8,"0.2"
"Whitlock, Garrett","676477","BOS","2022","adj_xhr","23.19",6,12,3,"30","10",10.3,"-0.3"
"García, Jarlín","606424","SF","2022","adj_xhr","23.98",2,10,3,"30","10",11,"-1.0"
"Stephenson, Robert","596112","PIT","2022","adj_xhr","23.89",3,5,7,"70","10",10.3,"-0.3"
"Luzardo, Jesús","666200","MIA","2022","adj_xhr","23.26",5,5,5,"50","10",9.1,"0.9"
"Henry, Tommy","674072","AZ","2022","adj_xhr","22.11",1,6,4,"40","10",7.3,"2.7"
"Maton, Phil","664208","HOU","2022","adj_xhr","23.98",1,5,5,"50","10",8.4,"1.6"
"Festa, Matt","670036","SEA","2022","adj_xhr","23.67",2,5,6,"60","10",9.9,"0.1"
"Moreta, Dauri","664294","CIN","2022","adj_xhr","23.54",5,5,3,"30","10",6.1,"3.9"
"García, Rony","665621","DET","2022","adj_xhr","23.99",5,9,4,"44.4","9",12.3,"-3.3"
"Ruiz, José","614179","CWS","2022","adj_xhr","23.08",4,10,1,"11.1","9",8,"1.0"
"Smith, Drew","622098","NYM","2022","adj_xhr","23.72",3,7,3,"33.3","9",9.1,"-0.1"
"Finnegan, Kyle","640448","WSH","2022","adj_xhr","23.26",5,5,3,"33.3","9",7.7,"1.3"
"Eflin, Zach","621107","PHI","2022","adj_xhr","24.96",4,6,3,"33.3","9",7.3,"1.7"
"Stammen, Craig","489334","SD","2022","adj_xhr","24.67",2,7,3,"33.3","9",8.9,"0.1"
"Wick, Rowan","592858","CHC","2022","adj_xhr","24.54",5,8,2,"22.2","9",8.9,"0.1"
"Richards, Trevor","670950","TOR","2022","adj_xhr","25.19",2,10,3,"33.3","9",9.3,"-0.3"
"Acevedo, Domingo","642758","ATH","2022","adj_xhr","25.14",0,7,3,"33.3","9",7.9,"1.1"
"Suter, Brent","608718","MIL","2022","adj_xhr","24.9",3,5,2,"22.2","9",6.6,"2.4"
"Pallante, Andre","669467","STL","2022","adj_xhr","23.99",4,9,2,"22.2","9",9.7,"-0.7"
"Ramirez, Noé","598287","AZ","2022","adj_xhr","23.56",7,8,2,"22.2","9",8.6,"0.4"
"White, Mitch","669952","TOR","2022","adj_xhr","23.33",6,11,2,"22.2","9",9.8,"-0.8"
"McCullers Jr., Lance","621121","HOU","2022","adj_xhr","23.96",3,5,3,"33.3","9",7.5,"1.5"
"Allard, Kolby","663465","TEX","2022","adj_xhr","24.67",2,6,3,"33.3","9",7.8,"1.2"
"Shaw, Bryan","543766","CLE","2022","adj_xhr","24.74",2,6,3,"33.3","9",8.4,"0.6"
"Cobb, Alex","502171","SF","2022","adj_xhr","23.24",1,8,2,"22.2","9",8.5,"0.5"
"Barlow, Scott","605130","KC","2022","adj_xhr","24.59",2,7,5,"55.6","9",10.6,"-1.6"
"Jansen, Kenley","445276","ATL","2022","adj_xhr","25.23",4,5,5,"55.6","9",8.6,"0.4"
"Senzatela, Antonio","622608","COL","2022","adj_xhr","23.31",4,7,3,"33.3","9",8.2,"0.8"
"Skubal, Tarik","669373","DET","2022","adj_xhr","24.16",3,8,5,"55.6","9",10.6,"-1.6"
"Brasier, Ryan","518489","BOS","2022","adj_xhr","26.33",4,11,1,"11.1","9",10.1,"-1.1"
"Krehbiel, Joey","607216","BAL","2022","adj_xhr","23.65",4,10,2,"22.2","9",9.5,"-0.5"
"Burke, Brock","656271","TEX","2022","adj_xhr","23.99",7,7,2,"22.2","9",7.2,"1.8"
"Smith, Will","519293","HOU","2022","adj_xhr","23.81",7,8,1,"11.1","9",6.8,"2.2"
"Diekman, Jake","518617","CWS","2022","adj_xhr","24.33",0,5,4,"44.4","9",8,"1.0"
"Lugo, Seth","607625","NYM","2022","adj_xhr","22.72",0,7,2,"22.2","9",6.9,"2.1"
"Garrett, Braxton","666129","MIA","2022","adj_xhr","23.15",5,6,4,"44.4","9",6.4,"2.6"
"Hudson, Dakota","641712","STL","2022","adj_xhr","22.96",8,10,3,"33.3","9",10.1,"-1.1"
"Givens, Mychal","571710","NYM","2022","adj_xhr","24.06",2,6,2,"25","8",6.8,"1.2"
"Quintana, Jose","500779","STL","2022","adj_xhr","23.13",8,10,2,"25","8",8.9,"-0.9"
"Hill, Garrett","682051","DET","2022","adj_xhr","23.28",6,5,6,"75","8",10.5,"-2.5"
"Gutierrez, Vladimir","661269","CIN","2022","adj_xhr","24.18",4,4,2,"25","8",5.6,"2.4"
"Sanchez, Aaron","592717","MIN","2022","adj_xhr","23.93",2,6,2,"25","8",5.7,"2.3"
"Gott, Trevor","641627","MIL","2022","adj_xhr","22.5",2,8,0,"0","8",6.5,"1.5"
"Crowe, Wil","640444","PIT","2022","adj_xhr","22.27",1,7,2,"25","8",7.2,"0.8"
"Castillo, Max","666721","KC","2022","adj_xhr","25.06",2,5,3,"37.5","8",7.6,"0.4"
"Wantz, Andrew","681806","LAA","2022","adj_xhr","23.08",0,9,1,"12.5","8",8.7,"-0.7"
"Strider, Spencer","675911","ATL","2022","adj_xhr","22.91",8,6,3,"37.5","8",7.8,"0.2"
"Chavez, Jesse","445926","ATL","2022","adj_xhr","23.07",2,6,3,"37.5","8",7.6,"0.4"
"Long, Sam","669674","SF","2022","adj_xhr","23.53",2,6,3,"37.5","8",7.4,"0.6"
"Martin, Davis","663436","CWS","2022","adj_xhr","24.83",3,3,5,"62.5","8",7.3,"0.7"
"Rucker, Michael","621074","CHC","2022","adj_xhr","24.53",2,8,1,"12.5","8",6.9,"1.1"
"Littell, Zack","641793","SF","2022","adj_xhr","25.33",2,6,6,"75","8",9.6,"-1.6"
"Strickland, Hunter","519326","CIN","2022","adj_xhr","25.27",4,6,4,"50","8",8.8,"-0.8"
"Matz, Steven","571927","STL","2022","adj_xhr","22.97",4,7,1,"12.5","8",6.1,"1.9"
"Sanmartin, Reiver","665665","CIN","2022","adj_xhr","24.37",5,5,2,"25","8",6.2,"1.8"
"Kuhnel, Joel","669270","CIN","2022","adj_xhr","24.07",4,7,1,"12.5","8",6.4,"1.6"
"Murfee, Penn","682171","SEA","2022","adj_xhr","23.66",4,5,3,"37.5","8",6.7,"1.3"
"Gilbert, Tyler","656457","AZ","2022","adj_xhr","24.03",4,5,3,"37.5","8",7,"1.0"
"Cabrera, Génesis","650893","STL","2022","adj_xhr","22.84",2,8,2,"25","8",7.5,"0.5"
"Newcomb, Sean","656794","CHC","2022","adj_xhr","22.36",4,5,3,"37.5","8",7.6,"0.4"
"Adon, Joan","672851","WSH","2022","adj_xhr","25.28",7,7,4,"50","8",9.9,"-1.9"
"Sears, JP","676664","ATH","2022","adj_xhr","24.37",5,8,5,"62.5","8",10.5,"-2.5"
"Steele, Justin","657006","CHC","2022","adj_xhr","23.89",4,6,4,"50","8",8,"0.0"
"Mayza, Tim","641835","TOR","2022","adj_xhr","23.8",0,4,4,"50","8",6.8,"1.2"
"Edwards Jr., Carl","605218","WSH","2022","adj_xhr","23.71",1,5,3,"37.5","8",7,"1.0"
"Buehler, Walker","621111","LAD","2022","adj_xhr","24.15",1,4,4,"50","8",7.2,"0.8"
"Duffey, Tyler","608648","MIN","2022","adj_xhr","26.21",0,7,2,"25","8",8.3,"-0.3"
"Hader, Josh","623352","SD","2022","adj_xhr","23.27",6,4,5,"62.5","8",7.6,"0.4"
"Houser, Adrian","605288","MIL","2022","adj_xhr","23.26",3,11,1,"12.5","8",8.6,"-0.6"
"Sandoval, Patrick","663776","LAA","2022","adj_xhr","23.75",3,8,4,"50","8",10.6,"-2.6"
"Wilson, Steven","621051","SD","2022","adj_xhr","24.42",3,6,4,"50","8",8.4,"-0.4"
"Smith, Joe","501925","MIN","2022","adj_xhr","23.82",2,4,4,"57.1","7",6.7,"0.3"
