Name,Team,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH,IFH%,BUH,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,NameASCII,PlayerId,MLBAMID
"Zach Green","SFG",0.333333333,4,0.166666666,0.666666666,0.166666666,0,0,1,0.25,0,0,0.5,0.33333333,0.16666667,0,0.33333333,0.66666667,"Zach Green",14973,608339
"Colton Welker","COL",0.166666666,0,0.666666666,0,0.333333333,0,0,0,0,0,0,0.16666667,0.5,0.33333333,0,0.33333333,0.66666667,"Colton Welker",19961,666213
"Yoenis Cespedes","NYM",0,0.666666666,0,0.4,0.6,0,0,1,0.5,0,0,0.8,0,0.2,0.4,0,0.6,"Yoenis Cespedes",13110,493316
"Kendrys Morales","- - -",0.238095238,3,0.238095238,0.571428571,0.19047619,0,0,0,0,0,0,0.52380952,0.33333333,0.14285714,0,0.42857143,0.57142857,"Kendrys Morales",8610,434778
"Tyler Saladino","MIL",0.125,0.4,0.222222222,0.222222222,0.555555555,0,0.2,0,0,0,0,0.66666667,0.11111111,0.22222222,0.11111111,0.33333333,0.55555556,"Tyler Saladino",10807,573135
"Michael Lorenzen","CIN",0.333333333,3,0.111111111,0.666666666,0.222222222,0,0,0,0,0,0,0.33333333,0.55555556,0.11111111,0.11111111,0.33333333,0.55555556,"Michael Lorenzen",14843,547179
"Drew Romo","COL",0.272727272,1.5,0.09090909,0.545454545,0.363636363,0,0,2,0.333333333,0,0,0.45454545,0.36363636,0.18181818,0.09090909,0.36363636,0.54545455,"Drew Romo",27763,691011
"Tyler Locklear","- - -",0.166666666,1.454545454,0,0.592592592,0.407407407,0,0.272727272,0,0,0,0,0.62962963,0.22222222,0.14814815,0.11111111,0.37037037,0.51851852,"Tyler Locklear",31396,682988
"Edwin Rios","- - -",0.166666666,0.5,0.057142857,0.314285714,0.628571428,0,0.227272727,1,0.09090909,0,0,0.37142857,0.28571429,0.34285714,0.02857143,0.45714286,0.51428571,"Edwin Rios",18316,621458
"Otto Kemp","PHI",0.314285714,0.933333333,0.256410256,0.358974358,0.384615384,0,0.266666666,2,0.142857142,0,0,0.38461538,0.30769231,0.30769231,0.1025641,0.38461538,0.51282051,"Otto Kemp",31792,805249
"David Freese","LAD",0.363636363,1.391304347,0.225352112,0.450704225,0.323943661,0.086956521,0.217391304,1,0.03125,0,0,0.33802817,0.33802817,0.32394366,0.08450704,0.4084507,0.50704225,"David Freese",9549,501896
"Aaron Judge","NYY",0.338785046,0.855855855,0.188976377,0.374015748,0.437007874,0.04054054,0.36036036,10,0.052631578,0,0,0.42716535,0.33464567,0.23818898,0.06889764,0.42716535,0.50393701,"Aaron Judge",15640,592450
"Eric Thames","- - -",0.244444444,0.583333333,0.208333333,0.291666666,0.5,0.166666666,0.125,0,0,0,0,0.27083333,0.52083333,0.20833333,0.1875,0.3125,0.5,"Eric Thames",3711,519346
"Hanley Ramirez","CLE",0.3,3,0.2,0.6,0.2,0.5,0,0,0,0,0,0.4,0.5,0.1,0.3,0.2,0.5,"Hanley Ramirez",8001,434670
"Chris Iannetta","COL",0.264705882,1.083333333,0.305555555,0.361111111,0.333333333,0,0.166666666,0,0,0,0,0.30555556,0.52777778,0.16666667,0.08333333,0.41666667,0.5,"Chris Iannetta",8267,455104
"John Ryan Murphy","- - -",0.285714285,0.285714285,0.4375,0.125,0.4375,0.285714285,0.285714285,0,0,0,0,0.4375,0.4375,0.125,0.1875,0.3125,0.5,"John Ryan Murphy",10346,571974
"Jack Flaherty","STL",0.222222222,1,0.5,0.25,0.25,0,0.5,0,0,0,0,0.33333333,0.33333333,0.33333333,0.16666667,0.33333333,0.5,"Jack Flaherty",17479,656427
"Max Schrock","- - -",0.333333333,0.6,0.2,0.3,0.5,0,0.2,0,0,0,0,0.4,0.3,0.3,0.2,0.3,0.5,"Max Schrock",17750,621011
"Caleb Hamilton","- - -",0,0,0,0,1,0,1,0,0,0,0,0.5,0.5,0,0,0.5,0.5,"Caleb Hamilton",19842,643348
"Ryan Vilade","- - -",0.16,1.875,0.115384615,0.576923076,0.307692307,0,0.125,0,0,0,0,0.26923077,0.61538462,0.11538462,0.07692308,0.42307692,0.5,"Ryan Vilade",22165,668723
"Jeremiah Jackson","BAL",0.387096774,1.153846153,0.125,0.46875,0.40625,0.076923076,0.076923076,4,0.266666666,0,0,0.3125,0.4375,0.25,0.09375,0.40625,0.5,"Jeremiah Jackson",22239,669236
"Carter Jensen","KCR",0.166666666,1.75,0.083333333,0.583333333,0.333333333,0.25,0,0,0,0,0,0.41666667,0.25,0.33333333,0.16666667,0.33333333,0.5,"Carter Jensen",29478,695600
"Braxton Fulford","COL",0.366666666,0.5625,0.166666666,0.3,0.533333333,0.125,0,0,0,0,0,0.36666667,0.3,0.33333333,0.26666667,0.23333333,0.5,"Braxton Fulford",29704,690924
"Miguel Sanó","- - -",0.314720812,1.051282051,0.255813953,0.381395348,0.362790697,0.076923076,0.23076923,3,0.036585365,0,0,0.48372093,0.30232558,0.21395349,0.10232558,0.41860465,0.47906977,"Miguel Sano",12164,593934
"René Rivera","- - -",0.4,1.428571428,0.19047619,0.476190476,0.333333333,0,0.142857142,0,0,0,0,0.57142857,0.19047619,0.23809524,0.0952381,0.42857143,0.47619048,"Rene Rivera",3648,425784
"Weston Wilson","PHI",0.311688311,1,0.277108433,0.361445783,0.361445783,0.1,0.2,2,0.066666666,0,0,0.43373494,0.31325301,0.25301205,0.14457831,0.38554217,0.46987952,"Weston Wilson",19358,642215
"Matt Davidson","- - -",0.12,0.785714285,0.166666666,0.366666666,0.466666666,0.142857142,0.357142857,0,0,0,0,0.33333333,0.4,0.26666667,0.2,0.33333333,0.46666667,"Matt Davidson",7226,571602
"Justin Bour","LAA",0.266666666,1.333333333,0.066666666,0.533333333,0.4,0.166666666,0,0,0,0,0,0.46666667,0.46666667,0.06666667,0.06666667,0.46666667,0.46666667,"Justin Bour",9744,571506
"JT Riddle","- - -",0.24,0.923076923,0.107142857,0.428571428,0.464285714,0,0.23076923,0,0,0,0,0.5,0.39285714,0.10714286,0.21428571,0.32142857,0.46428571,"JT Riddle",17642,595375
"Derek Fisher","- - -",0.305555555,2,0.23076923,0.512820512,0.256410256,0.1,0.3,1,0.05,0,0,0.41025641,0.33333333,0.25641026,0.05128205,0.48717949,0.46153846,"Derek Fisher",16192,605233
"Brett Sullivan","SDP",0.363636363,0.833333333,0.083333333,0.416666666,0.5,0.166666666,0.333333333,2,0.4,1,1,0.61538462,0.07692308,0.30769231,0.15384615,0.38461538,0.46153846,"Brett Sullivan",18217,664954
"Ronny Rodríguez","DET",0.288888888,0.652173913,0.191489361,0.319148936,0.489361702,0.130434782,0.130434782,3,0.2,0,0,0.5625,0.27083333,0.16666667,0.1875,0.35416667,0.45833333,"Ronny Rodriguez",11875,500135
"Scott Kingery","- - -",0.336363636,0.714285714,0.269565217,0.304347826,0.426086956,0.081632653,0.142857142,1,0.028571428,2,0.666666666,0.49152542,0.28813559,0.22033898,0.1440678,0.39830508,0.45762712,"Scott Kingery",17975,664068
"Romy Gonzalez","- - -",0.387096774,1.174418604,0.186956521,0.439130434,0.373913043,0.046511627,0.174418604,5,0.04950495,1,0.5,0.34051724,0.34482759,0.31465517,0.09913793,0.44396552,0.45689655,"Romy Gonzalez",21562,663853
"Mason Williams","- - -",0.363636363,0.5,0.181818181,0.272727272,0.545454545,0,0,0,0,0,0,0.27272727,0.27272727,0.45454545,0.09090909,0.45454545,0.45454545,"Mason Williams",11859,592863
"Francisco Cervelli","- - -",0.24137931,0.769230769,0.258064516,0.322580645,0.419354838,0,0.153846153,1,0.1,0,0,0.4516129,0.32258065,0.22580645,0.09677419,0.4516129,0.4516129,"Francisco Cervelli",5275,465041
"Starlin Castro","- - -",0.393203883,1.43076923,0.265116279,0.432558139,0.302325581,0.092307692,0.138461538,9,0.096774193,0,0,0.41395349,0.34418605,0.24186047,0.13488372,0.41395349,0.45116279,"Starlin Castro",4579,516770
"Joey Wiemer","- - -",0.326530612,1.243243243,0.224299065,0.429906542,0.345794392,0.108108108,0.243243243,4,0.086956521,0,0,0.57943925,0.24299065,0.17757009,0.14018692,0.41121495,0.44859813,"Joey Wiemer",27690,686894
"Cheslor Cuthbert","- - -",0.35,1,0.23076923,0.384615384,0.384615384,0.12,0.2,2,0.08,0,0,0.47692308,0.32307692,0.2,0.13846154,0.41538462,0.44615385,"Cheslor Cuthbert",10473,596144
"Giancarlo Stanton","NYY",0.284023668,0.956521739,0.155495978,0.412868632,0.431635388,0.105590062,0.217391304,6,0.038961038,0,0,0.42359249,0.32707775,0.24932976,0.15013405,0.40482574,0.44504021,"Giancarlo Stanton",4949,519317
"Jeff Mathis","- - -",0.188679245,1.529411764,0.203703703,0.481481481,0.314814814,0.117647058,0.058823529,0,0,0,0,0.40740741,0.42592593,0.16666667,0.18518519,0.37037037,0.44444444,"Jeff Mathis",3448,425772
"José Pirela","- - -",0.375,2,0.333333333,0.444444444,0.222222222,0,0.5,0,0,0,0,0.44444444,0.22222222,0.33333333,0.11111111,0.44444444,0.44444444,"Jose Pirela",5485,517369
"Andy Burns","LAD",0.222222222,2,0.333333333,0.444444444,0.222222222,0,0,1,0.25,0,0,0.44444444,0.44444444,0.11111111,0.22222222,0.33333333,0.44444444,"Andy Burns",12779,542992
"Taylor Davis","- - -",0.222222222,0.8,0,0.444444444,0.555555555,0,0,0,0,0,0,0.22222222,0.55555556,0.22222222,0.11111111,0.44444444,0.44444444,"Taylor Davis",12782,543089
"Logan O'Hoppe","LAA",0.273381294,0.948275862,0.246666666,0.366666666,0.386666666,0.051724137,0.189655172,3,0.054545454,0,0,0.49333333,0.30666667,0.2,0.09333333,0.46666667,0.44,"Logan O'Hoppe",24729,681351
"Sean Rodríguez","- - -",0.342105263,1.357142857,0.195121951,0.463414634,0.341463414,0.142857142,0.214285714,0,0,0,0,0.48780488,0.24390244,0.26829268,0.17073171,0.3902439,0.43902439,"Sean Rodriguez",6589,446481
"Jung Ho Kang","PIT",0.236842105,1.307692307,0.268292682,0.414634146,0.31707317,0.153846153,0.23076923,2,0.117647058,0,0,0.65853659,0.24390244,0.09756098,0.12195122,0.43902439,0.43902439,"Jung Ho Kang",17182,628356
"Tyler Austin","- - -",0.294117647,0.92,0.157894736,0.403508771,0.438596491,0,0.24,1,0.04347826,0,0,0.35087719,0.33333333,0.31578947,0.10526316,0.45614035,0.43859649,"Tyler Austin",11850,592122
"Josh Donaldson","- - -",0.236363636,1.309734513,0.147058823,0.48366013,0.369281045,0.10619469,0.274336283,11,0.074324324,0,0,0.52941176,0.29084967,0.17973856,0.1372549,0.4248366,0.4379085,"Josh Donaldson",5038,518626
"Charlie Tilson","CHW",0.1875,13,0.125,0.8125,0.0625,0,0,1,0.076923076,0,0,0.4375,0.4375,0.125,0.25,0.3125,0.4375,"Charlie Tilson",12983,605508
"Jorge Alfaro","- - -",0.390625,1.98076923,0.247572815,0.5,0.252427184,0.019230769,0.269230769,8,0.077669902,0,0,0.36407767,0.39805825,0.23786408,0.16504854,0.39805825,0.4368932,"Jorge Alfaro",12180,595751
"Alex Dickerson","- - -",0.297297297,1.142857142,0.23076923,0.41025641,0.358974358,0.071428571,0.142857142,1,0.0625,0,0,0.35897436,0.48717949,0.15384615,0.20512821,0.35897436,0.43589744,"Alex Dickerson",12649,543105
"Danny Santana","- - -",0.31858407,1.425,0.217741935,0.459677419,0.322580645,0.15,0.275,7,0.122807017,0,0,0.38709677,0.31451613,0.2983871,0.13709677,0.42741935,0.43548387,"Danny Santana",10322,542454
"Tom Murphy","- - -",0.357142857,0.752380952,0.206896551,0.340517241,0.452586206,0.057142857,0.209523809,6,0.075949367,0,0,0.49137931,0.31896552,0.18965517,0.13793103,0.42672414,0.43534483,"Tom Murphy",13499,608596
"Brian Dozier","- - -",0.29347826,0.790697674,0.214285714,0.346938775,0.43877551,0.093023255,0.162790697,3,0.088235294,1,1,0.57575758,0.23232323,0.19191919,0.15151515,0.41414141,0.43434343,"Brian Dozier",9810,572821
"Matt Wieters","STL",0.192307692,0.470588235,0.166666666,0.266666666,0.566666666,0.058823529,0.235294117,0,0,0,0,0.33333333,0.36666667,0.3,0.13333333,0.43333333,0.43333333,"Matt Wieters",4298,446308
"Eguy Rosario","SDP",0.44,0.470588235,0.166666666,0.266666666,0.566666666,0.176470588,0.294117647,2,0.25,0,0,0.43333333,0.3,0.26666667,0.16666667,0.4,0.43333333,"Eguy Rosario",19964,666703
"Dillon Dingler","DET",0.360824742,0.842105263,0.31372549,0.31372549,0.372549019,0.078947368,0.131578947,1,0.03125,0,0,0.47058824,0.32352941,0.20588235,0.15686275,0.41176471,0.43137255,"Dillon Dingler",27464,693307
"Howie Kendrick","WSN",0.362831858,1.4,0.2,0.466666666,0.333333333,0.025,0.2,4,0.071428571,0,0,0.3553719,0.44628099,0.19834711,0.17355372,0.39669421,0.42975207,"Howie Kendrick",4229,435062
"Vince Velasquez","PHI",0.2,2,0.4,0.4,0.2,0,0,0,0,0,0,0.14285714,0.71428571,0.14285714,0.14285714,0.42857143,0.42857143,"Vince Velasquez",11189,592826
"Seth Mejias-Brean","SDP",0.285714285,1,0.142857142,0.428571428,0.428571428,0,0,0,0,0,0,0.42857143,0.28571429,0.28571429,0.14285714,0.42857143,0.42857143,"Seth Mejias-Brean",13905,623180
"Jorge Soler","- - -",0.27118644,0.679824561,0.17099567,0.335497835,0.493506493,0.087719298,0.21491228,8,0.051612903,0,0,0.46536797,0.34199134,0.19264069,0.13852814,0.43290043,0.42857143,"Jorge Soler",14221,624585
"Tristan Gray","- - -",0.368421052,1.142857142,0.285714285,0.38095238,0.333333333,0.142857142,0.285714285,0,0,0,0,0.42857143,0.42857143,0.14285714,0.19047619,0.38095238,0.42857143,"Tristan Gray",19877,656484
"Anderson Tejeda","TEX",0.23076923,1.4,0.142857142,0.5,0.357142857,0.2,0.2,0,0,0,0,0.35714286,0.42857143,0.21428571,0.35714286,0.21428571,0.42857143,"Anderson Tejeda",19909,660731
"Jordan Groshans","MIA",0.428571428,4,0.285714285,0.571428571,0.142857142,0,0,1,0.25,0,0,0.28571429,0.57142857,0.14285714,0.14285714,0.42857143,0.42857143,"Jordan Groshans",23794,677954
"Andre Lipcius","DET",0.571428571,0.333333333,0.428571428,0.142857142,0.428571428,0,0,0,0,0,0,0.14285714,0.71428571,0.14285714,0.28571429,0.28571429,0.42857143,"Andre Lipcius",25822,686531
"Bob Seymour","TBR",0.571428571,5,0.142857142,0.714285714,0.142857142,0,0,0,0,0,0,0.57142857,0.14285714,0.28571429,0,0.57142857,0.42857143,"Bob Seymour",30028,676044
"AJ Pollock","- - -",0.283707865,1.1875,0.188144329,0.440721649,0.37113402,0.118055555,0.222222222,14,0.081871345,0,0,0.47680412,0.31958763,0.20360825,0.12886598,0.44329897,0.42783505,"AJ Pollock",9256,572041
"Yordan Alvarez","HOU",0.355048859,1.154166666,0.220211161,0.417797888,0.36199095,0.05,0.2125,19,0.068592057,2,1,0.34285714,0.39097744,0.26616541,0.12180451,0.45112782,0.42706767,"Yordan Alvarez",19556,670541
"Ryan Braun","MIL",0.282894736,1.58490566,0.164634146,0.512195121,0.323170731,0.018867924,0.226415094,2,0.023809523,0,0,0.44512195,0.33536585,0.2195122,0.17682927,0.39634146,0.42682927,"Ryan Braun",3410,460075
"Kyle Higashioka","- - -",0.251748251,0.642384105,0.2,0.312903225,0.487096774,0.092715231,0.158940397,4,0.041237113,0,0,0.46774194,0.36774194,0.16451613,0.12258065,0.45483871,0.42258065,"Kyle Higashioka",5517,543309
"Martín Prado","MIA",0.288888888,1.916666666,0.222222222,0.511111111,0.266666666,0.166666666,0,5,0.108695652,0,0,0.4,0.35555556,0.24444444,0.2,0.37777778,0.42222222,"Martin Prado",3312,445988
"Roberto Pérez","- - -",0.277372262,1.530612244,0.173333333,0.5,0.326666666,0.020408163,0.285714285,5,0.066666666,0,0,0.4025974,0.34415584,0.25324675,0.11038961,0.46753247,0.42207792,"Roberto Perez",2900,547379
"Logan Forsythe","- - -",0.271604938,0.94117647,0.204819277,0.385542168,0.409638554,0.058823529,0.058823529,1,0.03125,0,0,0.45783133,0.31325301,0.22891566,0.09638554,0.48192771,0.42168675,"Logan Forsythe",7185,523253
"Avisaíl García","- - -",0.323717948,1.452830188,0.212121212,0.466666666,0.321212121,0.037735849,0.16981132,11,0.071428571,0,0,0.42424242,0.33333333,0.24242424,0.16969697,0.40909091,0.42121212,"Avisail Garcia",5760,541645
"Rangel Ravelo","STL",0.166666666,3,0.157894736,0.631578947,0.210526315,0,0.25,1,0.083333333,0,0,0.36842105,0.36842105,0.26315789,0.05263158,0.52631579,0.42105263,"Rangel Ravelo",10839,592660
"Wyatt Mathisen","ARI",0.333333333,1,0.263157894,0.368421052,0.368421052,0.142857142,0.142857142,2,0.285714285,0,0,0.57894737,0.15789474,0.26315789,0.21052632,0.36842105,0.42105263,"Wyatt Mathisen",14555,621500
"Seth Beer","ARI",0.368421052,1.6,0.315789473,0.421052631,0.263157894,0,0,0,0,0,0,0.36842105,0.36842105,0.26315789,0.15789474,0.42105263,0.42105263,"Seth Beer",20493,666179
"Eric Wagaman","- - -",0.31292517,1.24074074,0.203947368,0.440789473,0.355263157,0.092592592,0.092592592,3,0.044776119,0,0,0.39473684,0.34210526,0.26315789,0.11184211,0.46710526,0.42105263,"Eric Wagaman",23395,676572
"Jake Rogers","DET",0.25609756,0.775,0.20670391,0.346368715,0.446927374,0.05,0.2,1,0.016129032,0,0,0.46448087,0.30054645,0.23497268,0.10928962,0.46994536,0.42076503,"Jake Rogers",19452,668670
"Chad Pinder","OAK",0.303921568,1.712765957,0.220183486,0.49235474,0.287461773,0.053191489,0.223404255,9,0.055900621,0,0,0.4054878,0.36585366,0.22865854,0.1402439,0.43902439,0.42073171,"Chad Pinder",15191,640461
"Yandy Díaz","TBR",0.321479374,1.518828451,0.190860215,0.487903225,0.321236559,0.083682008,0.171548117,20,0.055096418,0,0,0.34005376,0.36693548,0.29301075,0.12903226,0.45026882,0.42069892,"Yandy Diaz",16578,650490
"Zach Neto","LAA",0.340782122,0.839506172,0.223958333,0.354166666,0.421875,0.037037037,0.197530864,4,0.058823529,0,0,0.49230769,0.30769231,0.2,0.09230769,0.48717949,0.42051282,"Zach Neto",31347,687263
"Matt Chapman","- - -",0.281306715,0.739285714,0.18013468,0.348484848,0.471380471,0.146428571,0.153571428,17,0.082125603,0,0,0.43602694,0.35690236,0.20707071,0.15488215,0.42592593,0.41919192,"Matt Chapman",16505,656305
"Teoscar Hernández","- - -",0.336414048,0.92,0.197324414,0.384615384,0.4180602,0.056,0.228,20,0.086956521,0,0,0.38294314,0.33110368,0.28595318,0.13545151,0.44648829,0.4180602,"Teoscar Hernandez",13066,606192
"Stone Garrett","- - -",0.361904761,0.625,0.208695652,0.304347826,0.486956521,0.107142857,0.178571428,3,0.085714285,0,0,0.3826087,0.4,0.2173913,0.13913043,0.44347826,0.4173913,"Stone Garrett",19273,656448
"César Puello","- - -",0.294117647,4.8,0.194444444,0.666666666,0.138888888,0,0.4,1,0.041666666,0,0,0.41666667,0.33333333,0.25,0.30555556,0.27777778,0.41666667,"Cesar Puello",7216,527049
"Ketel Marte","ARI",0.33502538,1.187301587,0.184615384,0.44260355,0.372781065,0.139682539,0.18095238,24,0.064171122,0,0,0.47100592,0.31360947,0.21538462,0.16213018,0.42130178,0.41656805,"Ketel Marte",13613,606466
"Asdrúbal Cabrera","- - -",0.294642857,1.301204819,0.18025751,0.463519313,0.356223175,0.036144578,0.108433734,6,0.055555555,0,0,0.42918455,0.31759657,0.25321888,0.11587983,0.46781116,0.41630901,"Asdrubal Cabrera",4962,452678
"Tyler O'Neill","- - -",0.298932384,0.824817518,0.206349206,0.358730158,0.434920634,0.05109489,0.248175182,10,0.088495575,0,0,0.48571429,0.33968254,0.17460317,0.08888889,0.4952381,0.41587302,"Tyler O'Neill",15711,641933
"JaCoby Jones","DET",0.269230769,1.142857142,0.259259259,0.395061728,0.345679012,0.107142857,0.107142857,3,0.09375,0,0,0.45121951,0.31707317,0.23170732,0.17073171,0.41463415,0.41463415,"JaCoby Jones",14818,592444
"Ronald Guzmán","- - -",0.178571428,1.333333333,0.155172413,0.48275862,0.362068965,0.047619047,0.095238095,0,0,0,0,0.4137931,0.32758621,0.25862069,0.20689655,0.37931034,0.4137931,"Ronald Guzman",14388,608597
"Jerar Encarnacion","- - -",0.333333333,2.25,0.327586206,0.465517241,0.206896551,0,0.083333333,0,0,0,0,0.34482759,0.32758621,0.32758621,0.03448276,0.55172414,0.4137931,"Jerar Encarnacion",21871,666464
"Sam Travis","BOS",0.228571428,1.666666666,0.146666666,0.533333333,0.32,0.125,0.208333333,3,0.075,0,0,0.41333333,0.36,0.22666667,0.2,0.38666667,0.41333333,"Sam Travis",16263,607752
"Ronald Acuña Jr.","ATL",0.310513447,1.412162162,0.194130925,0.471783295,0.334085778,0.054054054,0.229729729,14,0.066985645,0,0,0.45598194,0.31828442,0.22573363,0.11512415,0.4717833,0.41309255,"Ronald Acuna Jr.",18401,660670
"Hunter Goodman","COL",0.289655172,0.791666666,0.19375,0.35625,0.45,0.083333333,0.208333333,4,0.070175438,0,0,0.44375,0.35625,0.2,0.14375,0.44375,0.4125,"Hunter Goodman",29715,696100
"Lucas Duda","KCR",0.117647058,1,0.058823529,0.470588235,0.470588235,0.125,0,0,0,0,0,0.41176471,0.35294118,0.23529412,0.11764706,0.47058824,0.41176471,"Lucas Duda",2502,446263
"Hernán Pérez","- - -",0.270833333,1.709677419,0.168316831,0.524752475,0.306930693,0.064516129,0.161290322,2,0.037735849,0,0,0.44117647,0.39215686,0.16666667,0.17647059,0.41176471,0.41176471,"Hernan Perez",5751,541650
"Bryan Ramos","CHW",0.212121212,0.8125,0.147058823,0.382352941,0.470588235,0.0625,0.0625,1,0.076923076,0,0,0.38235294,0.41176471,0.20588235,0.11764706,0.47058824,0.41176471,"Bryan Ramos",25621,682868
"Denzel Clarke","ATH",0.266666666,2.75,0.0625,0.6875,0.25,0.25,0.25,1,0.09090909,0,0,0.47058824,0.29411765,0.23529412,0.23529412,0.35294118,0.41176471,"Denzel Clarke",29858,672016
"Hunter Pence","- - -",0.298969072,1.324324324,0.196261682,0.457943925,0.345794392,0.108108108,0.27027027,3,0.061224489,0,0,0.46728972,0.23364486,0.29906542,0.09345794,0.4953271,0.41121495,"Hunter Pence",8252,452254
"Eugenio Suárez","- - -",0.282442748,0.837944664,0.196891191,0.366148531,0.436960276,0.055335968,0.217391304,10,0.047169811,0,0,0.47668394,0.31260794,0.21070812,0.11226252,0.47668394,0.41105354,"Eugenio Suarez",12552,553993
"Iván Herrera","STL",0.311111111,1.150943396,0.219178082,0.417808219,0.363013698,0.075471698,0.207547169,5,0.081967213,0,0,0.35616438,0.38356164,0.26027397,0.14383562,0.44520548,0.4109589,"Ivan Herrera",20599,671056
"Jahmai Jones","- - -",0.326923076,0.698113207,0.196428571,0.330357142,0.473214285,0.113207547,0.150943396,10,0.27027027,0,0,0.51785714,0.25,0.23214286,0.11607143,0.47321429,0.41071429,"Jahmai Jones",18872,663330
"Justin Turner","- - -",0.294298921,0.750809061,0.215942028,0.336231884,0.447826086,0.048543689,0.132686084,17,0.073275862,0,0,0.37536232,0.36521739,0.25942029,0.11449275,0.47536232,0.41014493,"Justin Turner",5235,457759
"Jordan Westburg","BAL",0.319148936,0.917647058,0.180904522,0.391959798,0.427135678,0.070588235,0.129411764,7,0.089743589,0,0,0.39,0.325,0.285,0.14,0.45,0.41,"Jordan Westburg",27815,676059
"Rhys Hoskins","- - -",0.285714285,0.625531914,0.199161425,0.3081761,0.492662473,0.123404255,0.182978723,11,0.074829931,0,0,0.50733753,0.28930818,0.2033543,0.14255765,0.44863732,0.40880503,"Rhys Hoskins",16472,656555
"Adeiny Hechavarría","- - -",0.244444444,1.176470588,0.229166666,0.416666666,0.354166666,0,0.235294117,1,0.05,0,0,0.46938776,0.26530612,0.26530612,0.12244898,0.46938776,0.40816327,"Adeiny Hechavarria",10459,588751
"Alec Bohm","PHI",0.328968903,1.212121212,0.204049844,0.436137071,0.359813084,0.082251082,0.134199134,13,0.046428571,0,0,0.40654206,0.35825545,0.23520249,0.14953271,0.4423676,0.40809969,"Alec Bohm",21618,664761
"Kelvin Gutiérrez","- - -",0.333333333,2.611111111,0.197530864,0.580246913,0.222222222,0,0.166666666,2,0.042553191,0,0,0.38271605,0.43209877,0.18518519,0.08641975,0.50617284,0.40740741,"Kelvin Gutierrez",17468,642721
"Christopher Morel","- - -",0.24911032,1.066115702,0.166666666,0.43,0.403333333,0.123966942,0.165289256,9,0.069767441,1,0.5,0.52980132,0.30463576,0.16556291,0.16225166,0.43046358,0.40728477,"Christopher Morel",21897,666624
"Sam Huff","- - -",0.351851851,1.045454545,0.237288135,0.389830508,0.372881355,0.045454545,0.227272727,3,0.130434782,0,0,0.47457627,0.25423729,0.27118644,0.13559322,0.45762712,0.40677966,"Sam Huff",22209,669087
"Gary Sánchez","- - -",0.224431818,0.777173913,0.159383033,0.367609254,0.473007712,0.119565217,0.201086956,11,0.076923076,0,0,0.48071979,0.31105398,0.20822622,0.16966581,0.42416452,0.40616967,"Gary Sanchez",11442,596142
"Adam Duvall","- - -",0.28,0.421621621,0.203030303,0.236363636,0.56060606,0.124324324,0.162162162,11,0.141025641,0,0,0.47272727,0.33030303,0.1969697,0.15454545,0.43939394,0.40606061,"Adam Duvall",10950,594807
"Shohei Ohtani","- - -",0.324585635,1.272401433,0.196451204,0.449936628,0.353612167,0.068100358,0.247311827,42,0.118309859,3,0.75,0.4186633,0.34552333,0.23581337,0.12862547,0.46532156,0.40605296,"Shohei Ohtani",19755,660271
"Corey Seager","- - -",0.290140845,1.152777777,0.185282522,0.436268068,0.378449408,0.048611111,0.177083333,24,0.072289156,0,0,0.39553219,0.35348226,0.25098555,0.12746386,0.46649146,0.40604468,"Corey Seager",13624,608369
"Randal Grichuk","- - -",0.308707124,0.88034188,0.184177997,0.381953028,0.433868974,0.145299145,0.145299145,20,0.064724919,0,0,0.41038319,0.35228677,0.23733004,0.1433869,0.45117429,0.40543881,"Randal Grichuk",10243,545341
"Paul Goldschmidt","- - -",0.361344537,0.853281853,0.252336448,0.34423676,0.403426791,0.081081081,0.181467181,15,0.067873303,0,0,0.39563863,0.34735202,0.25700935,0.12305296,0.47196262,0.40498442,"Paul Goldschmidt",9218,502671
"Nelson Cruz","- - -",0.32160804,1.304635761,0.205479452,0.449771689,0.344748858,0.052980132,0.264900662,12,0.060913705,0,0,0.39041096,0.3630137,0.24657534,0.11415525,0.48173516,0.40410959,"Nelson Cruz",2434,443558
"Justin Upton","- - -",0.222222222,0.833333333,0.125827814,0.397350993,0.476821192,0.083333333,0.222222222,5,0.083333333,0,0,0.49668874,0.34437086,0.1589404,0.09271523,0.50331126,0.40397351,"Justin Upton",5222,457708
"Mark Vientos","NYM",0.325,1.409090909,0.16862745,0.486274509,0.345098039,0.125,0.170454545,9,0.072580645,0,0,0.43529412,0.34509804,0.21960784,0.17647059,0.41960784,0.40392157,"Mark Vientos",22184,668901
"Jakob Marsee","MIA",0.388888888,1.09090909,0.192982456,0.421052631,0.385964912,0.09090909,0.136363636,2,0.083333333,0,0,0.52631579,0.29824561,0.1754386,0.15789474,0.43859649,0.40350877,"Jakob Marsee",31370,805300
"Albert Pujols","- - -",0.264,1.053892215,0.171497584,0.425120772,0.403381642,0.13772455,0.233532934,9,0.051136363,0,0,0.53140097,0.26086957,0.20772947,0.17149758,0.42512077,0.40338164,"Albert Pujols",1177,405395
