"player","player_id","team_abbrev","year","type","avg_hr_trot","doubters","mostly_gone","no_doubters","no_doubter_per","hr_total","xhr","xhr_diff"
"Riley, Austin","663586","ATL","2021","adj_xhr","21.62",14,20,17,"48.6","35",32.7,"2.3"
"Alvarez, Yordan","670541","HOU","2021","adj_xhr","26.34",12,28,16,"45.7","35",37.5,"-2.5"
"Schwarber, Kyle","656941","BOS","2021","adj_xhr","23.39",3,24,17,"48.6","35",35.5,"-0.5"
"Harper, Bryce","547180","PHI","2021","adj_xhr","24.82",17,24,15,"42.9","35",33.7,"1.3"
"Castellanos, Nick","592206","CIN","2021","adj_xhr","23.31",14,25,10,"29.4","34",27.1,"6.9"
"Arenado, Nolan","571448","STL","2021","adj_xhr","21.65",20,14,21,"61.8","34",30.8,"3.2"
"O'Neill, Tyler","641933","STL","2021","adj_xhr","19.2",2,24,15,"44.1","34",33.9,"0.1"
"Tucker, Kyle","663656","HOU","2021","adj_xhr","24.28",17,26,10,"29.4","34",29.5,"4.5"
"Zunino, Mike","572287","TB","2021","adj_xhr","22.83",6,18,18,"54.5","33",32,"1.0"
"Polanco, Jorge","593871","MIN","2021","adj_xhr","23.8",7,19,16,"48.5","33",31.6,"1.4"
"Cruz, Nelson","443558","TB","2021","adj_xhr","27.68",7,22,17,"51.5","33",33.6,"-0.6"
"Mountcastle, Ryan","663624","BAL","2021","adj_xhr","23.67",12,24,9,"27.3","33",27.4,"5.6"
"Hernández, Teoscar","606192","TOR","2021","adj_xhr","24.87",6,21,16,"50","32",31.8,"0.2"
"Goldschmidt, Paul","502671","STL","2021","adj_xhr","22.76",10,28,16,"51.6","31",35.8,"-4.8"
"Renfroe, Hunter","592669","BOS","2021","adj_xhr","25.35",11,21,18,"58.1","31",34.3,"-3.3"
"García, Adolis","666969","TEX","2021","adj_xhr","26.5",5,24,10,"32.3","31",26.8,"4.2"
"Suárez, Eugenio","553993","CIN","2021","adj_xhr","24.49",10,20,13,"41.9","31",28.7,"2.3"
"Martinez, J.D.","502110","BOS","2021","adj_xhr","22.75",14,30,9,"29","31",31.6,"-0.6"
"Báez, Javier","595879","NYM","2021","adj_xhr","25.93",4,20,14,"45.2","31",28.9,"2.1"
"Albies, Ozzie","645277","ATL","2021","adj_xhr","24.72",20,27,11,"36.7","30",29.8,"0.2"
"Abreu, José","547989","CWS","2021","adj_xhr","24.9",8,16,18,"60","30",28.5,"1.5"
"Reyes, Franmil","614177","CLE","2021","adj_xhr","25.7",6,12,20,"66.7","30",29.4,"0.6"
"Soler, Jorge","624585","ATL","2021","adj_xhr","25.86",7,25,15,"50","30",35.1,"-5.1"
"Mullins, Cedric","656775","BAL","2021","adj_xhr","23",7,20,13,"43.3","30",27.6,"2.4"
"Sanó, Miguel","593934","MIN","2021","adj_xhr","25.62",3,19,16,"53.3","30",31,"-1.0"
"Bichette, Bo","666182","TOR","2021","adj_xhr","23.38",6,17,14,"48.3","29",27.2,"1.8"
"Belt, Brandon","474832","SF","2021","adj_xhr","23.6",5,21,11,"37.9","29",27.4,"1.6"
"Swanson, Dansby","621020","ATL","2021","adj_xhr","23.29",10,24,12,"41.4","29",28.9,"0.1"
"Walsh, Jared","665120","LAA","2021","adj_xhr","22.62",3,23,10,"34.5","29",27.4,"1.6"
"García, Avisaíl","541645","MIL","2021","adj_xhr","25.67",6,15,14,"48.3","29",25.8,"3.2"
"Soto, Juan","665742","WSH","2021","adj_xhr","26.85",8,20,13,"44.8","29",27.6,"1.4"
"Wisdom, Patrick","621550","CHC","2021","adj_xhr","21.34",4,16,13,"46.4","28",25.1,"2.9"
"Turner, Trea","607208","LAD","2021","adj_xhr","21.92",5,13,16,"57.1","28",26.1,"1.9"
"Machado, Manny","592518","SD","2021","adj_xhr","28.09",12,19,17,"60.7","28",30.7,"-2.7"
"Cron, C.J.","543068","COL","2021","adj_xhr","22.91",7,15,14,"50","28",26.2,"1.8"
"Smith, Will","669257","LAD","2021","adj_xhr","23.09",11,12,16,"57.1","28",24.7,"3.3"
"Meadows, Austin","640457","TB","2021","adj_xhr","21.92",11,17,11,"39.3","28",24.7,"3.3"
"Turner, Justin","457759","LAD","2021","adj_xhr","26.56",8,22,10,"35.7","28",24.3,"3.7"
"Escobar, Eduardo","500871","MIL","2021","adj_xhr","22.95",9,19,15,"53.6","28",28,"0.0"
"Chapman, Matt","656305","ATH","2021","adj_xhr","23.74",8,24,14,"51.9","27",33,"-6.0"
"Correa, Carlos","621043","HOU","2021","adj_xhr","26.23",11,21,10,"37","27",23.9,"3.1"
"McCutchen, Andrew","457705","PHI","2021","adj_xhr","22.44",3,15,13,"48.1","27",24.5,"2.5"
"Bell, Josh","605137","WSH","2021","adj_xhr","23.27",7,15,13,"48.1","27",24.4,"2.6"
"Hoskins, Rhys","656555","PHI","2021","adj_xhr","23.08",9,14,18,"66.7","27",27.9,"-0.9"
"Donaldson, Josh","518626","MIN","2021","adj_xhr","23.88",13,18,17,"65.4","26",30.6,"-4.6"
"Bryant, Kris","592178","SF","2021","adj_xhr","22.35",6,19,8,"30.8","26",20.9,"5.1"
"Bogaerts, Xander","593428","BOS","2021","adj_xhr","26.32",9,16,15,"57.7","26",25.3,"0.7"
"Yastrzemski, Mike","573262","SF","2021","adj_xhr","22.32",8,17,13,"52","25",25.5,"-0.5"
"Crawford, Brandon","543063","SF","2021","adj_xhr","23.76",18,19,8,"32","25",23.2,"1.8"
"Hernández, Enrique","571771","BOS","2021","adj_xhr","21.52",7,15,18,"72","25",28.4,"-3.4"
"Dalbec, Bobby","666915","BOS","2021","adj_xhr","21.37",10,20,13,"52","25",27.8,"-2.8"
"Happ, Ian","664023","CHC","2021","adj_xhr","23.41",10,12,8,"32","25",18,"7.0"
"Adames, Willy","642715","MIL","2021","adj_xhr","24.09",7,22,7,"28","25",22.4,"2.6"
"Story, Trevor","596115","COL","2021","adj_xhr","23.26",10,15,12,"50","24",23.5,"0.5"
"Reynolds, Bryan","668804","PIT","2021","adj_xhr","24.03",10,15,12,"50","24",24.6,"-0.6"
"Betts, Mookie","605141","LAD","2021","adj_xhr","22.47",8,16,7,"29.2","24",19.2,"4.8"
"Winker, Jesse","608385","CIN","2021","adj_xhr","22.24",4,19,9,"37.5","24",22.6,"1.4"
"Grandal, Yasmani","518735","CWS","2021","adj_xhr","24.35",5,12,12,"50","24",20.7,"3.3"
"Taylor, Chris","621035","LAD","2021","adj_xhr","22.49",11,14,14,"58.3","24",23.4,"0.6"
"Acuña Jr., Ronald","660670","ATL","2021","adj_xhr","26.99",3,15,10,"41.7","24",21.6,"2.4"
"Urías, Luis","649966","MIL","2021","adj_xhr","22.01",7,12,10,"43.5","23",20,"3.0"
"Grossman, Robbie","543257","DET","2021","adj_xhr","21.95",11,13,11,"47.8","23",21.8,"1.2"
"Sánchez, Gary","596142","NYY","2021","adj_xhr","25.99",5,9,15,"65.2","23",21.8,"1.2"
"McMahon, Ryan","641857","COL","2021","adj_xhr","21.38",6,19,5,"21.7","23",18.4,"4.6"
"Rizzo, Anthony","519203","NYY","2021","adj_xhr","24.46",9,12,15,"65.2","23",23.9,"-0.9"
"Pollock, AJ","572041","LAD","2021","adj_xhr","23.24",6,17,11,"47.8","23",23,"0.0"
"Aguilar, Jesús","542583","MIA","2021","adj_xhr","27.64",6,12,13,"59.1","22",20.3,"1.7"
"Hays, Austin","669720","BAL","2021","adj_xhr","22.37",8,13,11,"50","22",20.3,"1.7"
"Springer, George","543807","TOR","2021","adj_xhr","22.22",4,10,13,"59.1","22",20.8,"1.2"
"Grichuk, Randal","545341","TOR","2021","adj_xhr","23.48",9,8,14,"63.6","22",21.2,"0.8"
"Schoop, Jonathan","570731","DET","2021","adj_xhr","27.82",3,16,13,"59.1","22",26.1,"-4.1"
"Haase, Eric","606992","DET","2021","adj_xhr","20.73",8,13,11,"50","22",22.1,"-0.1"
"Mancini, Trey","641820","BAL","2021","adj_xhr","22.26",7,17,8,"38.1","21",21.3,"-0.3"
"India, Jonathan","663697","CIN","2021","adj_xhr","23.56",7,13,11,"52.4","21",21.4,"-0.4"
"Hernández, César","514917","CWS","2021","adj_xhr","23.43",3,17,8,"38.1","21",18.1,"2.9"
"Arozarena, Randy","668227","TB","2021","adj_xhr","25.19",6,20,8,"38.1","21",21.6,"-0.6"
"Contreras, Willson","575929","CHC","2021","adj_xhr","26.68",6,12,12,"57.1","21",19.4,"1.6"
"Gurriel Jr., Lourdes","666971","TOR","2021","adj_xhr","25.14",10,13,13,"61.9","21",23,"-2.0"
"Cronenworth, Jake","630105","SD","2021","adj_xhr","20.2",11,12,11,"52.4","21",21.2,"-0.2"
"Pederson, Joc","592626","ATL","2021","adj_xhr","25.68",5,17,8,"38.1","21",21.1,"-0.1"
"Brown, Seth","664913","ATH","2021","adj_xhr","21.05",3,12,12,"60","20",20.4,"-0.4"
"Miller, Brad","543543","PHI","2021","adj_xhr","22.95",7,13,10,"50","20",19.4,"0.6"
"Lindor, Francisco","596019","NYM","2021","adj_xhr","25.26",8,12,8,"40","20",18,"2.0"
"DeJong, Paul","657557","STL","2021","adj_xhr","23.35",5,15,10,"52.6","19",20.5,"-1.5"
"Kepler, Max","596146","MIN","2021","adj_xhr","20.67",9,15,8,"42.1","19",19.9,"-0.9"
"Santana, Carlos","467793","KC","2021","adj_xhr","23.24",6,21,9,"47.4","19",23.6,"-4.6"
"Buxton, Byron","621439","MIN","2021","adj_xhr","22.98",4,11,9,"47.4","19",17.6,"1.4"
"Posey, Buster","457763","SF","2021","adj_xhr","23.12",3,15,8,"42.1","19",18.2,"0.8"
"Naquin, Tyler","571980","CIN","2021","adj_xhr","21.88",5,11,7,"36.8","19",15.9,"3.1"
"Villar, Jonathan","542340","NYM","2021","adj_xhr","25.35",6,13,8,"44.4","18",18.3,"-0.3"
"Lowe, Nathaniel","663993","TEX","2021","adj_xhr","21.5",9,14,6,"33.3","18",16.6,"1.4"
"Wade Jr., LaMonte","664774","SF","2021","adj_xhr","21.59",6,12,8,"44.4","18",16.8,"1.2"
"Santander, Anthony","623993","BAL","2021","adj_xhr","27.21",11,15,5,"27.8","18",17.3,"0.7"
"Díaz, Elias","553869","COL","2021","adj_xhr","24.65",6,7,11,"61.1","18",16.3,"1.7"
"France, Ty","664034","SEA","2021","adj_xhr","24.33",8,13,8,"44.4","18",18.7,"-0.7"
"Seager, Corey","608369","LAD","2021","adj_xhr","20.46",8,15,7,"38.9","18",16.8,"1.2"
"Carlson, Dylan","666185","STL","2021","adj_xhr","23.11",9,17,5,"27.8","18",16.7,"1.3"
"Chisholm Jr., Jazz","665862","MIA","2021","adj_xhr","24.89",2,10,10,"55.6","18",17.7,"0.3"
"Flores, Wilmer","527038","SF","2021","adj_xhr","24.01",8,11,9,"50","18",16.7,"1.3"
"Canha, Mark","592192","ATH","2021","adj_xhr","22.97",11,17,3,"17.6","17",16.3,"0.7"
"Pujols, Albert","405395","LAD","2021","adj_xhr","25.53",3,11,9,"52.9","17",16,"1.0"
"Rosario, Eddie","592696","ATL","2021","adj_xhr","24.3",5,12,6,"35.3","17",15.6,"1.4"
"Ruf, Darin","573131","SF","2021","adj_xhr","24.25",4,12,7,"41.2","17",15.6,"1.4"
"Benintendi, Andrew","643217","KC","2021","adj_xhr","22.68",8,20,9,"52.9","17",22.5,"-5.5"
"Anderson, Tim","641313","CWS","2021","adj_xhr","25.18",9,17,1,"5.9","17",12.4,"4.6"
"Realmuto, J.T.","592663","PHI","2021","adj_xhr","22.41",11,14,4,"23.5","17",14.9,"2.1"
"Murphy, Sean","669221","ATH","2021","adj_xhr","24.63",2,16,7,"41.2","17",17.2,"-0.2"
"Upton, Justin","457708","LAA","2021","adj_xhr","23.58",7,8,11,"64.7","17",16.9,"0.1"
"Myers, Wil","571976","SD","2021","adj_xhr","23.98",5,14,6,"35.3","17",16.5,"0.5"
"Farmer, Kyle","571657","CIN","2021","adj_xhr","22.76",7,5,8,"50","16",12,"4.0"
"Gurriel, Yuli","493329","HOU","2021","adj_xhr","26.18",8,11,6,"37.5","16",15.6,"0.4"
"Bradley, Bobby","656252","CLE","2021","adj_xhr","24.4",2,9,8,"50","16",13.6,"2.4"
"Dozier, Hunter","641531","KC","2021","adj_xhr","20.91",6,14,10,"62.5","16",19.5,"-3.5"
"Bader, Harrison","664056","STL","2021","adj_xhr","22.51",7,6,11,"68.8","16",15.6,"0.4"
"Candelario, Jeimer","600869","DET","2021","adj_xhr","24.37",10,21,5,"31.3","16",21,"-5.0"
"Torrens, Luis","620443","SEA","2021","adj_xhr","23.32",9,12,6,"40","15",14.5,"0.5"
"Grisham, Trent","663757","SD","2021","adj_xhr","21.06",10,9,5,"33.3","15",10.9,"4.1"
"Rodgers, Brendan","663898","COL","2021","adj_xhr","23.2",5,10,5,"33.3","15",11.9,"3.1"
"Odor, Rougned","596059","NYY","2021","adj_xhr","24.12",2,9,8,"53.3","15",15,"0.0"
"Vaughn, Andrew","683734","CWS","2021","adj_xhr","21.58",12,10,7,"46.7","15",15.6,"-0.6"
"Cabrera, Miguel","408234","DET","2021","adj_xhr","26.09",7,16,6,"40","15",18.6,"-3.6"
"Pham, Tommy","502054","SD","2021","adj_xhr","21.39",8,13,5,"33.3","15",14.3,"0.7"
"Pillar, Kevin","607680","NYM","2021","adj_xhr","23.16",6,10,8,"53.3","15",15.5,"-0.5"
"Wong, Kolten","543939","MIL","2021","adj_xhr","22.35",7,11,3,"21.4","14",11.9,"2.1"
"Jeffers, Ryan","680777","MIN","2021","adj_xhr","23.59",2,11,8,"57.1","14",15,"-1.0"
"Moncada, Yoán","660162","CWS","2021","adj_xhr","23.69",11,13,4,"28.6","14",13.8,"0.2"
"Schwindel, Frank","643524","CHC","2021","adj_xhr","23.36",3,8,6,"42.9","14",11.8,"2.2"
"Verdugo, Alex","657077","BOS","2021","adj_xhr","26.66",9,15,6,"42.9","14",16.1,"-2.1"
"Hilliard, Sam","656541","COL","2021","adj_xhr","22.98",2,6,7,"50","14",12.2,"1.8"
"Laureano, Ramón","657656","ATH","2021","adj_xhr","25.45",3,10,10,"71.4","14",16.7,"-2.7"
"Gomes, Yan","543228","ATH","2021","adj_xhr","23.34",7,10,6,"42.9","14",14.6,"-0.6"
"Galvis, Freddy","520471","PHI","2021","adj_xhr","22.11",8,9,5,"35.7","14",12,"2.0"
"McCormick, Chas","676801","HOU","2021","adj_xhr","23.5",7,12,4,"28.6","14",13.5,"0.5"
"Marte, Ketel","606466","AZ","2021","adj_xhr","23.27",7,8,7,"50","14",13.3,"0.7"
"Conforto, Michael","624424","NYM","2021","adj_xhr","23.12",9,9,4,"28.6","14",12.2,"1.8"
"Longoria, Evan","446334","SF","2021","adj_xhr","23.43",6,10,6,"42.9","14",14.1,"-0.1"
"Segura, Jean","516416","PHI","2021","adj_xhr","24.86",4,11,7,"50","14",14.4,"-0.4"
"Zimmerman, Ryan","475582","WSH","2021","adj_xhr","23.91",4,12,4,"28.6","14",12.7,"1.3"
"Urshela, Gio","570482","NYY","2021","adj_xhr","25.14",4,10,6,"42.9","14",12.8,"1.2"
"Sánchez, Jesús","660821","MIA","2021","adj_xhr","27.61",5,7,8,"57.1","14",14.6,"-0.6"
"Lowrie, Jed","476704","ATH","2021","adj_xhr","23.8",9,18,8,"57.1","14",18.6,"-4.6"
"Kelenic, Jarred","672284","SEA","2021","adj_xhr","21.16",4,11,6,"42.9","14",13.8,"0.2"
"Stassi, Max","545358","LAA","2021","adj_xhr","21.54",3,7,6,"46.2","13",10.6,"2.4"
"Robert Jr., Luis","673357","CWS","2021","adj_xhr","23.35",6,5,9,"69.2","13",13,"0.0"
"Tellez, Rowdy","642133","MIL","2021","adj_xhr","26.14",9,10,6,"46.2","13",14.7,"-1.7"
"Phillips, Brett","621433","TB","2021","adj_xhr","21.5",4,10,3,"23.1","13",10.9,"2.1"
"Gregorius, Didi","544369","PHI","2021","adj_xhr","22.68",4,10,5,"38.5","13",13.2,"-0.2"
"Díaz, Yandy","650490","TB","2021","adj_xhr","23.84",4,13,4,"30.8","13",13.8,"-0.8"
"Piña, Manny","444489","MIL","2021","adj_xhr","26.16",4,7,8,"61.5","13",12.4,"0.6"
"Kelly, Carson","608348","AZ","2021","adj_xhr","22.25",6,7,6,"46.2","13",10.6,"2.4"
"Herrera, Odúbel","546318","PHI","2021","adj_xhr","24.75",6,14,3,"23.1","13",13.2,"-0.2"
"Bregman, Alex","608324","HOU","2021","adj_xhr","23.93",7,12,4,"30.8","13",11.6,"1.4"
"Dickerson, Alex","543105","SF","2021","adj_xhr","20.69",4,9,5,"38.5","13",11.6,"1.4"
"Baddoo, Akil","668731","DET","2021","adj_xhr","20.89",8,15,5,"38.5","13",17.1,"-4.1"
"Garver, Mitch","641598","MIN","2021","adj_xhr","25.49",4,8,8,"61.5","13",14.1,"-1.1"
"Peters, DJ","656847","TEX","2021","adj_xhr","20.56",5,5,7,"53.8","13",11.4,"1.6"
"Blackmon, Charlie","453568","COL","2021","adj_xhr","22.78",9,14,2,"15.4","13",12.3,"0.7"
"Slater, Austin","596103","SF","2021","adj_xhr","21.24",3,8,4,"33.3","12",10.2,"1.8"
"Sheets, Gavin","657757","CWS","2021","adj_xhr","21.3",3,6,6,"50","12",10.9,"1.1"
"Choi, Ji Man","596847","TB","2021","adj_xhr","24.96",4,9,5,"41.7","12",11.6,"0.4"
"Taylor, Tyrone","621438","MIL","2021","adj_xhr","20.13",1,7,6,"50","12",10.8,"1.2"
"Marte, Starling","516782","ATH","2021","adj_xhr","25.58",4,9,7,"58.3","12",13.8,"-1.8"
"Stewart, DJ","621466","BAL","2021","adj_xhr","22.85",5,9,5,"41.7","12",10.7,"1.3"
"Moore, Dylan","664238","SEA","2021","adj_xhr","20.44",4,6,6,"50","12",11.1,"0.9"
"Maldonado, Martín","455117","HOU","2021","adj_xhr","24.39",7,9,3,"25","12",8.4,"3.6"
"Taylor, Michael A.","572191","KC","2021","adj_xhr","20.96",5,7,6,"50","12",11.2,"0.8"
"Hosmer, Eric","543333","SD","2021","adj_xhr","25.41",8,9,4,"33.3","12",11.9,"0.1"
"Luplow, Jordan","656669","TB","2021","adj_xhr","23.51",4,6,5,"41.7","12",10.1,"1.9"
"Bellinger, Cody","641355","LAD","2021","adj_xhr","26",9,10,2,"18.2","11",11.1,"-0.1"
"Polanco, Gregory","570256","PIT","2021","adj_xhr","23.64",4,7,6,"54.5","11",12,"-1.0"
"Smith, Pavin","656976","AZ","2021","adj_xhr","23.47",3,8,6,"54.5","11",11.7,"-0.7"
"Varsho, Daulton","662139","AZ","2021","adj_xhr","20.14",3,11,3,"27.3","11",10.5,"0.5"
"Narváez, Omar","553882","MIL","2021","adj_xhr","24.91",5,8,4,"36.4","11",9.2,"1.8"
"Rosario, Amed","642708","CLE","2021","adj_xhr","21.74",2,8,4,"36.4","11",9,"2.0"
"Edman, Tommy","669242","STL","2021","adj_xhr","22.08",14,7,6,"54.5","11",11.5,"-0.5"
"Severino, Pedro","600474","BAL","2021","adj_xhr","27.37",4,11,5,"45.5","11",12.5,"-1.5"
"Ortega, Rafael","542364","CHC","2021","adj_xhr","24.17",5,6,2,"18.2","11",6.8,"4.2"
"Toro, Abraham","647351","SEA","2021","adj_xhr","22.18",8,8,3,"27.3","11",9.7,"1.3"
"Rojas, Josh","668942","AZ","2021","adj_xhr","24",7,12,0,"0","11",9.8,"1.2"
"Molina, Yadier","425877","STL","2021","adj_xhr","26.62",12,6,6,"54.5","11",10.7,"0.3"
"Smith, Dominic","642086","NYM","2021","adj_xhr","26.33",7,12,3,"27.3","11",11.4,"-0.4"
"Voit, Luke","572228","NYY","2021","adj_xhr","24.18",6,7,5,"45.5","11",11.6,"-0.6"
"Wendle, Joey","621563","TB","2021","adj_xhr","21.33",3,10,5,"45.5","11",11.3,"-0.3"
"Hampson, Garrett","641658","COL","2021","adj_xhr","21.82",6,8,4,"36.4","11",9.2,"1.8"
"Solak, Nick","669256","TEX","2021","adj_xhr","18.95",6,9,1,"9.1","11",8.4,"2.6"
"Murphy, Tom","608596","SEA","2021","adj_xhr","22.14",2,7,6,"54.5","11",11.1,"-0.1"
"Jansen, Danny","643376","TOR","2021","adj_xhr","23.18",5,4,7,"63.6","11",9.9,"1.1"
"Franco, Maikel","596748","BAL","2021","adj_xhr","26.6",3,8,5,"45.5","11",10.7,"0.3"
"Nuñez, Dom","624513","COL","2021","adj_xhr","22.74",1,8,3,"30","10",9,"1.0"
"Hedges, Austin","595978","CLE","2021","adj_xhr","24.98",2,5,6,"60","10",9.3,"0.7"
"Walker, Christian","572233","AZ","2021","adj_xhr","24.52",5,10,3,"30","10",10.3,"-0.3"
"Moreland, Mitch","519048","ATH","2021","adj_xhr","23.97",5,7,2,"20","10",6.9,"3.1"
"Moran, Colin","592567","PIT","2021","adj_xhr","25.31",5,6,2,"20","10",6.5,"3.5"
"Jiménez, Eloy","650391","CWS","2021","adj_xhr","26.35",2,6,4,"40","10",8.8,"1.2"
"McCann, James","543510","NYM","2021","adj_xhr","23.38",2,13,2,"20","10",8.9,"1.1"
"Merrifield, Whit","593160","KC","2021","adj_xhr","24.74",14,10,5,"50","10",12.3,"-2.3"
"Higashioka, Kyle","543309","NYY","2021","adj_xhr","23.5",7,7,5,"50","10",10.4,"-0.4"
"Heim, Jonah","641680","TEX","2021","adj_xhr","22.51",3,10,2,"20","10",8.7,"1.3"
"Aquino, Aristides","606157","CIN","2021","adj_xhr","24.35",1,7,5,"50","10",9.4,"0.6"
"Stephenson, Tyler","663886","CIN","2021","adj_xhr","21.18",2,9,1,"10","10",6.9,"3.1"
"Gardner, Brett","458731","NYY","2021","adj_xhr","21.51",2,7,3,"30","10",8.3,"1.7"
"Margot, Manuel","622534","TB","2021","adj_xhr","21.59",5,5,6,"60","10",10,"0.0"
"LeMahieu, DJ","518934","NYY","2021","adj_xhr","22.84",6,9,1,"10","10",7.7,"2.3"
"Mayfield, Jack","608686","LAA","2021","adj_xhr","22.73",4,5,5,"50","10",9.4,"0.6"
"O'Hearn, Ryan","656811","KC","2021","adj_xhr","23.08",5,10,0,"0","9",8.5,"0.5"
"Chang, Yu","644374","CLE","2021","adj_xhr","21.5",2,7,2,"22.2","9",8,"1.0"
"Hernandez, Yadiel","628450","WSH","2021","adj_xhr","24.02",7,8,2,"22.2","9",8.2,"0.8"
"Vogelbach, Daniel","596129","MIL","2021","adj_xhr","25.36",1,6,3,"33.3","9",6.5,"2.5"
"Crawford, J.P.","641487","SEA","2021","adj_xhr","21.85",2,6,2,"22.2","9",7.3,"1.7"
"Yelich, Christian","592885","MIL","2021","adj_xhr","22.53",6,7,1,"11.1","9",7,"2.0"
"Fraley, Jake","641584","SEA","2021","adj_xhr","24.56",6,5,3,"33.3","9",8.4,"0.6"
"Cooper, Garrett","643265","MIA","2021","adj_xhr","21.66",4,4,6,"66.7","9",8.5,"0.5"
"Rooker, Brent","667670","MIN","2021","adj_xhr","23.55",3,6,5,"55.6","9",9.5,"-0.5"
"Castro, Willi","650489","DET","2021","adj_xhr","20.17",4,9,3,"33.3","9",10.9,"-1.9"
"d'Arnaud, Travis","518595","ATL","2021","adj_xhr","23.8",2,12,2,"22.2","9",10.6,"-1.6"
"Brinson, Lewis","621446","MIA","2021","adj_xhr","24.98",3,6,3,"33.3","9",7,"2.0"
"Castro, Jason","488771","HOU","2021","adj_xhr","21.02",3,7,2,"22.2","9",7.7,"1.3"
"Rojas, Miguel","500743","MIA","2021","adj_xhr","22.94",4,3,6,"66.7","9",8.7,"0.3"
"Franco, Wander","677551","TB","2021","adj_xhr","23.43",4,10,1,"11.1","9",6.8,"2.2"
"Shaw, Travis","543768","BOS","2021","adj_xhr","25.82",7,4,4,"44.4","9",8.4,"0.6"
"Iglesias, Jose","578428","BOS","2021","adj_xhr","22.67",5,7,3,"33.3","9",8.7,"0.3"
"McKinney, Billy","641856","LAD","2021","adj_xhr","21.21",4,7,4,"44.4","9",10,"-1.0"
"Goodrum, Niko","592348","DET","2021","adj_xhr","22.27",3,8,4,"44.4","9",10.3,"-1.3"
"Torres, Gleyber","650402","NYY","2021","adj_xhr","24.75",14,7,4,"44.4","9",10,"-1.0"
"Kirk, Alejandro","672386","TOR","2021","adj_xhr","24.59",2,7,2,"25","8",7.2,"0.8"
"Kemp, Tony","643393","ATH","2021","adj_xhr","24.79",7,8,1,"12.5","8",6.1,"1.9"
"Heyward, Jason","518792","CHC","2021","adj_xhr","22.81",3,6,2,"25","8",7.2,"0.8"
"Kirilloff, Alex","666135","MIN","2021","adj_xhr","21.62",5,9,4,"50","8",10.6,"-2.6"
"Stallings, Jacob","607732","PIT","2021","adj_xhr","24.54",3,9,3,"37.5","8",8.4,"-0.4"
"Tsutsugo, Yoshi","660294","PIT","2021","adj_xhr","21.58",1,8,2,"25","8",8.2,"-0.2"
"Gamel, Ben","592325","PIT","2021","adj_xhr","23.16",6,7,2,"25","8",6.8,"1.2"
"Díaz, Lewin","650331","MIA","2021","adj_xhr","24.77",3,3,5,"62.5","8",8.2,"-0.2"
"Peralta, David","444482","AZ","2021","adj_xhr","22.65",7,9,2,"25","8",8.4,"-0.4"
"Díaz, Aledmys","649557","HOU","2021","adj_xhr","23.59",7,6,3,"37.5","8",7.1,"0.9"
"Trammell, Taylor","666211","SEA","2021","adj_xhr","22.51",2,7,3,"37.5","8",7.4,"0.6"
"Bote, David","623520","CHC","2021","adj_xhr","22.61",6,4,3,"37.5","8",6.1,"1.9"
