"player","player_id","team_abbrev","year","type","avg_hr_trot","doubters","mostly_gone","no_doubters","no_doubter_per","hr_total","xhr","xhr_diff"
"Sanó, Miguel","593934","MIN","2019","adj_xhr","26.21",8,13,26,"74.3","35",33.8,"1.2"
"Encarnación, Edwin","429665","NYY","2019","adj_xhr","25.7",10,18,23,"67.6","34",35.3,"-1.3"
"Santana, Carlos","467793","CLE","2019","adj_xhr","22.65",13,32,9,"26.5","34",34.6,"-0.6"
"Rosario, Eddie","592696","MIN","2019","adj_xhr","23.08",17,28,9,"27.3","33",31,"2.0"
"Renfroe, Hunter","592669","SD","2019","adj_xhr","23.98",7,18,17,"51.5","33",31.8,"1.2"
"Calhoun, Kole","594777","LAA","2019","adj_xhr","25.04",11,20,9,"27.3","33",26.6,"6.4"
"Semien, Marcus","543760","ATH","2019","adj_xhr","22.57",20,15,18,"54.5","33",30.3,"2.7"
"Conforto, Michael","624424","NYM","2019","adj_xhr","22.33",16,19,17,"51.5","33",30.7,"2.3"
"Meadows, Austin","640457","TB","2019","adj_xhr","20.73",16,28,9,"27.3","33",30.6,"2.4"
"Bogaerts, Xander","593428","BOS","2019","adj_xhr","24.33",13,34,16,"48.5","33",39.1,"-6.1"
"Abreu, José","547989","CWS","2019","adj_xhr","23.26",10,16,16,"48.5","33",30,"3.0"
"Gurriel, Yuli","493329","HOU","2019","adj_xhr","25.1",16,19,15,"45.5","33",26.9,"6.1"
"Blackmon, Charlie","453568","COL","2019","adj_xhr","22.17",14,26,5,"15.6","32",26.4,"5.6"
"Devers, Rafael","646240","BOS","2019","adj_xhr","22.14",13,26,15,"46.9","32",34.6,"-2.6"
"Lindor, Francisco","596019","CLE","2019","adj_xhr","25.1",8,20,14,"43.8","32",29.8,"2.2"
"Marte, Ketel","606466","AZ","2019","adj_xhr","22.06",8,25,15,"46.9","32",34.4,"-2.4"
"Machado, Manny","592518","SD","2019","adj_xhr","26.18",12,24,12,"37.5","32",28.8,"3.2"
"Ozuna, Marcell","542303","STL","2019","adj_xhr","23.73",13,20,13,"41.9","31",27.9,"3.1"
"Grichuk, Randal","545341","TOR","2019","adj_xhr","21.85",8,19,13,"41.9","31",27.1,"3.9"
"Bryant, Kris","592178","CHC","2019","adj_xhr","22.06",10,19,12,"38.7","31",27.4,"3.6"
"Garver, Mitch","641598","MIN","2019","adj_xhr","22.84",9,17,13,"41.9","31",26.2,"4.8"
"Núñez, Renato","600524","BAL","2019","adj_xhr","24.68",12,9,19,"61.3","31",26.3,"4.7"
"Jiménez, Eloy","650391","CWS","2019","adj_xhr","23.32",6,20,11,"35.5","31",27.3,"3.7"
"DeJong, Paul","657557","STL","2019","adj_xhr","22.82",14,13,17,"56.7","30",28.2,"1.8"
"Odor, Rougned","596059","TEX","2019","adj_xhr","24.97",14,22,12,"40","30",29.3,"0.7"
"Vogelbach, Daniel","596129","SEA","2019","adj_xhr","24.88",12,20,10,"33.3","30",25.5,"4.5"
"Báez, Javier","595879","CHC","2019","adj_xhr","25.19",7,17,13,"44.8","29",26.5,"2.5"
"Betts, Mookie","605141","BOS","2019","adj_xhr","21.52",16,22,14,"48.3","29",29.9,"-0.9"
"Hoskins, Rhys","656555","PHI","2019","adj_xhr","23.78",8,28,11,"37.9","29",29.6,"-0.6"
"Turner, Justin","457759","LAD","2019","adj_xhr","25.87",16,17,12,"41.4","29",24.7,"4.3"
"Walker, Christian","572233","AZ","2019","adj_xhr","23.34",14,20,11,"37.9","29",28.1,"0.9"
"Gardner, Brett","458731","NYY","2019","adj_xhr","21.38",7,21,3,"10.3","29",19.5,"9.5"
"LeMahieu, DJ","518934","NYY","2019","adj_xhr","22.19",12,21,7,"24.1","29",20.6,"8.4"
"Grandal, Yasmani","518735","MIL","2019","adj_xhr","23.62",10,20,14,"48.3","29",28.5,"0.5"
"Santana, Danny","542454","TEX","2019","adj_xhr","20.99",12,14,14,"50","28",25.7,"2.3"
"Judge, Aaron","592450","NYY","2019","adj_xhr","22.4",4,24,5,"17.9","28",25.8,"2.2"
"Alvarez, Yordan","670541","HOU","2019","adj_xhr","24.23",10,18,11,"39.3","28",25.5,"2.5"
"Castellanos, Nick","592206","CHC","2019","adj_xhr","21.59",18,28,9,"33.3","27",28.8,"-1.8"
"Rizzo, Anthony","519203","CHC","2019","adj_xhr","24.59",3,19,11,"40.7","27",24.3,"2.7"
"Bruce, Jay","457803","PHI","2019","adj_xhr","21.49",9,20,6,"23.1","26",22.6,"3.4"
"Dozier, Hunter","641531","KC","2019","adj_xhr","21.72",8,24,14,"53.8","26",30.5,"-4.5"
"Canha, Mark","592192","ATH","2019","adj_xhr","22.78",6,19,11,"42.3","26",24.1,"1.9"
"Thames, Eric","519346","MIL","2019","adj_xhr","21.4",10,25,4,"15.4","26",21.2,"4.8"
"Hernández, Teoscar","606192","TOR","2019","adj_xhr","23.59",10,12,14,"53.8","26",22.6,"3.4"
"Realmuto, J.T.","592663","PHI","2019","adj_xhr","21.87",13,14,11,"44","25",21.3,"3.7"
"Cron, C.J.","543068","MIN","2019","adj_xhr","23.41",13,22,8,"32","25",27.1,"-2.1"
"Albies, Ozzie","645277","ATL","2019","adj_xhr","24.07",22,21,6,"24","25",22.6,"2.4"
"Moncada, Yoán","660162","CWS","2019","adj_xhr","22.65",10,16,11,"44","25",24.2,"0.8"
"Contreras, Willson","575929","CHC","2019","adj_xhr","23.22",8,15,10,"41.7","24",21.7,"2.3"
"Puig, Yasiel","624577","CLE","2019","adj_xhr","21.64",14,15,10,"41.7","24",21.4,"2.6"
"McMahon, Ryan","641857","COL","2019","adj_xhr","20.8",6,16,6,"25","24",16.5,"7.5"
"Pérez, Roberto","547379","CLE","2019","adj_xhr","26.03",8,14,11,"45.8","24",21,"3.0"
"Correa, Carlos","621043","HOU","2019","adj_xhr","25.61",8,14,13,"54.2","24",24.1,"-0.1"
"Villar, Jonathan","542340","BAL","2019","adj_xhr","26.38",7,21,7,"29.2","24",22.9,"1.1"
"Choo, Shin-Soo","425783","TEX","2019","adj_xhr","21.55",11,17,11,"45.8","24",25.2,"-1.2"
"Laureano, Ramón","657656","ATH","2019","adj_xhr","24.58",3,18,9,"37.5","24",21.5,"2.5"
"Urshela, Gio","570482","NYY","2019","adj_xhr","23.68",12,15,10,"43.5","23",22,"1.0"
"Brantley, Michael","488726","HOU","2019","adj_xhr","23.29",14,18,6,"26.1","23",20.5,"2.5"
"Schoop, Jonathan","570731","MIN","2019","adj_xhr","26.56",3,11,13,"56.5","23",19.7,"3.3"
"Seager, Kyle","572122","SEA","2019","adj_xhr","20.78",14,14,5,"21.7","23",16,"7.0"
"Davis, Khris","501981","ATH","2019","adj_xhr","21.95",8,19,6,"26.1","23",20.5,"2.5"
"Vázquez, Christian","543877","BOS","2019","adj_xhr","24.23",15,14,12,"52.2","23",21.1,"1.9"
"Pham, Tommy","502054","TB","2019","adj_xhr","21.17",13,16,7,"30.4","23",19.9,"3.1"
"Polanco, Jorge","593871","MIN","2019","adj_xhr","21.64",17,18,7,"30.4","23",20.2,"2.8"
"Pujols, Albert","405395","LAA","2019","adj_xhr","26.17",7,5,17,"73.9","23",21.2,"1.8"
"Ramírez, José","608070","CLE","2019","adj_xhr","22.89",12,12,13,"56.5","23",22.3,"0.7"
"Marte, Starling","516782","PIT","2019","adj_xhr","23.15",9,15,10,"43.5","23",20.3,"2.7"
"Galvis, Freddy","520471","CIN","2019","adj_xhr","21.68",12,16,7,"30.4","23",19.7,"3.3"
"McNeil, Jeff","643446","NYM","2019","adj_xhr","22.3",11,15,9,"39.1","23",20,"3.0"
"Davis, J.D.","605204","NYM","2019","adj_xhr","20.15",4,20,6,"27.3","22",21.4,"0.6"
"Tatis Jr., Fernando","665487","SD","2019","adj_xhr","22.9",9,13,10,"45.5","22",20.2,"1.8"
"Smoak, Justin","475253","TOR","2019","adj_xhr","24.66",7,19,8,"36.4","22",21.9,"0.1"
"Adames, Willy","642715","TB","2019","adj_xhr","22.52",11,12,11,"50","22",20.2,"1.8"
"Narváez, Omar","553882","SEA","2019","adj_xhr","23.88",6,17,5,"22.7","22",18,"4.0"
"Hosmer, Eric","543333","SD","2019","adj_xhr","24.58",4,17,11,"50","22",23.5,"-1.5"
"Gallo, Joey","608336","TEX","2019","adj_xhr","22.86",6,12,11,"50","22",19.6,"2.4"
"Castro, Starlin","516770","MIA","2019","adj_xhr","24.83",13,17,8,"36.4","22",21,"1.0"
"Braun, Ryan","460075","MIL","2019","adj_xhr","24.52",9,14,8,"36.4","22",18.9,"3.1"
"Tellez, Rowdy","642133","TOR","2019","adj_xhr","24.44",5,15,9,"42.9","21",19.6,"1.4"
"Frazier, Todd","453943","NYM","2019","adj_xhr","25.73",10,19,7,"33.3","21",19.9,"1.1"
"García, Avisaíl","541645","TB","2019","adj_xhr","23.67",14,12,12,"57.1","21",20.8,"0.2"
"Pillar, Kevin","607680","SF","2019","adj_xhr","22.88",13,11,14,"66.7","21",22.8,"-1.8"
"Heyward, Jason","518792","CHC","2019","adj_xhr","21.22",14,16,2,"9.5","21",13.1,"7.9"
"Yastrzemski, Mike","573262","SF","2019","adj_xhr","22.01",7,16,11,"52.4","21",22.5,"-1.5"
"Voit, Luke","572228","NYY","2019","adj_xhr","23.78",5,11,9,"42.9","21",17.6,"3.4"
"Calhoun, Willie","641432","TEX","2019","adj_xhr","22.54",6,13,10,"47.6","21",20.4,"0.6"
"Bradley Jr., Jackie","598265","BOS","2019","adj_xhr","21.99",15,14,6,"28.6","21",18.6,"2.4"
"Santana, Domingo","570267","SEA","2019","adj_xhr","23.44",11,16,8,"38.1","21",21.8,"-0.8"
"Dozier, Brian","572821","WSH","2019","adj_xhr","26.15",10,9,9,"45","20",16.2,"3.8"
"Gurriel Jr., Lourdes","666971","TOR","2019","adj_xhr","22.39",5,8,12,"60","20",17.3,"2.7"
"Chirinos, Robinson","455139","HOU","2019","adj_xhr","24.59",4,10,12,"60","20",18.5,"1.5"
"Longoria, Evan","446334","SF","2019","adj_xhr","22.68",7,13,11,"55","20",19,"1.0"
"Choi, Ji Man","596847","TB","2019","adj_xhr","24.11",8,19,7,"35","20",19.1,"0.9"
"Anderson, Brian","605119","MIA","2019","adj_xhr","21.17",11,11,10,"50","20",19.8,"0.2"
"Profar, Jurickson","595777","ATH","2019","adj_xhr","23.21",4,16,6,"30","20",18.6,"1.4"
"Santander, Anthony","623993","BAL","2019","adj_xhr","26.51",13,10,9,"45","20",19.2,"0.8"
"Turner, Trea","607208","WSH","2019","adj_xhr","21.94",12,12,11,"55","20",19.7,"0.3"
"Desmond, Ian","435622","COL","2019","adj_xhr","21.86",9,10,9,"45","20",17.9,"2.1"
"Adams, Matt","571431","WSH","2019","adj_xhr","24.64",10,13,10,"50","20",20.7,"-0.7"
"Ahmed, Nick","605113","AZ","2019","adj_xhr","20.52",11,17,8,"42.1","19",21.8,"-2.8"
"Seager, Corey","608369","LAD","2019","adj_xhr","20.44",14,18,6,"31.6","19",21,"-2.0"
"Mazara, Nomar","608577","TEX","2019","adj_xhr","25.36",6,14,10,"52.6","19",20.7,"-1.7"
"Hiura, Keston","669374","MIL","2019","adj_xhr","23.12",3,12,6,"31.6","19",15.9,"3.1"
"Aquino, Aristides","606157","CIN","2019","adj_xhr","23.03",1,8,11,"57.9","19",16.8,"2.2"
"Fowler, Dexter","451594","STL","2019","adj_xhr","23.45",9,16,5,"26.3","19",18.5,"0.5"
"Kingery, Scott","664068","PHI","2019","adj_xhr","20.42",9,14,7,"36.8","19",16.7,"2.3"
"Dietrich, Derek","518618","CIN","2019","adj_xhr","24.89",7,10,5,"26.3","19",12.4,"6.6"
"Moreland, Mitch","519048","BOS","2019","adj_xhr","24.18",7,12,5,"26.3","19",15.9,"3.1"
"Kendrick, Howie","435062","WSH","2019","adj_xhr","22.06",7,17,8,"42.1","19",19.6,"-0.6"
"Riley, Austin","663586","ATL","2019","adj_xhr","21.07",8,11,10,"55.6","18",18,"0.0"
"Ohtani, Shohei","660271","LAA","2019","adj_xhr","21.12",5,14,6,"33.3","18",16.2,"1.8"
"Robles, Victor","645302","WSH","2019","adj_xhr","21.89",5,10,10,"55.6","18",16.4,"1.6"
"Pence, Hunter","452254","TEX","2019","adj_xhr","20.62",3,12,9,"50","18",18,"0.0"
"Kelly, Carson","608348","AZ","2019","adj_xhr","22.19",7,13,8,"44.4","18",17.3,"0.7"
"Myers, Wil","571976","SD","2019","adj_xhr","23.11",6,12,10,"55.6","18",18.4,"-0.4"
"Anderson, Tim","641313","CWS","2019","adj_xhr","26.35",8,11,9,"50","18",17.7,"0.3"
"Suzuki, Kurt","435559","WSH","2019","adj_xhr","25.3",10,6,10,"55.6","18",15.6,"2.4"
"Chavis, Michael","656308","BOS","2019","adj_xhr","23.12",6,5,11,"61.1","18",14.8,"3.2"
"Lowe, Brandon","664040","TB","2019","adj_xhr","23.1",9,15,3,"16.7","18",14.9,"3.1"
"Hernández, Enrique","571771","LAD","2019","adj_xhr","20.6",6,13,9,"50","18",17,"1.0"
"Murphy, Tom","608596","SEA","2019","adj_xhr","22.12",3,10,8,"44.4","18",15.9,"2.1"
"McCann, James","543510","CWS","2019","adj_xhr","23.9",10,12,9,"50","18",17.5,"0.5"
"Cabrera, Asdrúbal","452678","WSH","2019","adj_xhr","24.98",17,13,4,"22.2","18",14,"4.0"
"Alfaro, Jorge","595751","MIA","2019","adj_xhr","24.27",3,14,7,"38.9","18",17.6,"0.4"
"Swanson, Dansby","621020","ATL","2019","adj_xhr","22.26",14,12,7,"41.2","17",17.8,"-0.8"
"Eaton, Adam","594809","WSH","2019","adj_xhr","20.98",12,15,4,"23.5","17",15.3,"1.7"
"Franco, Maikel","596748","PHI","2019","adj_xhr","27.21",8,7,12,"70.6","17",17.3,"-0.3"
"Gregorius, Didi","544369","NYY","2019","adj_xhr","23",3,16,5,"29.4","17",16.2,"0.8"
"Kipnis, Jason","543401","CLE","2019","adj_xhr","23.19",11,13,6,"35.3","17",15.9,"1.1"
"Belt, Brandon","474832","SF","2019","adj_xhr","24.03",10,26,3,"17.6","17",22.3,"-5.3"
"Goodwin, Brian","571718","LAA","2019","adj_xhr","24.18",4,13,6,"35.3","17",15,"2.0"
"Merrifield, Whit","593160","KC","2019","adj_xhr","23.17",12,8,8,"50","16",15.1,"0.9"
"Biggio, Cavan","624415","TOR","2019","adj_xhr","22.1",9,10,6,"37.5","16",13.7,"2.3"
"Reynolds, Bryan","668804","PIT","2019","adj_xhr","22.4",8,13,6,"37.5","16",15.4,"0.6"
"La Stella, Tommy","600303","LAA","2019","adj_xhr","21.55",2,12,2,"12.5","16",10.9,"5.1"
"d'Arnaud, Travis","518595","TB","2019","adj_xhr","22.75",4,9,7,"43.8","16",13.4,"2.6"
"Díaz, Yandy","650490","TB","2019","adj_xhr","22.82",8,17,5,"31.3","16",17.1,"-1.1"
"Jones, Adam","430945","AZ","2019","adj_xhr","23.94",8,10,12,"75","16",19.3,"-3.3"
"Winker, Jesse","608385","CIN","2019","adj_xhr","22.47",5,12,0,"0","16",9,"7.0"
"Luplow, Jordan","656669","CLE","2019","adj_xhr","22.59",4,10,6,"40","15",14.2,"0.8"
"Guerrero Jr., Vladimir","665489","TOR","2019","adj_xhr","25.04",7,9,9,"60","15",15.1,"-0.1"
"Beckham, Tim","542921","SEA","2019","adj_xhr","23.11",10,8,7,"46.7","15",14,"1.0"
"Drury, Brandon","592273","TOR","2019","adj_xhr","22.55",8,14,3,"20","15",12.8,"2.2"
"Dahl, David","621311","COL","2019","adj_xhr","22.91",9,15,4,"26.7","15",15,"0.0"
"Votto, Joey","458015","CIN","2019","adj_xhr","23.29",11,13,4,"26.7","15",13.2,"1.8"
"Arcia, Orlando","606115","MIL","2019","adj_xhr","24.36",6,11,4,"26.7","15",12.1,"2.9"
"Rosario, Amed","642708","NYM","2019","adj_xhr","20.75",11,14,1,"6.7","15",11,"4.0"
"Smith, Will","669257","LAD","2019","adj_xhr","21.24",6,9,5,"33.3","15",12.1,"2.9"
"Cooper, Garrett","643265","MIA","2019","adj_xhr","21.04",6,9,8,"53.3","15",14.3,"0.7"
"Kiermaier, Kevin","595281","TB","2019","adj_xhr","20.06",2,12,5,"33.3","15",14.7,"0.3"
"Haniger, Mitch","571745","SEA","2019","adj_xhr","20.82",5,7,8,"53.3","15",12.9,"2.1"
"Pollock, AJ","572041","LAD","2019","adj_xhr","23.05",4,11,5,"33.3","15",13.7,"1.3"
"Mercado, Óscar","640458","CLE","2019","adj_xhr","21.47",12,10,5,"33.3","15",12.9,"2.1"
"Dixon, Brandon","641525","DET","2019","adj_xhr","21.54",9,14,8,"53.3","15",17.3,"-2.3"
"Reddick, Josh","502210","HOU","2019","adj_xhr","23.06",8,12,2,"13.3","15",11.9,"3.1"
"Gonzalez, Marwin","503556","MIN","2019","adj_xhr","27.55",4,9,9,"60","15",15.1,"-0.1"
"Carpenter, Matt","572761","STL","2019","adj_xhr","24.15",7,17,5,"33.3","15",16,"-1.0"
"O'Hearn, Ryan","656811","KC","2019","adj_xhr","22.47",5,7,8,"57.1","14",13.4,"0.6"
"Ramos, Wilson","467092","NYM","2019","adj_xhr","25.44",3,12,5,"35.7","14",13.9,"0.1"
"Rodríguez, Ronny","500135","DET","2019","adj_xhr","23.84",6,8,9,"64.3","14",14.7,"-0.7"
"Hernández, César","514917","PHI","2019","adj_xhr","23.95",5,5,8,"57.1","14",12.4,"1.6"
"Sandoval, Pablo","467055","SF","2019","adj_xhr","24.47",3,8,7,"50","14",12.8,"1.2"
"Sogard, Eric","519299","TB","2019","adj_xhr","21.64",3,12,4,"28.6","14",12.6,"1.4"
"Benintendi, Andrew","643217","BOS","2019","adj_xhr","23.12",15,15,4,"30.8","13",16,"-3.0"
"Murphy, Daniel","502517","COL","2019","adj_xhr","22.92",9,7,3,"23.1","13",8.5,"4.5"
"Jansen, Danny","643376","TOR","2019","adj_xhr","22.39",5,10,7,"53.8","13",14,"-1.0"
"Pinder, Chad","640461","ATH","2019","adj_xhr","21.89",7,10,5,"38.5","13",12,"1.0"
"Tauchman, Mike","643565","NYY","2019","adj_xhr","21.53",4,9,5,"38.5","13",11.5,"1.5"
"Hicks, John","543308","DET","2019","adj_xhr","21.79",7,6,8,"61.5","13",12,"1.0"
"Gordon, Alex","460086","KC","2019","adj_xhr","22.1",17,13,6,"46.2","13",16.3,"-3.3"
"Canó, Robinson","429664","NYM","2019","adj_xhr","24.16",9,7,6,"46.2","13",12.2,"0.8"
"Moran, Colin","592567","PIT","2019","adj_xhr","24.24",9,13,3,"23.1","13",13.7,"-0.7"
"Maldonado, Martín","455117","HOU","2019","adj_xhr","23.66",7,14,5,"38.5","13",14.3,"-1.3"
"Severino, Pedro","600474","BAL","2019","adj_xhr","23.89",4,11,7,"53.8","13",13.8,"-0.8"
"Castro, Jason","488771","MIN","2019","adj_xhr","21.64",5,10,6,"46.2","13",12.5,"0.5"
"Piscotty, Stephen","572039","ATH","2019","adj_xhr","21.84",5,8,6,"46.2","13",11.9,"1.1"
"Miller, Brad","543543","PHI","2019","adj_xhr","21.29",0,9,6,"46.2","13",13.2,"-0.2"
"Hicks, Aaron","543305","NYY","2019","adj_xhr","24.28",4,6,6,"46.2","13",9.7,"3.3"
"Smith Jr., Dwight","596105","BAL","2019","adj_xhr","22.59",1,8,3,"23.1","13",9.8,"3.2"
"Peralta, David","444482","AZ","2019","adj_xhr","22.22",5,7,6,"50","12",11.5,"0.5"
"Ruiz, Rio","547004","BAL","2019","adj_xhr","23.42",3,9,3,"25","12",10.3,"1.7"
"Aguilar, Jesús","542583","TB","2019","adj_xhr","28.1",4,7,4,"33.3","12",9.6,"2.4"
"Frazier, Clint","640449","NYY","2019","adj_xhr","21.94",6,3,6,"50","12",8.9,"3.1"
"Taylor, Chris","621035","LAD","2019","adj_xhr","22.07",6,5,5,"41.7","12",10,"2.0"
"Castillo, Welington","456078","CWS","2019","adj_xhr","24.76",3,10,3,"25","12",10.1,"1.9"
"Bauers, Jake","641343","CLE","2019","adj_xhr","23.41",2,8,6,"50","12",10.6,"1.4"
"Maybin, Cameron","457727","NYY","2019","adj_xhr","24.77",4,9,4,"33.3","12",10.1,"1.9"
"McKinney, Billy","641856","TOR","2019","adj_xhr","20.66",4,8,2,"16.7","12",8.3,"3.7"
"Ford, Mike","645801","NYY","2019","adj_xhr","23.98",2,10,2,"16.7","12",8.9,"3.1"
"Newman, Kevin","621028","PIT","2019","adj_xhr","21.78",3,5,6,"50","12",9.9,"2.1"
"Dickerson, Corey","572816","PHI","2019","adj_xhr","22.12",12,8,6,"50","12",11.7,"0.3"
"Almora Jr., Albert","546991","CHC","2019","adj_xhr","21.95",2,5,6,"50","12",10.5,"1.5"
"Cabrera, Miguel","408234","DET","2019","adj_xhr","26.41",12,12,2,"16.7","12",11.2,"0.8"
"Upton, Justin","457708","LAA","2019","adj_xhr","23.18",5,9,5,"41.7","12",11.1,"0.9"
"Goodrum, Niko","592348","DET","2019","adj_xhr","23.01",7,9,3,"25","12",9.7,"2.3"
"Alberto, Hanser","593643","BAL","2019","adj_xhr","24.05",6,9,4,"33.3","12",9.4,"2.6"
"Verdugo, Alex","657077","LAD","2019","adj_xhr","22.41",9,8,2,"16.7","12",9.1,"2.9"
"Senzel, Nick","669222","CIN","2019","adj_xhr","21.38",8,6,5,"41.7","12",8.9,"3.1"
"Andrus, Elvis","462101","TEX","2019","adj_xhr","24.08",9,11,4,"33.3","12",11.3,"0.7"
"Margot, Manuel","622534","SD","2019","adj_xhr","21.52",6,7,5,"41.7","12",10,"2.0"
"Davis, Chris","448801","BAL","2019","adj_xhr","27.44",4,12,2,"16.7","12",10.5,"1.5"
"Segura, Jean","516416","PHI","2019","adj_xhr","23.71",7,12,3,"25","12",11.8,"0.2"
"McCann, Brian","435263","ATL","2019","adj_xhr","24.15",8,7,6,"50","12",11.6,"0.4"
"Gomes, Yan","543228","WSH","2019","adj_xhr","23.9",8,5,7,"58.3","12",11.1,"0.9"
"Phegley, Josh","572033","ATH","2019","adj_xhr","22.37",5,8,7,"58.3","12",11.9,"0.1"
"Granderson, Curtis","434158","MIA","2019","adj_xhr","19.86",4,13,3,"25","12",12,"0.0"
"Bader, Harrison","664056","STL","2019","adj_xhr","21.23",6,7,7,"58.3","12",12.7,"-0.7"
"Wieters, Matt","446308","STL","2019","adj_xhr","22.8",1,7,5,"45.5","11",9.9,"1.1"
"Jones, JaCoby","592444","DET","2019","adj_xhr","20.24",4,11,6,"54.5","11",13.2,"-2.2"
"Edman, Tommy","669242","STL","2019","adj_xhr","20.32",8,15,1,"9.1","11",13,"-2.0"
"Ramírez, Harold","623912","MIA","2019","adj_xhr","22.03",5,13,2,"18.2","11",10.6,"0.4"
"Smith, Dominic","642086","NYM","2019","adj_xhr","23.71",5,9,3,"27.3","11",9.1,"1.9"
"Freese, David","501896","LAD","2019","adj_xhr","21.7",6,7,4,"36.4","11",9.3,"1.7"
"Iglesias, Jose","578428","CIN","2019","adj_xhr","22.85",10,6,3,"27.3","11",7.1,"3.9"
"Bichette, Bo","666182","TOR","2019","adj_xhr","22.37",3,5,7,"63.6","11",11,"0.0"
"Caratini, Victor","605170","CHC","2019","adj_xhr","24.33",3,6,6,"54.5","11",10.8,"0.2"
"Duvall, Adam","594807","ATL","2019","adj_xhr","23.06",2,6,9,"81.8","11",13.6,"-2.6"
"Barnhart, Tucker","571466","CIN","2019","adj_xhr","22.21",4,7,1,"9.1","11",7.1,"3.9"
"Cain, Lorenzo","456715","MIL","2019","adj_xhr","24.01",7,6,5,"45.5","11",10,"1.0"
"Wong, Kolten","543939","STL","2019","adj_xhr","21.1",11,7,3,"27.3","11",8.9,"2.1"
"Hedges, Austin","595978","SD","2019","adj_xhr","24.06",2,11,4,"36.4","11",11.9,"-0.9"
"Crawford, Brandon","543063","SF","2019","adj_xhr","22.75",17,9,4,"36.4","11",12.5,"-1.5"
"Bote, David","623520","CHC","2019","adj_xhr","22.43",2,7,5,"45.5","11",9,"2.0"
"Happ, Ian","664023","CHC","2019","adj_xhr","22.34",1,9,4,"36.4","11",10.2,"0.8"
