"last_name, first_name","player_id","team_name_alt","pitch_type","pitch_name","run_value_per_100","run_value","pitches","pitch_usage","pa","ba","slg","woba","whiff_percent","k_percent","put_away","est_ba","est_slg","est_woba","hard_hit_percent"
"Teheran, Julio",527054,"ATL","SI","Sinker",2.5,17,"688",22.7,"208","0.188","0.263","0.255",11.7,23.6,23.3,"0.225","0.308","0.276",38.4
"Barria, Jaime",642545,"LAA","SL","Slider",0.2,1,"705",47.1,"208","0.247","0.511","0.353",24.3,25.5,20.7,"0.229","0.433","0.312",34.1
"Germán, Domingo",593334,"NYY","CU","Curveball",0.8,7,"812",36.1,"206","0.189","0.384","0.282",45,44.7,30.6,"0.186","0.312","0.244",41.4
"Samardzija, Jeff",502188,"SF","FC","Cutter",2,15,"746",24.9,"205","0.198","0.333","0.253",16.1,19,14.8,"0.242","0.416","0.293",35.7
"Houser, Adrian",605288,"MIL","SI","Sinker",1.7,11,"654",36.1,"205","0.242","0.347","0.3",17.3,21,24.6,"0.215","0.301","0.252",32.9
"Suero, Wander",593833,"WSH","FC","Cutter",1,8,"873",72.1,"204","0.268","0.383","0.315",29.2,28.4,23.3,"0.29","0.448","0.347",37
"Hendriks, Liam",521230,"ATH","FF","4-Seam Fastball",1.7,15,"913",69.3,"204","0.242","0.368","0.292",29.1,27,22.8,"0.216","0.375","0.271",40.1
"Osich, Josh",592612,"CWS","FC","Cutter",0.8,6,"703",66.8,"203","0.238","0.455","0.324",27,22.2,21.4,"0.241","0.439","0.312",37.2
"Quintana, Jose",500779,"CHC","SI","Sinker",0.8,5,"697",25.5,"203","0.298","0.466","0.351",12.5,16.7,18.1,"0.282","0.44","0.35",42.4
"Gonzales, Marco",594835,"SEA","FC","Cutter",0,0,"653",20.7,"201","0.25","0.356","0.307",16.2,24.4,19.2,"0.231","0.345","0.271",35.7
"Beeks, Jalen",656222,"TB","FF","4-Seam Fastball",-1,-8,"801",44,"200","0.323","0.494","0.412",18.5,15,12.8,"0.31","0.519","0.404",40.4
"Newcomb, Sean",656794,"ATL","FF","4-Seam Fastball",0.4,3,"770",65.2,"200","0.276","0.425","0.357",19.7,17,16.3,"0.25","0.387","0.323",28.4
"Porcello, Rick",519144,"BOS","SI","Sinker",0.7,5,"757",25.6,"200","0.305","0.489","0.356",10.4,16.5,22.4,"0.276","0.449","0.32",37.7
"Wheeler, Zack",554430,"NYM","FF","4-Seam Fastball",1.1,11,"947",30,"200","0.24","0.337","0.305",27,29.5,20.3,"0.232","0.347","0.29",32.5
"Greinke, Zack",425844,"HOU","CH","Changeup",2.6,17,"682",21.9,"199","0.194","0.298","0.238",27.8,23.6,22.6,"0.227","0.358","0.268",32.4
"Pannone, Thomas",623381,"TOR","FF","4-Seam Fastball",-0.9,-7,"774",61.7,"199","0.248","0.509","0.387",25.5,22.6,20.7,"0.226","0.474","0.36",42.6
"Leake, Mike",502190,"AZ","CH","Changeup",-0.6,-4,"615",20.7,"199","0.299","0.454","0.343",17.3,10.1,13.5,"0.317","0.473","0.344",48.6
"Germán, Domingo",593334,"NYY","FF","4-Seam Fastball",0,0,"772",34.4,"199","0.243","0.514","0.361",19.7,18.6,18,"0.256","0.55","0.362",49
"Bailey, Homer",456701,"ATH","FS","Split-Finger",1.1,8,"740",26.4,"199","0.182","0.302","0.227",38.2,37.2,21.2,"0.18","0.264","0.2",27.5
"Urías, Julio",628711,"LAD","FF","4-Seam Fastball",2.1,16,"786",58.5,"197","0.182","0.288","0.284",27.1,23.9,21.2,"0.186","0.303","0.273",26.8
"López, Pablo",641154,"MIA","FF","4-Seam Fastball",0.4,3,"760",42.4,"197","0.277","0.429","0.326",20,20.3,17.3,"0.242","0.415","0.308",37.1
"Hernández, Elieser",622694,"MIA","FF","4-Seam Fastball",-1.6,-12,"773",53.6,"197","0.297","0.581","0.423",20.6,22.8,17.4,"0.252","0.46","0.344",39.5
"Sánchez, Aníbal",434671,"WSH","FS","Split-Finger",1.1,7,"633",23.5,"197","0.237","0.409","0.314",32.4,23.4,19.9,"0.217","0.341","0.263",22.1
"Hess, David",605276,"BAL","FF","4-Seam Fastball",-2.2,-17,"764",53.4,"196","0.287","0.635","0.439",15,18.9,16.2,"0.306","0.671","0.433",56.3
"Stanek, Ryne",592773,"MIA","FF","4-Seam Fastball",-0.2,-2,"723",55.7,"195","0.25","0.476","0.373",22.9,15.4,17.6,"0.277","0.55","0.4",46.3
"Hudson, Dakota",641712,"STL","SL","Slider",0.8,6,"730",25.7,"195","0.19","0.345","0.292",42.1,34.9,26.9,"0.184","0.337","0.28",28.4
"Agrazal, Dario",642607,"PIT","SI","Sinker",0.1,0,"634",55.2,"195","0.282","0.492","0.361",8.7,9.2,12.9,"0.268","0.474","0.341",31.7
"Pérez, Martín",527048,"MIN","SI","Sinker",0.1,1,"687",24.8,"194","0.302","0.383","0.362",13.9,14.4,15.7,"0.258","0.335","0.322",30.7
"Jansen, Kenley",445276,"LAD","FC","Cutter",0.5,4,"779",74.3,"194","0.232","0.429","0.329",30.4,28.9,21.6,"0.214","0.378","0.28",30.1
"Pineda, Michael",501381,"MIN","SL","Slider",-0.8,-5,"641",29.4,"194","0.243","0.47","0.319",37.2,36.1,25.4,"0.214","0.357","0.266",30.4
"Hamels, Cole",430935,"CHC","FF","4-Seam Fastball",-0.6,-5,"849",35.5,"193","0.317","0.565","0.419",22.4,17.6,17.6,"0.282","0.518","0.392",53.4
"Keller, Brad",641745,"KC","SI","Sinker",-0.2,-1,"684",25.2,"192","0.29","0.408","0.358",11.5,5.2,11,"0.281","0.415","0.341",35.4
"Thornton, Trent",663423,"TOR","SL","Slider",0.3,2,"748",27.1,"192","0.227","0.354","0.269",31.7,33.3,19.8,"0.212","0.338","0.255",31.7
"Poche, Colin",621363,"TB","FF","4-Seam Fastball",1.2,9,"769",88.5,"192","0.172","0.361","0.278",34.3,35.4,24.5,"0.168","0.335","0.263",39.2
"Eflin, Zach",621107,"PHI","SL","Slider",0.6,5,"790",30.7,"192","0.26","0.39","0.304",22,17.7,14.5,"0.251","0.391","0.299",31
"Woodruff, Brandon",605540,"MIL","FF","4-Seam Fastball",2.1,16,"757",38.3,"191","0.208","0.286","0.262",26.7,40.8,24.7,"0.198","0.316","0.265",35.1
"Mikolas, Miles",571945,"STL","SI","Sinker",0.3,2,"666",23.8,"191","0.257","0.492","0.354",16.3,15.2,16.6,"0.304","0.542","0.374",48
"Mikolas, Miles",571945,"STL","FF","4-Seam Fastball",0.5,4,"774",27.6,"191","0.287","0.466","0.346",22.4,23,16.6,"0.258","0.424","0.312",36.3
"Hoffman, Jeff",656546,"COL","FF","4-Seam Fastball",-2.3,-17,"738",58.8,"190","0.323","0.741","0.49",15.6,13.2,13.6,"0.34","0.719","0.475",47.8
"Givens, Mychal",571710,"BAL","FF","4-Seam Fastball",0.7,5,"767",70.2,"190","0.219","0.444","0.318",32,36.8,26.6,"0.22","0.452","0.316",50.5
"Lyles, Jordan",543475,"MIL","CU","Curveball",0.1,1,"745",31.3,"190","0.216","0.369","0.283",28.9,37.9,21.9,"0.205","0.311","0.255",40.4
"Zimmermann, Jordan",519455,"DET","SL","Slider",-0.7,-4,"589",31.6,"189","0.311","0.559","0.385",22.8,16.9,17.5,"0.305","0.552","0.377",36.1
"Jackson, Luke",592426,"ATL","SL","Slider",1.8,12,"672",53.6,"188","0.227","0.304","0.251",42,39.4,28.1,"0.161","0.24","0.191",31.8
"Gaviglio, Sam",543208,"TOR","SL","Slider",1,7,"632",44.3,"188","0.183","0.4","0.262",37.3,29.8,27.1,"0.19","0.415","0.264",31
"Rodríguez, Dereck",605446,"SF","FF","4-Seam Fastball",-3.3,-22,"670",40.3,"188","0.319","0.6","0.468",15.8,11.7,10.8,"0.311","0.584","0.419",45.3
"Fedde, Erick",607200,"WSH","SI","Sinker",-0.5,-4,"708",55,"185","0.316","0.475","0.397",6.9,7.6,8.4,"0.369","0.578","0.438",45.3
"Mikolas, Miles",571945,"STL","SL","Slider",-0.4,-2,"657",23.4,"185","0.285","0.477","0.35",24.5,16.2,14,"0.286","0.439","0.334",31.3
"Pivetta, Nick",601713,"PHI","FF","4-Seam Fastball",-1.7,-14,"798",49.3,"184","0.348","0.697","0.481",22.5,17.9,15.7,"0.324","0.612","0.437",46
"Strasburg, Stephen",544931,"WSH","CH","Changeup",1.5,10,"701",20.7,"184","0.14","0.238","0.209",44.2,41.3,22.9,"0.149","0.231","0.199",14.4
"Eflin, Zach",621107,"PHI","SI","Sinker",-0.7,-4,"562",21.9,"184","0.267","0.471","0.366",13.7,16.3,19.1,"0.233","0.368","0.284",31
"Bradley, Archie",605151,"AZ","FF","4-Seam Fastball",-0.4,-3,"751",58.5,"184","0.283","0.459","0.368",21.9,29.9,23.5,"0.254","0.44","0.338",44.4
"Buttrey, Ty",621142,"LAA","FF","4-Seam Fastball",0.7,5,"690",57,"183","0.262","0.378","0.331",25.5,25.7,23.4,"0.263","0.411","0.328",41.9
"Bummer, Aaron",607481,"CWS","SI","Sinker",1.9,14,"703",67.7,"183","0.195","0.268","0.263",16.1,15.8,17,"0.2","0.277","0.257",39.7
"Lynn, Lance",458681,"TEX","SI","Sinker",-0.7,-4,"590",17.2,"183","0.325","0.47","0.376",19.1,18,20,"0.267","0.416","0.318",31.6
"Hudson, Daniel",543339,"WSH","FF","4-Seam Fastball",0.9,7,"770",63.3,"182","0.252","0.428","0.333",20.2,20.9,15.5,"0.245","0.488","0.341",44.8
"LeBlanc, Wade",453281,"SEA","FC","Cutter",-0.6,-4,"591",30.2,"182","0.274","0.506","0.368",16.5,22,19.3,"0.304","0.539","0.384",48.8
"Sampson, Adrian",592716,"TEX","SL","Slider",-0.4,-3,"682",33.2,"182","0.224","0.437","0.307",35.5,31.3,24.3,"0.224","0.405","0.281",38.5
"Cessa, Luis",570666,"NYY","SL","Slider",0.4,3,"674",49.9,"181","0.204","0.407","0.298",40.7,33.7,24.1,"0.187","0.311","0.249",37.4
"Maeda, Kenta",628317,"LAD","FS","Split-Finger",0.9,5,"587",24.1,"181","0.183","0.314","0.259",35.9,27.1,19.8,"0.22","0.304","0.256",29.2
"Rodriguez, Eduardo",593958,"BOS","SI","Sinker",0.9,5,"551",15.8,"181","0.203","0.247","0.261",15,33.7,20.3,"0.166","0.226","0.234",29.6
"Peña, Félix",570240,"LAA","SL","Slider",1.2,7,"619",39.4,"181","0.139","0.277","0.229",45.9,42,32.6,"0.168","0.298","0.237",31.1
"Samardzija, Jeff",502188,"SF","SI","Sinker",-0.5,-3,"579",19.3,"181","0.277","0.464","0.351",11.7,13.8,13.4,"0.285","0.478","0.349",39.4
"Colomé, Alex",517008,"CWS","FC","Cutter",1.3,9,"666",68.3,"180","0.174","0.299","0.246",31.2,24.4,22,"0.231","0.394","0.294",41.3
"Melancon, Mark",453343,"ATL","FC","Cutter",0.1,1,"637",59.6,"180","0.315","0.4","0.356",19.1,18.9,20.7,"0.275","0.384","0.317",41.2
"Musgrove, Joe",605397,"PIT","SL","Slider",2.1,12,"586",22.1,"180","0.174","0.24","0.215",39.4,40.6,26.9,"0.163","0.246","0.204",24
"Peña, Félix",570240,"LAA","SI","Sinker",0.3,2,"701",44.6,"178","0.278","0.487","0.391",12.3,10.7,13.2,"0.326","0.568","0.411",45.3
"Anderson, Shaun",641312,"SF","FF","4-Seam Fastball",-0.6,-4,"715",45.2,"178","0.308","0.478","0.377",17.4,15.2,14.2,"0.276","0.459","0.344",39.7
"Skaggs, Tyler",572140,"LAA","FF","4-Seam Fastball",0.4,3,"699",50.4,"177","0.263","0.428","0.353",17,16.9,15.4,"0.275","0.45","0.349",36
"Pivetta, Nick",601713,"PHI","CU","Curveball",0.3,2,"570",35.2,"177","0.215","0.35","0.29",25.1,26,23.7,"0.209","0.322","0.256",25
"DeSclafani, Anthony",543101,"CIN","SI","Sinker",0.5,2,"467",18.1,"177","0.226","0.39","0.306",11.9,25.4,22.1,"0.221","0.376","0.282",31.7
"Ryu, Hyun Jin",547943,"LAD","FF","4-Seam Fastball",1.1,8,"738",27.3,"177","0.222","0.364","0.285",19.8,24.9,19.1,"0.248","0.362","0.289",33.6
"May, Trevor",543507,"MIN","FF","4-Seam Fastball",2.4,17,"718",61.6,"177","0.15","0.242","0.248",32.4,33.3,24.8,"0.173","0.311","0.269",36.5
"Sabathia, CC",282332,"NYY","FC","Cutter",-1.3,-10,"726",42,"176","0.28","0.561","0.392",22.6,18.2,17.5,"0.244","0.448","0.331",33.3
"Beeks, Jalen",656222,"TB","CH","Changeup",-0.8,-5,"571",31.4,"175","0.274","0.44","0.332",27.1,21.7,21.8,"0.284","0.46","0.327",38.6
"Neris, Héctor",593576,"PHI","FS","Split-Finger",1.7,12,"735",65.3,"175","0.17","0.283","0.24",42,32.6,24.1,"0.182","0.297","0.239",32.4
"Gray, Sonny",543243,"CIN","FF","4-Seam Fastball",-1,-8,"798",28.4,"175","0.321","0.55","0.427",17.4,15.4,14.7,"0.278","0.512","0.393",40.7
"Maeda, Kenta",628317,"LAD","FF","4-Seam Fastball",-0.3,-3,"832",34.2,"175","0.278","0.514","0.393",20.7,19.4,18.9,"0.254","0.459","0.359",36.3
"Wainwright, Adam",425794,"STL","SI","Sinker",-1.3,-9,"699",25.1,"174","0.333","0.535","0.397",9.6,16.7,16.6,"0.324","0.532","0.389",55.7
"Godley, Zack",643327,"TOR","CU","Curveball",0.2,1,"652",42.1,"174","0.24","0.396","0.319",33.5,28.2,18.4,"0.23","0.362","0.303",27.1
"Guerra, Javy",457915,"WSH","FF","4-Seam Fastball",1.5,9,"636",59.1,"174","0.248","0.412","0.309",14.4,18.4,16.2,"0.239","0.427","0.299",36.8
"Stroman, Marcus",573186,"NYM","FC","Cutter",-0.2,-1,"744",24.4,"174","0.293","0.47","0.347",24.9,20.7,16.7,"0.256","0.426","0.308",31
"McFarland, T.J.",519008,"AZ","SI","Sinker",-0.1,-1,"608",68,"173","0.318","0.484","0.38",15.9,11,13.5,"0.299","0.466","0.355",40.7
"Alcantara, Sandy",645261,"MIA","FC","Cutter",0,0,"696",22.5,"173","0.232","0.427","0.319",31.5,31.2,23.3,"0.212","0.387","0.271",34.2
"Jiménez, Joe",641729,"DET","FF","4-Seam Fastball",0.1,1,"721",68.3,"173","0.22","0.473","0.346",29.2,31.8,23.8,"0.2","0.408","0.309",33.7
"Díaz, Edwin",621242,"NYM","FF","4-Seam Fastball",-0.3,-2,"706",65.9,"172","0.233","0.44","0.332",34.8,41.3,26.2,"0.188","0.335","0.273",46.9
"Kennedy, Ian",453178,"KC","FF","4-Seam Fastball",1.9,14,"733",66.9,"171","0.209","0.314","0.268",25.3,30.4,21.7,"0.206","0.369","0.281",42.3
"López, Jorge",605347,"KC","CU","Curveball",0.2,1,"662",32.2,"171","0.225","0.425","0.294",32.9,32.2,23.6,"0.228","0.431","0.299",40.2
"Minor, Mike",501985,"TEX","SL","Slider",-1.5,-10,"651",19.4,"171","0.312","0.494","0.381",23.3,22.8,16.5,"0.261","0.447","0.333",39.3
"Tanaka, Masahiro",547888,"NYY","FF","4-Seam Fastball",-1,-8,"767",27.5,"171","0.318","0.623","0.429",17.3,18.1,13.7,"0.293","0.596","0.396",46
"Samardzija, Jeff",502188,"SF","FF","4-Seam Fastball",1,8,"830",27.7,"171","0.174","0.403","0.302",20.5,22.2,14.9,"0.226","0.51","0.349",42.9
"Castillo, Luis",622491,"CIN","SI","Sinker",1.2,8,"639",20.8,"171","0.283","0.414","0.355",13.7,7.6,13.5,"0.285","0.387","0.333",47.9
"James, Josh",657624,"HOU","FF","4-Seam Fastball",0.5,3,"717",63.3,"170","0.236","0.4","0.347",29.5,30,23.8,"0.195","0.312","0.3",43.8
"Wojciechowski, Asher",592879,"BAL","FF","4-Seam Fastball",-0.1,0,"791",53.9,"170","0.252","0.497","0.375",21.6,18.2,15.7,"0.27","0.544","0.391",39.8
"Gausman, Kevin",592332,"CIN","FS","Split-Finger",0.4,3,"619",37.7,"170","0.237","0.329","0.279",40.4,32.4,22.4,"0.203","0.283","0.243",25
"Wittgren, Nick",621295,"CLE","FF","4-Seam Fastball",1.3,9,"642",66.4,"170","0.209","0.392","0.293",23.1,30,19.6,"0.251","0.465","0.325",49.5
"Anderson, Brett",474463,"ATH","SL","Slider",0.2,1,"497",18.7,"169","0.239","0.413","0.314",23.2,24.9,17.3,"0.24","0.421","0.312",37.2
"Bundy, Dylan",605164,"BAL","SL","Slider",1.4,9,"632",22.8,"169","0.152","0.265","0.243",47.7,40.8,24.2,"0.162","0.252","0.225",27.4
"Soto, Gregory",642397,"DET","SI","Sinker",-0.2,-1,"710",64,"169","0.308","0.441","0.401",14.8,10.1,9.6,"0.327","0.559","0.417",49.6
"Conley, Adam",543045,"MIA","FF","4-Seam Fastball",-0.4,-2,"655",61.7,"168","0.297","0.51","0.399",22.7,19,18.7,"0.263","0.472","0.357",40.9
"Archer, Chris",502042,"PIT","FF","4-Seam Fastball",0.5,4,"831",39.6,"168","0.245","0.462","0.346",18.7,23.8,21.1,"0.276","0.553","0.383",48.1
"Clarke, Taylor",664199,"AZ","FF","4-Seam Fastball",-2.1,-15,"693",45.9,"168","0.279","0.694","0.437",15.3,16.7,12.6,"0.271","0.592","0.392",45.1
"Freeland, Kyle",607536,"COL","FF","4-Seam Fastball",-0.6,-4,"724",40.7,"168","0.299","0.532","0.385",12.1,9.5,12.6,"0.319","0.544","0.386",38.6
"Pérez, Martín",527048,"MIN","CH","Changeup",-0.5,-3,"615",22.2,"167","0.272","0.392","0.324",31.9,21.6,18.4,"0.226","0.33","0.257",23.6
"Teheran, Julio",527054,"ATL","SL","Slider",-2.2,-14,"636",21,"167","0.26","0.459","0.358",35.1,27.5,16,"0.251","0.416","0.327",32.4
"Bumgarner, Madison",518516,"SF","CU","Curveball",1.4,8,"594",18.3,"166","0.214","0.289","0.239",33.2,39.8,24.6,"0.215","0.344","0.256",45.2
"López, Jorge",605347,"KC","FF","4-Seam Fastball",-2.4,-15,"656",31.9,"166","0.313","0.657","0.468",12.8,11.4,14.7,"0.312","0.63","0.443",49.6
"Barnes, Matt",598264,"BOS","CU","Curveball",1.1,7,"664",50.7,"166","0.183","0.275","0.252",41,47,31.7,"0.156","0.236","0.212",31.6
"Porcello, Rick",519144,"BOS","SL","Slider",-1.3,-7,"551",18.6,"166","0.233","0.487","0.364",22.3,22.9,16,"0.231","0.463","0.327",30.4
"Kelly, Merrill",518876,"AZ","CU","Curveball",0.6,4,"632",21.4,"165","0.215","0.417","0.273",30.5,34.5,23.8,"0.222","0.383","0.261",47.2
"Feliz, Michael",593140,"PIT","FF","4-Seam Fastball",0.8,6,"746",73.4,"165","0.22","0.404","0.333",22.5,24.8,17.5,"0.219","0.401","0.317",36.3
"LeBlanc, Wade",453281,"SEA","CH","Changeup",-0.1,0,"608",31.1,"165","0.237","0.438","0.318",30.4,12.1,13.4,"0.256","0.437","0.301",26.2
"Kolarek, Adam",592473,"LAD","SI","Sinker",1.3,7,"566",71.3,"164","0.25","0.368","0.316",21.8,14,22.5,"0.257","0.361","0.299",38.8
"Fried, Max",608331,"ATL","CU","Curveball",0.2,1,"660",24.7,"163","0.212","0.327","0.259",38,41.7,28.2,"0.172","0.238","0.204",23.9
"Kelly, Merrill",518876,"AZ","FC","Cutter",0.7,4,"538",18.2,"163","0.277","0.458","0.336",19.1,12.3,16.3,"0.297","0.504","0.354",39.3
"Gray, Sonny",543243,"CIN","ST","Sweeper",2.1,12,"587",20.9,"163","0.119","0.212","0.178",40.1,40.5,24,"0.153","0.242","0.203",23.3
"Anderson, Nick",623433,"TB","FF","4-Seam Fastball",0.3,2,"660",59.9,"163","0.267","0.473","0.352",29.6,35.6,23.7,"0.237","0.439","0.312",47.3
"Bieber, Shane",669456,"CLE","CU","Curveball",0.4,3,"660",20.5,"163","0.212","0.346","0.27",48.7,39.9,27.7,"0.204","0.368","0.259",43.5
"Freeland, Kyle",607536,"COL","FC","Cutter",-1.1,-6,"560",31.5,"163","0.247","0.493","0.362",27,25.8,18,"0.223","0.401","0.3",37.7
"Quantrill, Cal",615698,"SD","SI","Sinker",1.7,11,"657",36.9,"162","0.242","0.376","0.313",15.6,16,15.2,"0.249","0.393","0.301",24
"Castillo, Luis",622491,"CIN","FF","4-Seam Fastball",-0.2,-2,"912",29.7,"162","0.274","0.504","0.388",27.8,17.9,14.6,"0.276","0.496","0.38",38
"Yarbrough, Ryan",642232,"TB","CH","Changeup",2.4,13,"526",25.6,"162","0.206","0.313","0.233",31.8,22.8,22.6,"0.235","0.363","0.258",19.5
"DeSclafani, Anthony",543101,"CIN","SL","Slider",0.8,5,"628",24.3,"162","0.25","0.392","0.314",29.6,18.5,18.3,"0.287","0.449","0.34",35
"López, Reynaldo",625643,"CWS","SL","Slider",-0.9,-5,"577",18.3,"162","0.247","0.5","0.329",33.9,30.2,21.3,"0.223","0.405","0.273",33.9
"Brebbia, John",605154,"STL","FF","4-Seam Fastball",0.5,4,"687",56.6,"162","0.25","0.375","0.314",27.5,29,18,"0.231","0.383","0.304",44.9
"Wheeler, Zack",554430,"NYM","FC","Cutter",0.3,2,"632",20,"162","0.235","0.359","0.286",26.3,22.8,19.2,"0.246","0.412","0.297",26.5
"Bauer, Trevor",545333,"CIN","ST","Sweeper",-0.3,-2,"513",13.9,"161","0.186","0.345","0.269",43.9,43.5,26.8,"0.157","0.263","0.224",22.1
"Bauer, Trevor",545333,"CIN","CU","Curveball",0.9,6,"726",19.7,"161","0.168","0.277","0.216",32.2,41.6,24.5,"0.202","0.302","0.23",34.8
"Foltynewicz, Mike",592314,"ATL","SL","Slider",-0.2,-1,"538",28.5,"161","0.242","0.477","0.327",33.9,34.2,23.3,"0.225","0.393","0.289",33.3
"Morton, Charlie",450203,"TB","SI","Sinker",-0.1,0,"601",19.2,"160","0.328","0.453","0.398",13.1,9.4,14.7,"0.3","0.425","0.363",41.5
"Perdomo, Luis",606131,"SD","SI","Sinker",0.4,3,"565",54.3,"160","0.307","0.427","0.358",10.5,10.6,13,"0.293","0.443","0.334",43.3
"Miller, Shelby",571946,"TEX","FF","4-Seam Fastball",-1.6,-9,"581",67.4,"160","0.323","0.546","0.437",18.8,15.6,15,"0.288","0.549","0.416",47.2
"Cease, Dylan",656302,"CWS","FF","4-Seam Fastball",-1.8,-12,"646",47.4,"160","0.356","0.637","0.472",22.3,21.3,17.9,"0.299","0.513","0.394",43.1
"Smyly, Drew",592767,"PHI","CU","Curveball",-0.5,-3,"622",29.2,"160","0.253","0.356","0.316",38.8,33.8,22.3,"0.202","0.314","0.261",21.7
"Lauer, Eric",641778,"SD","FC","Cutter",-0.2,-1,"540",21.5,"159","0.309","0.45","0.362",16.8,15.1,16.8,"0.266","0.436","0.323",28
"Gray, Sonny",543243,"CIN","CU","Curveball",2.2,15,"707",25.2,"159","0.131","0.2","0.197",31,34,26.6,"0.188","0.313","0.249",29
"Strasburg, Stephen",544931,"WSH","SI","Sinker",0.7,5,"665",19.7,"158","0.295","0.445","0.36",13.7,8.9,11.9,"0.319","0.494","0.37",42.4
"Stratton, Chris",608717,"PIT","FF","4-Seam Fastball",-0.1,-1,"703",56.5,"158","0.293","0.457","0.364",19.2,18.4,16.9,"0.268","0.413","0.335",40.5
"Bassitt, Chris",605135,"ATH","FF","4-Seam Fastball",0.5,3,"576",23.9,"157","0.209","0.324","0.283",22.7,35.7,19,"0.218","0.343","0.279",31.4
"Roe, Chaz",475054,"TB","ST","Sweeper",1.2,7,"593",64.1,"157","0.206","0.291","0.266",30.4,33.1,26.4,"0.229","0.34","0.285",20
"Font, Wilmer",521655,"TOR","FF","4-Seam Fastball",-0.2,-1,"718",47.1,"157","0.243","0.543","0.368",25.8,28.7,18.8,"0.246","0.499","0.348",49
"Vargas, Jason",450306,"PHI","FF","4-Seam Fastball",-0.9,-6,"691",27.6,"157","0.256","0.488","0.386",15.4,19.7,20,"0.223","0.446","0.346",38
"Hamels, Cole",430935,"CHC","CH","Changeup",2.5,13,"511",21.3,"157","0.17","0.27","0.245",43.5,32.5,28.8,"0.189","0.318","0.26",22.8
"Tomlin, Josh",458708,"ATL","FC","Cutter",1.7,8,"491",43.2,"156","0.243","0.428","0.287",19.2,16,17.2,"0.242","0.399","0.27",28.5
"McHugh, Collin",543521,"HOU","ST","Sweeper",1.2,7,"565",43.7,"156","0.175","0.343","0.249",39.4,39.1,26,"0.169","0.3","0.23",20.2
"Matz, Steven",571927,"NYM","CH","Changeup",0.1,1,"542",20.1,"156","0.255","0.51","0.366",27.2,12.8,14.5,"0.316","0.633","0.414",40
"Gaviglio, Sam",543208,"TOR","SI","Sinker",-0.3,-2,"605",42.4,"156","0.301","0.5","0.384",13.4,14.7,18.3,"0.28","0.456","0.357",38.6
"Strahm, Matt",621381,"SD","FF","4-Seam Fastball",-2.4,-16,"639",35.7,"156","0.296","0.641","0.414",20.7,21.2,20.8,"0.315","0.714","0.436",49.1
"Junis, Jakob",596001,"KC","SI","Sinker",-1.8,-9,"505",17.3,"155","0.352","0.549","0.416",9.2,7.1,11.3,"0.32","0.545","0.391",47
"Suarez, José",660761,"LAA","CH","Changeup",-1.3,-6,"459",30.9,"155","0.255","0.445","0.36",32.3,27.1,23.2,"0.216","0.341","0.286",38.5
"Canning, Griffin",656288,"LAA","FF","4-Seam Fastball",-1.1,-7,"656",42.3,"155","0.263","0.526","0.375",22.9,22.6,20.2,"0.227","0.476","0.337",37.6
"Brooks, Aaron",605156,"BAL","SI","Sinker",0.3,2,"531",28,"155","0.271","0.486","0.36",8.8,9.7,11,"0.271","0.464","0.339",36.4
"Nola, Aaron",605400,"PHI","CH","Changeup",0.6,4,"618",18.6,"155","0.204","0.345","0.286",30.7,23.9,22.6,"0.212","0.345","0.274",33.3
"Swanson, Erik",657024,"SEA","FF","4-Seam Fastball",-0.4,-3,"652",67.3,"155","0.248","0.56","0.368",27.4,27.7,22.4,"0.257","0.515","0.354",45.5
"Ynoa, Gabriel",593679,"BAL","SI","Sinker",-0.2,-1,"453",25,"154","0.275","0.536","0.399",12.4,8.4,11,"0.3","0.566","0.394",42.9
"Roark, Tanner",543699,"ATH","FF","4-Seam Fastball",-0.3,-2,"736",25.5,"154","0.221","0.5","0.349",23.4,26,15.6,"0.243","0.502","0.353",39.6
"Armstrong, Shawn",542888,"BAL","FF","4-Seam Fastball",-0.3,-2,"672",59.4,"154","0.254","0.423","0.345",31.2,30.5,21.8,"0.224","0.401","0.321",37.9
"Bundy, Dylan",605164,"BAL","CH","Changeup",0.9,5,"483",17.4,"153","0.254","0.413","0.329",32.4,19,21.3,"0.251","0.375","0.303",26.1
"Kintzler, Brandon",445213,"CHC","SI","Sinker",1.5,9,"586",68.5,"153","0.231","0.357","0.313",12.3,19,22.1,"0.263","0.411","0.311",47.8
"Suarez, José",660761,"LAA","FF","4-Seam Fastball",-2.3,-16,"701",47.2,"153","0.343","0.657","0.455",17.1,11.1,11.3,"0.325","0.616","0.423",37
"Wacha, Michael",608379,"STL","CH","Changeup",1.8,9,"523",23.8,"153","0.199","0.326","0.255",38.9,36.6,24.3,"0.193","0.328","0.25",24.1
"Ramirez, Nick",598286,"DET","CH","Changeup",-0.2,-1,"423",32,"153","0.216","0.381","0.308",42.5,34.6,29.9,"0.194","0.337","0.262",23
"Pagán, Emilio",641941,"TB","FF","4-Seam Fastball",2.2,15,"660",61.5,"153","0.166","0.379","0.247",35.9,42.5,28.6,"0.144","0.284","0.2",39.5
"Scherzer, Max",453286,"WSH","SL","Slider",4.1,24,"573",20.7,"153","0.172","0.205","0.174",50.5,40.5,30.8,"0.171","0.229","0.178",28.1
"Workman, Brandon",519443,"BOS","CU","Curveball",2.2,13,"585",47,"152","0.132","0.194","0.224",29.7,36.2,27.9,"0.191","0.262","0.263",31.6
