"player","player_id","team_abbrev","year","type","avg_hr_trot","doubters","mostly_gone","no_doubters","no_doubter_per","hr_total","xhr","xhr_diff"
"Barria, Jaime","642545","LAA","2023","adj_xhr","24.74",3,15,8,"40","20",19.8,"0.2"
"Kershaw, Clayton","477132","LAD","2023","adj_xhr","22.62",7,13,7,"35","20",16.7,"3.3"
"Lively, Ben","594902","CIN","2023","adj_xhr","23.23",8,8,11,"55","20",16.4,"3.6"
"Anderson, Tyler","542881","LAA","2023","adj_xhr","24.18",7,17,8,"40","20",19.4,"0.6"
"Cole, Gerrit","543037","NYY","2023","adj_xhr","24.21",10,13,7,"35","20",17.9,"2.1"
"Irvin, Jake","663623","WSH","2023","adj_xhr","23",5,15,6,"30","20",18,"2.0"
"Wesneski, Hayden","669713","CHC","2023","adj_xhr","22.62",7,14,5,"25","20",15.6,"4.4"
"Walker, Taijuan","592836","PHI","2023","adj_xhr","23.15",9,17,5,"25","20",18.6,"1.4"
"Webb, Logan","657277","SF","2023","adj_xhr","23.14",6,18,7,"35","20",20.9,"-0.9"
"Singer, Brady","663903","KC","2023","adj_xhr","23.14",9,18,11,"55","20",23.3,"-3.3"
"Wainwright, Adam","425794","STL","2023","adj_xhr","22.57",7,20,5,"25","20",19.2,"0.8"
"Lorenzen, Michael","547179","PHI","2023","adj_xhr","23.42",11,9,9,"45","20",16.3,"3.7"
"Garrett, Braxton","666129","MIA","2023","adj_xhr","24.49",6,11,12,"60","20",20.5,"-0.5"
"Germán, Domingo","593334","NYY","2023","adj_xhr","23.75",7,11,10,"50","20",19.7,"0.3"
"Stripling, Ross","548389","SF","2023","adj_xhr","23.2",3,15,7,"35","20",18.9,"1.1"
"Detmers, Reid","672282","LAA","2023","adj_xhr","23.32",5,17,5,"26.3","19",17.1,"1.9"
"Greene, Hunter","668881","CIN","2023","adj_xhr","23.38",10,13,6,"31.6","19",15.4,"3.6"
"Cobb, Alex","502171","SF","2023","adj_xhr","23.32",9,13,7,"36.8","19",17.4,"1.6"
"Oviedo, Johan","670912","PIT","2023","adj_xhr","23.79",8,16,8,"42.1","19",21.1,"-2.1"
"France, J.P.","641585","HOU","2023","adj_xhr","23.67",7,14,7,"36.8","19",19.6,"-0.6"
"Seabold, Connor","657756","COL","2023","adj_xhr","22.92",8,12,5,"26.3","19",16,"3.0"
"Lugo, Seth","607625","SD","2023","adj_xhr","23.62",11,18,6,"31.6","19",19.2,"-0.2"
"Gonsolin, Tony","664062","LAD","2023","adj_xhr","24.11",4,11,10,"52.6","19",18.8,"0.2"
"Cease, Dylan","656302","CWS","2023","adj_xhr","23.29",10,15,8,"42.1","19",18.5,"0.5"
"Ohtani, Shohei","660271","LAA","2023","adj_xhr","23.38",4,17,5,"27.8","18",18.5,"-0.5"
"Paxton, James","572020","BOS","2023","adj_xhr","23.18",5,17,3,"16.7","18",16.3,"1.7"
"Williamson, Brandon","682227","CIN","2023","adj_xhr","23.1",7,10,7,"38.9","18",14.4,"3.6"
"Darvish, Yu","506433","SD","2023","adj_xhr","24.22",7,11,5,"27.8","18",13.4,"4.6"
"Megill, Tylor","656731","NYM","2023","adj_xhr","24.31",8,10,8,"44.4","18",16.7,"1.3"
"Carrasco, Carlos","471911","NYM","2023","adj_xhr","23.14",7,10,8,"44.4","18",15.7,"2.3"
"Eovaldi, Nathan","543135","TEX","2023","adj_xhr","24.57",8,13,9,"50","18",19,"-1.0"
"Lambert, Peter","663567","COL","2023","adj_xhr","23.04",9,17,4,"22.2","18",17.3,"0.7"
"Miller, Bryce","682243","SEA","2023","adj_xhr","24.26",8,10,7,"38.9","18",15.5,"2.5"
"Cueto, Johnny","456501","MIA","2023","adj_xhr","23.16",2,14,5,"29.4","17",17.1,"-0.1"
"Crawford, Kutter","676710","BOS","2023","adj_xhr","23.64",6,15,8,"47.1","17",19.9,"-2.9"
"Anderson, Chase","502624","COL","2023","adj_xhr","23.81",4,11,5,"29.4","17",14.4,"2.6"
"Flaherty, Jack","656427","BAL","2023","adj_xhr","23.54",13,15,6,"35.3","17",19.1,"-2.1"
"Maeda, Kenta","628317","MIN","2023","adj_xhr","24.1",3,11,8,"47.1","17",16.6,"0.4"
"Senga, Kodai","673540","NYM","2023","adj_xhr","23.4",1,14,7,"41.2","17",16.3,"0.7"
"Kluber, Corey","446372","BOS","2023","adj_xhr","23.12",4,10,8,"47.1","17",16.3,"0.7"
"Falter, Bailey","663559","PIT","2023","adj_xhr","21.67",5,11,6,"35.3","17",15.1,"1.9"
"Marsh, Alec","679525","KC","2023","adj_xhr","23.54",6,13,6,"37.5","16",16.3,"-0.3"
"Urquidy, José","664353","HOU","2023","adj_xhr","23.87",8,9,4,"25","16",10.7,"5.3"
"Miley, Wade","489119","MIL","2023","adj_xhr","22.36",5,8,5,"31.3","16",11.8,"4.2"
"Sánchez, Cristopher","650911","PHI","2023","adj_xhr","23.57",4,10,5,"31.3","16",12,"4.0"
"Varland, Louis","686973","MIN","2023","adj_xhr","23.09",1,12,6,"37.5","16",15.6,"0.4"
"Abbott, Andrew","671096","CIN","2023","adj_xhr","23.05",9,18,2,"12.5","16",14.6,"1.4"
"Clevinger, Mike","605182","CWS","2023","adj_xhr","23.58",5,17,5,"31.3","16",16.2,"-0.2"
"Rodriguez, Grayson","680570","BAL","2023","adj_xhr","23.01",7,15,5,"31.3","16",16.1,"-0.1"
"Lauer, Eric","641778","MIL","2023","adj_xhr","22.71",5,14,2,"12.5","16",11.8,"4.2"
"Peterson, David","656849","NYM","2023","adj_xhr","23.72",4,9,9,"56.3","16",15.4,"0.6"
"Muller, Kyle","666205","ATH","2023","adj_xhr","23.12",8,14,6,"37.5","16",16.5,"-0.5"
"Allen, Logan","671106","CLE","2023","adj_xhr","23.94",11,15,5,"31.3","16",17,"-1.0"
"Rodón, Carlos","607074","NYY","2023","adj_xhr","24.62",3,12,8,"53.3","15",15.6,"-0.6"
"Manoah, Alek","666201","TOR","2023","adj_xhr","22.39",4,13,4,"26.7","15",13.3,"1.7"
"McClanahan, Shane","663556","TB","2023","adj_xhr","23.63",5,15,1,"6.7","15",13.4,"1.6"
"Scholtens, Jesse","669947","CWS","2023","adj_xhr","23.62",4,13,4,"26.7","15",14,"1.0"
"DeSclafani, Anthony","543101","SF","2023","adj_xhr","22.81",4,11,6,"40","15",14.5,"0.5"
"Rodriguez, Eduardo","593958","DET","2023","adj_xhr","23.51",9,14,5,"33.3","15",14.6,"0.4"
"Pérez, Eury","691587","MIA","2023","adj_xhr","23.07",4,11,7,"46.7","15",15.1,"-0.1"
"Blach, Ty","621389","COL","2023","adj_xhr","23.21",5,13,6,"40","15",15.8,"-0.8"
"Snell, Blake","605483","SD","2023","adj_xhr","24.05",5,9,8,"53.3","15",15.6,"-0.6"
"Chirinos, Yonny","630023","ATL","2023","adj_xhr","23.54",3,10,5,"33.3","15",13.1,"1.9"
"Sale, Chris","519242","BOS","2023","adj_xhr","23.22",6,10,10,"66.7","15",16.5,"-1.5"
"Wacha, Michael","608379","SD","2023","adj_xhr","23.7",6,10,7,"46.7","15",13.3,"1.7"
"McGough, Scott","543518","AZ","2023","adj_xhr","23.03",4,9,5,"35.7","14",11.7,"2.3"
"Bieber, Shane","669456","CLE","2023","adj_xhr","23.84",9,16,2,"14.3","14",12.8,"1.2"
"Bradish, Kyle","680694","BAL","2023","adj_xhr","23.54",9,14,4,"28.6","14",14.7,"-0.7"
"Brito, Jhony","666745","NYY","2023","adj_xhr","24.06",7,8,4,"28.6","14",11.6,"2.4"
"Houck, Tanner","656557","BOS","2023","adj_xhr","22.94",5,8,6,"42.9","14",12.8,"1.2"
"Suarez, Ranger","624133","PHI","2023","adj_xhr","23.63",10,14,2,"14.3","14",11.7,"2.3"
"Morton, Charlie","450203","ATL","2023","adj_xhr","23.47",5,14,6,"42.9","14",14.7,"-0.7"
"Leone, Dominic","608678","SEA","2023","adj_xhr","24.98",2,9,5,"35.7","14",12,"2.0"
"Nelson, Kyle","669459","AZ","2023","adj_xhr","23.41",0,10,5,"35.7","14",12.4,"1.6"
"Medina, Luis","665622","ATH","2023","adj_xhr","23.64",4,13,7,"50","14",16,"-2.0"
"Steele, Justin","657006","CHC","2023","adj_xhr","22.48",3,12,6,"42.9","14",13.2,"0.8"
"Olson, Reese","681857","DET","2023","adj_xhr","25.29",2,8,11,"78.6","14",16.5,"-2.5"
"Manaea, Sean","640455","SF","2023","adj_xhr","22.16",3,16,4,"28.6","14",15.2,"-1.2"
"Teheran, Julio","527054","MIL","2023","adj_xhr","22.67",3,14,0,"0","13",10.2,"2.8"
"Hendricks, Kyle","543294","CHC","2023","adj_xhr","23.45",10,10,7,"53.8","13",14.1,"-1.1"
"Grove, Michael","675627","LAD","2023","adj_xhr","22.95",2,9,5,"38.5","13",12.2,"0.8"
"Tonkin, Michael","543859","ATL","2023","adj_xhr","24.12",1,9,5,"38.5","13",11.5,"1.5"
"Assad, Javier","665871","CHC","2023","adj_xhr","22.82",4,7,6,"46.2","13",10.9,"2.1"
"Ureña, José","570632","CWS","2023","adj_xhr","22.4",4,7,6,"46.2","13",11.6,"1.4"
"Ortiz, Luis","682847","PIT","2023","adj_xhr","22.71",7,9,8,"61.5","13",14.7,"-1.7"
"Richards, Trevor","670950","TOR","2023","adj_xhr","23.97",4,11,3,"23.1","13",11.8,"1.2"
"Littell, Zack","641793","TB","2023","adj_xhr","22.7",4,11,3,"23.1","13",12.6,"0.4"
"Glasnow, Tyler","607192","TB","2023","adj_xhr","23.29",7,10,6,"46.2","13",12.9,"0.1"
"Burke, Brock","656271","TEX","2023","adj_xhr","23.96",3,10,3,"23.1","13",10.1,"2.9"
"Hoeing, Bryan","663773","MIA","2023","adj_xhr","22.74",7,12,4,"30.8","13",12.9,"0.1"
"Whitlock, Garrett","676477","BOS","2023","adj_xhr","24.97",6,13,4,"30.8","13",12.9,"0.1"
"Houser, Adrian","605288","MIL","2023","adj_xhr","23.1",4,16,1,"7.7","13",12.4,"0.6"
"Bibee, Tanner","676440","CLE","2023","adj_xhr","23.32",6,12,2,"15.4","13",11.2,"1.8"
"Yarbrough, Ryan","642232","LAD","2023","adj_xhr","24.45",5,7,7,"53.8","13",13,"0.0"
"Woo, Bryan","693433","SEA","2023","adj_xhr","22.71",3,11,3,"23.1","13",8.6,"4.4"
"Junis, Jakob","596001","SF","2023","adj_xhr","24.48",5,8,2,"16.7","12",9.2,"2.8"
"Blanco, Ronel","669854","HOU","2023","adj_xhr","22.95",1,8,6,"50","12",11.7,"0.3"
"Sandoval, Patrick","663776","LAA","2023","adj_xhr","24.24",7,12,6,"50","12",14.6,"-2.6"
"Faedo, Alex","656412","DET","2023","adj_xhr","22.7",3,7,5,"41.7","12",10.3,"1.7"
"Miller, Bobby","676272","LAD","2023","adj_xhr","23.46",5,9,5,"41.7","12",12.2,"-0.2"
"Bradford, Cody","674003","TEX","2023","adj_xhr","24.96",8,10,5,"41.7","12",12.4,"-0.4"
"Sandlin, Nick","680704","CLE","2023","adj_xhr","23.87",5,6,6,"50","12",11.4,"0.6"
"Clarke, Taylor","664199","KC","2023","adj_xhr","23.66",4,12,4,"33.3","12",13.5,"-1.5"
"Sheehan, Emmet","686218","LAD","2023","adj_xhr","22.95",4,7,5,"41.7","12",10.1,"1.9"
"Englert, Mason","669438","DET","2023","adj_xhr","24.46",2,11,3,"25","12",10.7,"1.3"
"López, Jorge","605347","BAL","2023","adj_xhr","23.71",3,11,2,"16.7","12",11.4,"0.6"
"Bielak, Brandon","656232","HOU","2023","adj_xhr","23.31",5,8,5,"41.7","12",11.4,"0.6"
"Henry, Tommy","674072","AZ","2023","adj_xhr","23.19",4,8,5,"41.7","12",11.2,"0.8"
"Martinez, Nick","607259","SD","2023","adj_xhr","25.48",3,8,6,"50","12",12.8,"-0.8"
"Machado, Andrés","600921","WSH","2023","adj_xhr","24.45",3,8,3,"25","12",10.2,"1.8"
"Civale, Aaron","650644","TB","2023","adj_xhr","24.99",6,9,3,"25","12",10.2,"1.8"
"Priester, Quinn","682990","PIT","2023","adj_xhr","23.33",3,13,1,"8.3","12",11.5,"0.5"
"Weathers, Ryan","677960","MIA","2023","adj_xhr","23.24",2,11,2,"16.7","12",10.1,"1.9"
"Curry, Xzavion","675540","CLE","2023","adj_xhr","24.7",6,16,4,"33.3","12",15.1,"-3.1"
"Finnegan, Kyle","640448","WSH","2023","adj_xhr","24.83",4,7,3,"27.3","11",8.1,"2.9"
"Cabrera, Edward","665795","MIA","2023","adj_xhr","22.19",4,4,6,"54.5","11",9.3,"1.7"
"Farmer, Buck","571656","CIN","2023","adj_xhr","24.91",2,7,5,"45.5","11",10.8,"0.2"
"Kimbrel, Craig","518886","PHI","2023","adj_xhr","23.04",2,9,2,"18.2","11",8.8,"2.2"
"Quantrill, Cal","615698","CLE","2023","adj_xhr","23.53",5,10,7,"63.6","11",12.6,"-1.6"
"Irvin, Cole","608344","BAL","2023","adj_xhr","24.13",3,15,5,"45.5","11",15.5,"-4.5"
"Strahm, Matt","621381","PHI","2023","adj_xhr","24.37",1,7,5,"45.5","11",9.5,"1.5"
"Gallegos, Giovanny","606149","STL","2023","adj_xhr","24.18",3,6,7,"63.6","11",12.2,"-1.2"
"Cortes, Nestor","641482","NYY","2023","adj_xhr","24.81",6,7,4,"36.4","11",9.8,"1.2"
"Montero, Rafael","606160","HOU","2023","adj_xhr","23.66",3,11,4,"36.4","11",13.2,"-2.2"
"Matz, Steven","571927","STL","2023","adj_xhr","22.57",7,5,6,"54.5","11",10.6,"0.4"
"Contreras, Roansy","672710","PIT","2023","adj_xhr","22.2",6,10,2,"18.2","11",9.3,"1.7"
"Boyd, Matthew","571510","DET","2023","adj_xhr","23.19",1,11,4,"36.4","11",11.4,"-0.4"
"Ramírez, Erasmo","541640","TB","2023","adj_xhr","24.03",4,11,4,"36.4","11",13,"-2.0"
"Jackson, Andre","656578","PIT","2023","adj_xhr","22.75",2,10,4,"36.4","11",11.5,"-0.5"
"Blackburn, Paul","621112","ATH","2023","adj_xhr","23.51",3,7,5,"45.5","11",9.5,"1.5"
"Woodford, Jake","663765","STL","2023","adj_xhr","24.26",4,7,4,"36.4","11",10,"1.0"
"Manning, Matt","666159","DET","2023","adj_xhr","24.14",9,9,6,"54.5","11",13.5,"-2.5"
"King, Michael","650633","NYY","2023","adj_xhr","24",4,12,3,"30","10",12.8,"-2.8"
"Honeywell, Brent","641703","CWS","2023","adj_xhr","21.76",1,9,3,"30","10",10.1,"-0.1"
"Ruiz, José","614179","AZ","2023","adj_xhr","24.3",1,9,3,"30","10",9.8,"0.2"
"Toussaint, Touki","657053","CWS","2023","adj_xhr","23.81",3,5,5,"50","10",8.8,"1.2"
"Gray, Sonny","543243","MIN","2023","adj_xhr","24.85",5,11,6,"60","10",13.3,"-3.3"
"Lambert, Jimmy","669424","CWS","2023","adj_xhr","25.3",4,4,5,"50","10",8.2,"1.8"
"Lodolo, Nick","666157","CIN","2023","adj_xhr","24.8",0,5,5,"50","10",9.1,"0.9"
"Johnson, Pierce","572955","ATL","2023","adj_xhr","24.29",3,7,3,"30","10",7.9,"2.1"
"Suarez, José","660761","LAA","2023","adj_xhr","24.07",1,8,3,"30","10",8.8,"1.2"
"Young, Alex","622065","CIN","2023","adj_xhr","22.25",3,8,2,"20","10",7.6,"2.4"
"Musgrove, Joe","605397","SD","2023","adj_xhr","22.5",4,7,1,"10","10",6,"4.0"
"Puk, A.J.","640462","MIA","2023","adj_xhr","23.79",3,6,5,"50","10",9.4,"0.6"
"Neris, Héctor","593576","HOU","2023","adj_xhr","23.54",3,7,4,"40","10",9.1,"0.9"
"Hernández, Carlos","672578","KC","2023","adj_xhr","23.53",6,8,5,"50","10",10.9,"-0.9"
"Cisnero, José","542585","DET","2023","adj_xhr","24.56",1,4,7,"70","10",10.1,"-0.1"
"Beck, Tristan","663941","SF","2023","adj_xhr","23.07",3,8,5,"50","10",10.7,"-0.7"
"Smith-Shawver, AJ","700363","ATL","2023","adj_xhr","22.42",2,6,3,"30","10",7.2,"2.8"
"Davies, Zach","605200","AZ","2023","adj_xhr","23.27",6,6,4,"40","10",10.3,"-0.3"
"Banks, Tanner","621383","CWS","2023","adj_xhr","22.46",4,8,4,"40","10",9.9,"0.1"
"Harris, Hogan","663687","ATH","2023","adj_xhr","22.81",6,9,4,"40","10",9.5,"0.5"
"Sewald, Paul","623149","AZ","2023","adj_xhr","23.31",3,7,5,"50","10",9.7,"0.3"
"Kaprielian, James","621076","ATH","2023","adj_xhr","25.11",4,7,5,"55.6","9",10.3,"-1.3"
"Waldron, Matt","663362","SD","2023","adj_xhr","23.99",1,6,3,"33.3","9",6.8,"2.2"
"Soroka, Michael","647336","ATL","2023","adj_xhr","24.24",1,8,1,"11.1","9",7,"2.0"
"Woodruff, Brandon","605540","MIL","2023","adj_xhr","23.06",1,9,0,"0","9",7.2,"1.8"
"Okert, Steven","595345","MIA","2023","adj_xhr","24.42",7,4,3,"33.3","9",6.6,"2.4"
"Stroman, Marcus","573186","CHC","2023","adj_xhr","22.67",5,7,2,"22.2","9",7.3,"1.7"
"Castro, Miguel","612434","AZ","2023","adj_xhr","24.63",4,6,4,"44.4","9",8.5,"0.5"
"Wilson, Bryse","669060","MIL","2023","adj_xhr","22.65",4,9,1,"11.1","9",8.5,"0.5"
"Dodd, Dylan","689266","ATL","2023","adj_xhr","24.67",4,3,7,"77.8","9",9.3,"-0.3"
"Yates, Kirby","489446","ATL","2023","adj_xhr","23.9",3,7,4,"44.4","9",9.7,"-0.7"
"Graveman, Kendall","608665","HOU","2023","adj_xhr","23.93",4,6,2,"22.2","9",6.6,"2.4"
"Winckowski, Josh","670174","BOS","2023","adj_xhr","23.34",4,3,5,"55.6","9",8,"1.0"
"Fleming, Josh","676596","TB","2023","adj_xhr","22.85",2,8,2,"22.2","9",8.1,"0.9"
"Silseth, Chase","681217","LAA","2023","adj_xhr","23.29",3,7,2,"22.2","9",8.1,"0.9"
"Stanek, Ryne","592773","HOU","2023","adj_xhr","24.12",2,6,4,"44.4","9",8.4,"0.6"
"Thielbar, Caleb","573204","MIN","2023","adj_xhr","25.03",1,7,4,"44.4","9",9.1,"-0.1"
"Holton, Tyler","663947","DET","2023","adj_xhr","22.66",3,8,2,"22.2","9",7.9,"1.1"
"VerHagen, Drew","572403","STL","2023","adj_xhr","24.61",2,7,4,"44.4","9",8.9,"0.1"
"Abbott, Cory","676265","WSH","2023","adj_xhr","23.11",1,10,2,"22.2","9",9,"0.0"
"Morgan, Eli","669212","CLE","2023","adj_xhr","23",2,5,6,"66.7","9",9.7,"-0.7"
"Weems, Jordan","607179","WSH","2023","adj_xhr","24.17",1,8,4,"44.4","9",9.8,"-0.8"
"Hudson, Dakota","641712","STL","2023","adj_xhr","25.5",3,5,7,"77.8","9",10.7,"-1.7"
"Stratton, Chris","608717","TEX","2023","adj_xhr","23.37",10,7,3,"33.3","9",8.5,"0.5"
"Jiménez, Joe","641729","ATL","2023","adj_xhr","24.22",7,4,5,"55.6","9",9,"0.0"
"Wood, Alex","622072","SF","2023","adj_xhr","24.78",4,9,3,"33.3","9",9,"0.0"
"Abreu, Albert","656061","NYY","2023","adj_xhr","22.92",4,7,5,"55.6","9",9.5,"-0.5"
"Fujinami, Shintaro","660261","BAL","2023","adj_xhr","25.16",3,8,5,"55.6","9",10.2,"-1.2"
"Lynch IV, Daniel","663738","KC","2023","adj_xhr","22.79",4,6,6,"66.7","9",11,"-2.0"
"Ryu, Hyun Jin","547943","TOR","2023","adj_xhr","24.66",2,8,1,"11.1","9",6.1,"2.9"
"Brigham, Jeff","656257","NYM","2023","adj_xhr","24.45",2,6,3,"33.3","9",7.4,"1.6"
"Hernandez, Jose E.","669796","PIT","2023","adj_xhr","23.76",2,5,4,"44.4","9",8.7,"0.3"
"Nardi, Andrew","677053","MIA","2023","adj_xhr","24.32",1,5,3,"37.5","8",7.1,"0.9"
"Cabrera, Génesis","650893","TOR","2023","adj_xhr","23.41",1,6,2,"25","8",7,"1.0"
"Vesia, Alex","681911","LAD","2023","adj_xhr","24.59",2,3,4,"50","8",6.3,"1.7"
"Hollowell, Gavin","668970","COL","2023","adj_xhr","23.47",1,5,3,"37.5","8",6.3,"1.7"
"Gibaut, Ian","664139","CIN","2023","adj_xhr","24.52",3,3,3,"37.5","8",5.5,"2.5"
"Pressly, Ryan","519151","HOU","2023","adj_xhr","24.15",0,8,3,"37.5","8",8.5,"-0.5"
