"player","player_id","team_abbrev","year","type","avg_hr_trot","doubters","mostly_gone","no_doubters","no_doubter_per","hr_total","xhr","xhr_diff"
"Allen, Greg","656185","PIT","2022","adj_xhr","21.52",3,3,0,"0","2",2.4,"-0.4"
"Mazara, Nomar","608577","SD","2022","adj_xhr","24.51",2,3,1,"50","2",3.2,"-1.2"
"Smith, Kevin","675656","ATH","2022","adj_xhr","23.77",1,3,2,"100","2",3.5,"-1.5"
"Lowe, Josh","666139","TB","2022","adj_xhr","24.3",1,5,0,"0","2",3.7,"-1.7"
"Celestino, Gilberto","665482","MIN","2022","adj_xhr","25.68",4,3,1,"50","2",3.4,"-1.4"
"Plummer, Nick","663911","NYM","2022","adj_xhr","24.23",2,0,0,"0","2",0.3,"1.7"
"Marcano, Tucupita","672779","PIT","2022","adj_xhr","19.88",1,1,0,"0","2",0.8,"1.2"
"Matijevic, J.J.","656695","HOU","2022","adj_xhr","22.68",1,0,1,"50","2",1.1,"0.9"
"Baty, Brett","683146","NYM","2022","adj_xhr","22.65",0,2,0,"0","2",1.5,"0.5"
"Wallner, Matt","670242","MIN","2022","adj_xhr","23.97",0,2,0,"0","2",1.8,"0.2"
"Marisnick, Jake","545350","PIT","2022","adj_xhr","24.5",0,0,2,"100","2",2,"0.0"
"Hilliard, Sam","656541","COL","2022","adj_xhr","22.95",1,5,1,"50","2",3.5,"-1.5"
"Gonzalez, Romy","663853","CWS","2022","adj_xhr","25.19",2,4,1,"50","2",3.3,"-1.3"
"Sosa, Edmundo","624641","PHI","2022","adj_xhr","24.3",5,1,1,"50","2",2.2,"-0.2"
"Burleson, Alec","676475","STL","2022","adj_xhr","25.11",3,0,1,"100","1",1.5,"-0.5"
"Williams, Luke","663897","MIA","2022","adj_xhr","20",1,1,1,"100","1",1.9,"-0.9"
"Walton, Donovan","622268","SF","2022","adj_xhr","23.06",1,1,1,"100","1",1.6,"-0.6"
"Castro, Jason","488771","HOU","2022","adj_xhr",,1,2,0,"0","1",1.4,"-0.4"
"Raley, Luke","670042","TB","2022","adj_xhr","21.1",0,3,0,"0","1",1.3,"-0.3"
"Eaton, Nate","681987","KC","2022","adj_xhr","21.49",2,0,1,"100","1",1.1,"-0.1"
"Kreidler, Ryan","668952","DET","2022","adj_xhr","20.81",2,1,0,"0","1",1,"0.0"
"Vargas, Miguel","678246","LAD","2022","adj_xhr","21.96",1,2,0,"0","1",0.9,"0.1"
"Delay, Jason","641511","PIT","2022","adj_xhr","20.71",3,0,0,"0","1",0.1,"0.9"
"Hernández, César","514917","WSH","2022","adj_xhr","26.44",6,2,1,"100","1",2.5,"-1.5"
"Upton, Justin","457708","SEA","2022","adj_xhr","21.9",1,1,0,"0","1",0.6,"0.4"
"Astudillo, Willians","553902","MIA","2022","adj_xhr","25.96",1,0,0,"0","1",0.2,"0.8"
"Outman, James","681546","LAD","2022","adj_xhr","23.57",0,1,0,"0","1",0.3,"0.7"
"Proctor, Ford","665154","SF","2022","adj_xhr","19.17",0,1,0,"0","1",0.3,"0.7"
"Sosa, Lenyn","672820","CWS","2022","adj_xhr","23.48",1,0,1,"100","1",1.2,"-0.2"
"Dunand, Joe","656388","MIA","2022","adj_xhr","23.9",0,1,0,"0","1",0.5,"0.5"
"Kolozsvary, Mark","656627","CIN","2022","adj_xhr","21.23",0,1,0,"0","1",0.5,"0.5"
"Hill, Derek","656537","DET","2022","adj_xhr","23.67",0,1,0,"0","1",0.5,"0.5"
"Beer, Seth","666179","AZ","2022","adj_xhr","21.61",0,1,0,"0","1",0.8,"0.2"
"Vavra, Terrin","679631","BAL","2022","adj_xhr","21.54",0,1,0,"0","1",0.8,"0.2"
"Wong, Connor","657136","BOS","2022","adj_xhr","23.89",1,0,1,"100","1",1.2,"-0.2"
"Kennedy, Buddy","671083","AZ","2022","adj_xhr","25.33",0,1,0,"0","1",0.8,"0.2"
"Lee, Khalil","666137","NYM","2022","adj_xhr","23.96",0,1,0,"0","1",0.9,"0.1"
"Sanó, Miguel","593934","MIN","2022","adj_xhr","26.94",0,1,0,"0","1",0.9,"0.1"
"Wallach, Chad","595453","LAA","2022","adj_xhr","25.4",0,1,1,"100","1",1.7,"-0.7"
"Lopez, Alejo","664670","CIN","2022","adj_xhr","21.07",0,2,0,"0","1",1.5,"-0.5"
"Wade, Tyler","642180","LAA","2022","adj_xhr","20.74",0,2,0,"0","1",1.4,"-0.4"
"Araúz, Jonathan","660620","BAL","2022","adj_xhr",,0,2,0,"0","1",1.4,"-0.4"
"Brennan, Will","686823","CLE","2022","adj_xhr","21.03",1,1,0,"0","1",0.9,"0.1"
"Campusano, Luis","669134","SD","2022","adj_xhr","27.35",1,1,0,"0","1",0.8,"0.2"
"Dickerson, Alex","543105","ATL","2022","adj_xhr","19.7",1,1,0,"0","1",0.6,"0.4"
"Murphy, Tom","608596","SEA","2022","adj_xhr","22.29",0,2,0,"0","1",1.3,"-0.3"
"Hamilton, Caleb","643348","MIN","2022","adj_xhr","23.86",0,1,0,"0","1",0.9,"0.1"
"Walker, Steele","667727","TEX","2022","adj_xhr","23.57",0,1,0,"0","1",0.9,"0.1"
"McKinney, Billy","641856","ATH","2022","adj_xhr","20.03",0,1,0,"0","1",0.9,"0.1"
"Guthrie, Dalton","656495","PHI","2022","adj_xhr","18.9",0,1,0,"0","1",0.9,"0.1"
"Garcia, Aramis","605244","CIN","2022","adj_xhr","23.57",0,0,1,"100","1",1,"0.0"
"Tovar, Ezequiel","678662","COL","2022","adj_xhr","22.1",0,0,1,"100","1",1,"0.0"
"Cain, Lorenzo","456715","MIL","2022","adj_xhr","27.34",0,1,0,"0","1",1,"0.0"
"Calhoun, Willie","641432","SF","2022","adj_xhr","23.7",0,0,1,"100","1",1,"0.0"
"Thompson, Bubba","669352","TEX","2022","adj_xhr","21.95",0,0,1,"100","1",1,"0.0"
"Moreno, Gabriel","672515","TOR","2022","adj_xhr","23.31",0,1,0,"0","1",1,"0.0"
"Arias, Gabriel","672356","CLE","2022","adj_xhr","25.74",0,0,1,"100","1",1,"0.0"
"Bride, Jonah","681146","ATH","2022","adj_xhr","22.33",0,0,1,"100","1",1,"0.0"
"Harrison, Monte","656509","LAA","2022","adj_xhr","26.1",0,1,0,"0","1",1,"0.0"
"Peraza, Oswald","672724","NYY","2022","adj_xhr","24.43",0,1,0,"0","1",1,"0.0"
"Alvarez, Francisco","682626","NYM","2022","adj_xhr","27.09",0,0,1,"100","1",1,"0.0"
"Downs, Jeter","669023","BOS","2022","adj_xhr","24.6",0,1,0,"0","1",1,"0.0"
"Vientos, Mark","668901","NYM","2022","adj_xhr","23.96",0,0,1,"100","1",1,"0.0"
"Soto, Livan","670869","LAA","2022","adj_xhr","27.65",0,1,0,"0","1",1,"0.0"
"Almonte, Abraham","501659","BOS","2022","adj_xhr","26.99",0,0,1,"100","1",1,"0.0"
"Papierski, Michael","657709","CIN","2022","adj_xhr","23.2",0,1,0,"0","1",1,"0.0"
"Barrera, Luis","642456","ATH","2022","adj_xhr","21.02",0,0,1,"100","1",1,"0.0"
"Mayfield, Jack","608686","LAA","2022","adj_xhr","25.19",0,0,1,"100","1",1,"0.0"
"Canó, Robinson","429664","ATL","2022","adj_xhr","23.88",1,0,1,"100","1",1.2,"-0.2"
"Meyers, Jake","676694","HOU","2022","adj_xhr","22.94",0,2,0,"0","1",1.2,"-0.2"
"Mercedes, Yermín","606213","SF","2022","adj_xhr","22.18",1,0,0,"0","1",0,"1.0"
"Groshans, Jordan","677954","MIA","2022","adj_xhr","20.06",1,0,0,"0","1",0,"1.0"
"Mazeika, Patrick","664850","NYM","2022","adj_xhr","25.85",1,0,1,"100","1",1.1,"-0.1"
"Ibáñez, Andy","628451","TEX","2022","adj_xhr","20.66",1,1,0,"0","1",1,"0.0"
"Cameron, Daz","663662","DET","2022","adj_xhr","19.82",1,3,1,"100","1",2.7,"-1.7"
"Andujar, Miguel","609280","PIT","2022","adj_xhr","25.91",1,4,0,"0","1",2.4,"-1.4"
"Plawecki, Kevin","608700","TEX","2022","adj_xhr","24.02",3,2,0,"0","1",1.6,"-0.6"
"O'Hearn, Ryan","656811","KC","2022","adj_xhr","23.35",4,0,1,"100","1",1.4,"-0.4"
"Madris, Bligh","676632","PIT","2022","adj_xhr","20.09",4,1,0,"0","1",1.2,"-0.2"
"Machín, Vimael","605353","ATH","2022","adj_xhr","23.8",4,2,0,"0","1",1.6,"-0.6"
"Gregorius, Didi","544369","PHI","2022","adj_xhr","25.73",5,0,1,"100","1",1.4,"-0.4"
"Bemboom, Anthony","621532","BAL","2022","adj_xhr","22.02",1,0,0,"0","1",0,"1.0"
"Hensley, David","682073","HOU","2022","adj_xhr","22.66",1,0,0,"0","1",0.1,"0.9"
"Heyward, Jason","518792","CHC","2022","adj_xhr","22.24",0,4,0,"0","1",2.2,"-1.2"
"Barnhart, Tucker","571466","DET","2022","adj_xhr","23.79",1,3,0,"0","1",1.7,"-0.7"
"Frazier, Clint","640449","CHC","2022","adj_xhr",,0,1,0,,"0",0.7,"-0.7"
"Simmons, Andrelton","592743","CHC","2022","adj_xhr",,0,1,0,,"0",0.5,"-0.5"
"Florial, Estevan","664314","NYY","2022","adj_xhr",,0,1,0,,"0",0.5,"-0.5"
"Tucker, Cole","657061","PIT","2022","adj_xhr",,0,1,0,,"0",0.4,"-0.4"
"Stevenson, Cal","670276","ATH","2022","adj_xhr",,2,0,0,,"0",0.3,"-0.3"
"Hermosillo, Michael","641684","CHC","2022","adj_xhr",,0,1,0,,"0",0.3,"-0.3"
"Quiroz, Esteban","606019","CHC","2022","adj_xhr",,1,0,0,,"0",0.2,"-0.2"
"Duggar, Steven","621453","LAA","2022","adj_xhr",,1,0,0,,"0",0.2,"-0.2"
"Hamilton, Billy","571740","MIN","2022","adj_xhr",,1,0,0,,"0",0.2,"-0.2"
"Lagares, Juan","501571","LAA","2022","adj_xhr",,1,1,0,,"0",0.7,"-0.7"
"Strange-Gordon, Dee","543829","WSH","2022","adj_xhr",,0,1,0,,"0",0.8,"-0.8"
"Heineman, Tyler","623168","PIT","2022","adj_xhr",,2,1,0,,"0",0.9,"-0.9"
"Clement, Ernie","676391","ATH","2022","adj_xhr",,2,1,0,,"0",0.9,"-0.9"
"Gallagher, Cam","595956","KC","2022","adj_xhr",,1,1,0,,"0",0.9,"-0.9"
"Piña, Manny","444489","ATL","2022","adj_xhr",,1,1,0,,"0",0.9,"-0.9"
"Goodrum, Niko","592348","HOU","2022","adj_xhr",,0,2,0,,"0",1.2,"-1.2"
"Straw, Myles","664702","CLE","2022","adj_xhr",,1,3,0,,"0",1.5,"-1.5"
"Smith, Dominic","642086","NYM","2022","adj_xhr",,0,2,0,,"0",1.7,"-1.7"
"Meadows, Austin","640457","DET","2022","adj_xhr",,0,4,0,,"0",1.9,"-1.9"
"Sierra, Magneuris","642423","LAA","2022","adj_xhr",,1,0,0,,"0",0,"0.0"
"Knapp, Andrew","595284","SF","2022","adj_xhr",,1,0,0,,"0",0,"0.0"
"Gutiérrez, Kelvin","642721","BAL","2022","adj_xhr",,1,0,0,,"0",0.2,"-0.2"
"Adrianza, Ehire","501303","ATL","2022","adj_xhr",,2,0,0,,"0",0.2,"-0.2"
"Gosselin, Phil","594838","LAA","2022","adj_xhr",,2,0,0,,"0",0.2,"-0.2"
"Hernandez, Elier","609274","TEX","2022","adj_xhr",,1,0,0,,"0",0.1,"-0.1"
"Palacios, Richie","680700","CLE","2022","adj_xhr",,1,0,0,,"0",0.1,"-0.1"
"Ramos, Heliot","671218","SF","2022","adj_xhr",,1,0,0,,"0",0.1,"-0.1"
"Quinn, Roman","596451","TB","2022","adj_xhr",,1,0,0,,"0",0,"0.0"
"Garneau, Dustin","572863","DET","2022","adj_xhr",,1,0,0,,"0",0.1,"-0.1"
"Hager, Jake","606993","AZ","2022","adj_xhr",,2,0,0,,"0",0.1,"-0.1"
"Nuñez, Dom","624513","COL","2022","adj_xhr",,1,0,0,,"0",0.1,"-0.1"
"Smith-Njigba, Canaan","675986","PIT","2022","adj_xhr",,1,0,0,,"0",0.1,"-0.1"
"Rooker, Brent","667670","KC","2022","adj_xhr",,0,1,0,,"0",0.6,"-0.6"
"Diaz, Yainer","673237","HOU","2022","adj_xhr",,0,1,0,,"0",0.6,"-0.6"
"Azocar, José","640492","SD","2022","adj_xhr",,2,1,0,,"0",0.6,"-0.6"
"Martin Jr., Richie","621006","BAL","2022","adj_xhr",,0,1,0,,"0",0.6,"-0.6"
"Lopez, Nicky","670032","KC","2022","adj_xhr",,2,1,0,,"0",0.7,"-0.7"
"Rivero, Sebastián","665861","KC","2022","adj_xhr",,0,1,0,,"0",0.7,"-0.7"
"Herrera, Iván","671056","STL","2022","adj_xhr",,1,0,0,,"0",0.1,"-0.1"
"Davis, Brendon","663478","DET","2022","adj_xhr",,0,1,0,,"0",0.7,"-0.7"
"Barrera, Tres","668663","WSH","2022","adj_xhr",,0,1,0,,"0",0.6,"-0.6"
