"last_name, first_name","player_id","team_name_alt","pitch_type","pitch_name","run_value_per_100","run_value","pitches","pitch_usage","pa","ba","slg","woba","whiff_percent","k_percent","put_away","est_ba","est_slg","est_woba","hard_hit_percent"
"Peña, Jeremy",665161,"HOU","SI","Sinker",-0.2,-1,"458",20.2,"146","0.304","0.385","0.33",9.6,10.3,16.1,"0.281","0.368","0.317",38
"Urshela, Gio",570482,"ATL","FF","4-Seam Fastball",0,0,"536",31.8,"145","0.256","0.414","0.329",21.1,18.6,16.4,"0.264","0.452","0.335",34.6
"O'Hoppe, Logan",681351,"LAA","FF","4-Seam Fastball",-1,-6,"536",27,"145","0.194","0.313","0.261",34.3,36.6,27.9,"0.21","0.448","0.309",53.1
"Cruz, Oneil",665833,"PIT","FF","4-Seam Fastball",1.7,10,"603",25.3,"145","0.354","0.577","0.425",20,17.9,14.3,"0.329","0.659","0.443",63.8
"Bohm, Alec",664761,"PHI","SI","Sinker",-1,-4,"437",20.6,"145","0.26","0.389","0.315",9.6,9.7,17.9,"0.324","0.488","0.382",51.3
"Pages, Andy",681624,"LAD","FF","4-Seam Fastball",-0.1,-1,"613",35.7,"145","0.242","0.387","0.322",24.9,31,21.3,"0.208","0.401","0.316",46.9
"Tellez, Rowdy",642133,"PIT","FF","4-Seam Fastball",-1.4,-8,"571",34.3,"145","0.202","0.355","0.303",15.2,20.7,21.6,"0.227","0.466","0.343",45.8
"Benson, Will",666181,"CIN","FF","4-Seam Fastball",-0.5,-3,"554",33.5,"144","0.184","0.416","0.301",32.1,34,25.3,"0.177","0.385","0.289",42.3
"Tovar, Ezequiel",678662,"COL","SL","Slider",1.5,6,"441",17.4,"144","0.262","0.518","0.341",38.6,32.6,28.1,"0.195","0.378","0.244",39.6
"Adames, Willy",642715,"MIL","SI","Sinker",0.4,2,"526",19.2,"144","0.308","0.485","0.377",16.4,14.6,19.1,"0.296","0.517","0.38",40
"Harris II, Michael",671739,"ATL","FF","4-Seam Fastball",-0.1,-1,"608",36.1,"143","0.263","0.429","0.332",16.4,16.1,12.8,"0.298","0.516","0.377",48.6
"Díaz, Yandy",650490,"TB","SI","Sinker",-0.1,0,"559",22.7,"143","0.282","0.366","0.344",9.7,14.7,19.3,"0.272","0.387","0.325",52.3
"Siri, Jose",642350,"TB","FF","4-Seam Fastball",1.3,7,"549",30.7,"143","0.207","0.496","0.349",45.3,40.6,27.8,"0.2","0.531","0.363",46.9
"Canha, Mark",592192,"SF","FF","4-Seam Fastball",-0.4,-2,"611",31.4,"143","0.226","0.313","0.311",22.8,21.7,15.7,"0.188","0.289","0.295",43.7
"Stephenson, Tyler",663886,"CIN","SI","Sinker",0.1,1,"470",24.2,"143","0.252","0.386","0.348",15.5,16.1,25,"0.266","0.425","0.343",46.2
"Steer, Spencer",668715,"CIN","SI","Sinker",-0.2,-1,"528",20.2,"143","0.268","0.457","0.351",13.2,14,18,"0.276","0.44","0.355",54.6
"Candelario, Jeimer",600869,"CIN","FF","4-Seam Fastball",2.9,15,"522",29.4,"142","0.288","0.616","0.407",23.6,19.7,16.8,"0.243","0.487","0.349",39.4
"Rafaela, Ceddanne",678882,"BOS","FF","4-Seam Fastball",-0.7,-4,"620",30,"142","0.218","0.444","0.299",37.9,38.7,23.6,"0.184","0.415","0.275",54.4
"O'Neill, Tyler",641933,"BOS","FF","4-Seam Fastball",1.9,11,"579",29.2,"142","0.238","0.557","0.384",30.6,31.7,21.6,"0.201","0.54","0.361",65.4
"Thomas, Lane",657041,"CLE","FF","4-Seam Fastball",0.9,5,"573",27.6,"141","0.264","0.504","0.38",19.8,30.5,22.9,"0.265","0.469","0.358",55
"Chapman, Matt",656305,"SF","SI","Sinker",0.7,3,"471",17.4,"141","0.283","0.417","0.37",12.2,12.8,16.4,"0.308","0.487","0.4",52
"Haniger, Mitch",571745,"SEA","FF","4-Seam Fastball",-1.3,-7,"543",30.9,"141","0.208","0.392","0.305",27.3,24.8,21.5,"0.216","0.417","0.318",45.6
"Morel, Christopher",666624,"TB","SI","Sinker",-2,-9,"429",18.2,"140","0.24","0.304","0.286",16.4,10.7,17.6,"0.28","0.408","0.342",44.1
"Martinez, J.D.",502110,"NYM","FF","4-Seam Fastball",0.4,3,"653",31.8,"140","0.222","0.47","0.357",19.5,30.7,19.3,"0.248","0.56","0.398",60.8
"Volpe, Anthony",683011,"NYY","SI","Sinker",0.1,0,"523",18.7,"140","0.312","0.424","0.368",11.9,12.9,15.9,"0.268","0.343","0.315",37
"Ruiz, Keibert",660688,"WSH","FF","4-Seam Fastball",-0.7,-3,"437",26.3,"140","0.239","0.403","0.295",6.9,8.6,10.7,"0.257","0.385","0.295",23.8
"Crow-Armstrong, Pete",691718,"CHC","FF","4-Seam Fastball",-0.6,-3,"498",35.1,"139","0.198","0.322","0.284",30.8,25.9,21.1,"0.2","0.386","0.294",47.2
"Nootbaar, Lars",663457,"STL","FF","4-Seam Fastball",0.2,1,"548",33,"139","0.248","0.462","0.365",14.5,19.4,16.5,"0.3","0.571","0.419",59.3
"Arraez, Luis",650333,"SD","SI","Sinker",-0.8,-3,"448",18.5,"138","0.305","0.352","0.312",4.7,2.2,3.4,"0.322","0.418","0.344",31.5
"Keith, Colt",690993,"DET","FF","4-Seam Fastball",0.2,1,"602",29.9,"138","0.312","0.408","0.358",16.3,15.9,14.8,"0.281","0.405","0.336",47.6
"Soto, Juan",665742,"NYY","SI","Sinker",3.4,16,"487",16.5,"138","0.379","0.707","0.506",14.5,13.8,17.9,"0.369","0.776","0.52",60.2
"McKinstry, Zach",656716,"DET","FF","4-Seam Fastball",-2.4,-11,"457",36.6,"138","0.165","0.223","0.236",16,17.4,16.4,"0.212","0.35","0.294",34.7
"García Jr., Luis",671277,"WSH","FF","4-Seam Fastball",-0.3,-2,"520",27.6,"137","0.294","0.397","0.328",14.3,12.4,11.8,"0.322","0.59","0.411",54.5
"Wade Jr., LaMonte",664774,"SF","FF","4-Seam Fastball",0.5,3,"626",38.2,"136","0.225","0.363","0.361",21.6,19.1,14.9,"0.281","0.51","0.419",48.7
"Young, Jacob",696285,"WSH","FF","4-Seam Fastball",-1.1,-6,"547",28,"136","0.254","0.336","0.29",15.6,18.4,17.2,"0.282","0.373","0.309",35
"Cronenworth, Jake",630105,"SD","SI","Sinker",-1.3,-6,"448",16.3,"136","0.242","0.315","0.31",9.3,11.8,15.1,"0.247","0.351","0.301",30.3
"Hoerner, Nico",663538,"CHC","SI","Sinker",0.6,3,"510",22,"136","0.294","0.403","0.388",4.3,4.4,6.5,"0.285","0.349","0.329",32.5
"Suárez, Eugenio",553993,"AZ","SI","Sinker",0.7,3,"464",18.3,"135","0.322","0.452","0.389",14.5,12.6,18.3,"0.318","0.522","0.402",45.5
"Moniak, Mickey",666160,"LAA","FF","4-Seam Fastball",-0.4,-2,"516",33.6,"135","0.198","0.405","0.283",31.3,27.4,20.4,"0.207","0.43","0.297",42.7
"Brown, Seth",664913,"ATH","FF","4-Seam Fastball",0.1,1,"482",31.1,"135","0.266","0.461","0.332",20,25.9,24.8,"0.268","0.517","0.346",52.1
"Toro, Abraham",647351,"ATH","FF","4-Seam Fastball",-0.8,-4,"506",36.3,"134","0.248","0.372","0.304",12.6,13.4,11.9,"0.25","0.413","0.32",24.8
"Tucker, Kyle",663656,"HOU","FF","4-Seam Fastball",3.6,18,"512",38,"134","0.324","0.695","0.481",13.1,9.7,9.4,"0.281","0.626","0.445",48.4
"Diaz, Yainer",673237,"HOU","FF","4-Seam Fastball",0,0,"629",29.6,"134","0.289","0.455","0.359",27,26.9,18.6,"0.277","0.452","0.345",60.5
"Polanco, Jorge",593871,"SEA","FF","4-Seam Fastball",-0.3,-2,"606",31.2,"133","0.212","0.407","0.318",19.4,26.3,19.3,"0.214","0.503","0.344",48.2
"Semien, Marcus",543760,"TEX","SI","Sinker",0.3,1,"427",16.3,"133","0.27","0.402","0.338",12.1,12,15.1,"0.299","0.459","0.358",39.6
"Tauchman, Mike",643565,"CHC","FF","4-Seam Fastball",-0.3,-2,"621",40.4,"133","0.198","0.327","0.334",23,24.1,15.4,"0.203","0.359","0.348",42.9
"Albies, Ozzie",645277,"ATL","FF","4-Seam Fastball",-0.2,-1,"547",33.2,"133","0.229","0.398","0.311",16.6,12,10.1,"0.245","0.477","0.343",37.9
"Burger, Jake",669394,"MIA","SI","Sinker",0.2,1,"429",20.6,"133","0.3","0.45","0.37",13.5,11.3,26.3,"0.282","0.421","0.344",41.9
"Rocchio, Brayan",677587,"CLE","FF","4-Seam Fastball",-0.6,-3,"561",33.6,"132","0.214","0.366","0.312",16.4,17.4,13.5,"0.195","0.332","0.286",22
"Wong, Connor",657136,"BOS","FF","4-Seam Fastball",-0.9,-6,"603",32.3,"132","0.246","0.314","0.304",27.8,30.3,20.1,"0.199","0.316","0.27",38
"Witt Jr., Bobby",677951,"KC","SL","Slider",0.9,5,"513",19.7,"132","0.303","0.451","0.362",30.1,16.7,14.4,"0.266","0.417","0.328",36.6
"Triolo, Jared",669707,"PIT","FF","4-Seam Fastball",-1.1,-6,"529",30,"132","0.179","0.33","0.278",26,29.5,21.3,"0.2","0.341","0.293",34.7
"Ramírez, José",608070,"CLE","CH","Changeup",1.2,6,"472",17.3,"131","0.267","0.5","0.345",16.3,9.9,8.8,"0.261","0.403","0.317",33.9
"Realmuto, J.T.",592663,"PHI","FF","4-Seam Fastball",-1,-5,"493",31.1,"131","0.25","0.375","0.308",21.5,26,21.7,"0.265","0.454","0.338",59.3
"Stanton, Giancarlo",519317,"NYY","FF","4-Seam Fastball",0.1,1,"569",31.1,"130","0.219","0.456","0.337",29.1,30.8,23.4,"0.214","0.527","0.353",56
"Arcia, Orlando",606115,"ATL","SI","Sinker",-1.6,-7,"454",19.5,"130","0.235","0.345","0.293",13.5,8.5,12.2,"0.241","0.362","0.303",33.9
"Mountcastle, Ryan",663624,"BAL","FF","4-Seam Fastball",0.9,5,"594",31.2,"130","0.316","0.504","0.383",24.7,25.4,17.3,"0.284","0.496","0.367",50
"Naylor, Bo",666310,"CLE","FF","4-Seam Fastball",-1.3,-7,"540",33.3,"129","0.161","0.381","0.267",27.8,32.6,23,"0.172","0.361","0.26",42.9
"Alonso, Pete",624413,"NYM","SL","Slider",-1.7,-9,"526",18.9,"129","0.138","0.207","0.195",38.1,31.8,22.2,"0.175","0.279","0.234",28.2
"Ohtani, Shohei",660271,"LAD","SI","Sinker",2.8,12,"439",15.5,"128","0.357","0.563","0.441",15.3,17.2,23.4,"0.337","0.575","0.432",61.1
"Witt Jr., Bobby",677951,"KC","SI","Sinker",3.4,13,"389",15,"128","0.381","0.628","0.466",8.1,7,12.2,"0.375","0.725","0.491",59.4
"Garver, Mitch",641598,"SEA","FF","4-Seam Fastball",1.7,8,"466",25.7,"128","0.236","0.536","0.37",26.3,32,24.3,"0.209","0.465","0.34",55.7
"Dubón, Mauricio",643289,"HOU","FF","4-Seam Fastball",-1.6,-8,"487",33.6,"128","0.239","0.282","0.265",23.9,18.8,16.4,"0.202","0.287","0.251",30.2
"Miranda, Jose",669304,"MIN","FF","4-Seam Fastball",1.4,6,"445",28.9,"127","0.315","0.586","0.41",16.3,11,12,"0.263","0.454","0.351",46.5
"Suzuki, Seiya",673548,"CHC","SI","Sinker",2.8,13,"480",19.1,"127","0.388","0.602","0.477",8.7,16.5,16.7,"0.337","0.56","0.442",55.4
"Lopez, Nicky",670032,"CWS","FF","4-Seam Fastball",1.4,7,"535",32.9,"127","0.34","0.437","0.408",12.4,8.7,9.2,"0.289","0.403","0.367",22.1
"Hernández, Teoscar",606192,"LAD","SL","Slider",-1.1,-6,"503",19.3,"126","0.205","0.402","0.27",45.2,36.5,27.5,"0.206","0.413","0.275",42.1
"Singleton, Jon",572138,"HOU","FF","4-Seam Fastball",0.4,2,"522",32.1,"126","0.275","0.422","0.374",15.8,19,16.7,"0.242","0.427","0.364",40.5
"Judge, Aaron",592450,"NYY","SI","Sinker",4.3,21,"481",16.7,"126","0.38","0.731","0.517",15.2,18.3,22.8,"0.364","0.807","0.523",71.8
"Isbel, Kyle",664728,"KC","FF","4-Seam Fastball",-0.3,-2,"512",32.4,"126","0.241","0.417","0.329",16.3,23,19.5,"0.247","0.39","0.33",42.7
"Yoshida, Masataka",807799,"BOS","FF","4-Seam Fastball",0.6,3,"508",31.9,"126","0.292","0.443","0.375",8.5,11.1,11.4,"0.269","0.446","0.364",41.5
"Caballero, José",676609,"TB","FF","4-Seam Fastball",-0.2,-1,"528",27.9,"126","0.229","0.45","0.332",24.6,30.2,20.9,"0.192","0.368","0.297",37.3
"Neto, Zach",687263,"LAA","SI","Sinker",-0.8,-3,"450",19.7,"126","0.252","0.378","0.337",14,11.1,18.2,"0.276","0.456","0.36",39.8
"Raleigh, Cal",663728,"SEA","CH","Changeup",0.1,1,"456",18.1,"125","0.22","0.441","0.291",34.6,24,18.8,"0.245","0.483","0.325",34.4
"McCutchen, Andrew",457705,"PIT","SI","Sinker",1.7,8,"479",22.1,"125","0.264","0.518","0.405",15.4,12.8,13,"0.266","0.529","0.377",44.2
"Soler, Jorge",624585,"ATL","SI","Sinker",0.9,4,"491",20.9,"125","0.28","0.47","0.412",16.7,12.8,17,"0.298","0.501","0.41",42.4
"Torres, Gleyber",650402,"NYY","SI","Sinker",2.5,11,"432",15.4,"125","0.436","0.636","0.491",14.8,13.6,15.6,"0.319","0.484","0.388",53.2
"Hernández, Teoscar",606192,"LAD","SI","Sinker",1,5,"503",19.3,"125","0.355","0.486","0.418",17.8,12.8,14.3,"0.313","0.519","0.408",51.6
"Semien, Marcus",543760,"TEX","SL","Slider",-1.3,-7,"534",20.3,"124","0.2","0.27","0.235",32.9,25.8,20.6,"0.184","0.238","0.218",19
"Altuve, Jose",514888,"HOU","SL","Slider",0.9,4,"445",18.1,"124","0.27","0.432","0.358",29.9,20.2,18,"0.244","0.391","0.318",29.1
"Contreras, Willson",575929,"STL","FF","4-Seam Fastball",1.2,6,"492",35.6,"124","0.296","0.469","0.407",31.8,29,21.3,"0.251","0.419","0.375",56.5
"Gorman, Nolan",669357,"STL","FF","4-Seam Fastball",-0.7,-4,"613",38.5,"124","0.176","0.352","0.278",34.9,41.1,24.5,"0.176","0.401","0.299",48.3
"Kiner-Falefa, Isiah",643396,"PIT","FF","4-Seam Fastball",0.1,1,"491",28.9,"124","0.304","0.409","0.341",10.9,13.7,12.6,"0.292","0.407","0.33",34.3
"Buxton, Byron",621439,"MIN","FF","4-Seam Fastball",2.5,11,"441",30.2,"124","0.324","0.657","0.445",22.7,19.4,17.6,"0.29","0.648","0.424",59.3
"Pederson, Joc",592626,"AZ","FF","4-Seam Fastball",2.4,13,"551",30.4,"123","0.291","0.602","0.428",28.5,31.7,24.5,"0.201","0.443","0.338",56.3
"Bogaerts, Xander",593428,"SD","FF","4-Seam Fastball",0.3,1,"478",26.7,"123","0.36","0.456","0.377",8.9,8.1,8.1,"0.283","0.387","0.317",39
"Diaz, Yainer",673237,"HOU","SL","Slider",-0.1,0,"382",18,"123","0.293","0.422","0.32",27.5,15.4,18.8,"0.294","0.477","0.339",48.5
"Peña, Jeremy",665161,"HOU","SL","Slider",-0.6,-3,"431",19,"123","0.248","0.402","0.293",35.9,26.8,21.9,"0.246","0.394","0.291",40
"Perez, Salvador",521692,"KC","SL","Slider",0.6,3,"429",18.6,"122","0.27","0.423","0.344",33.5,19.7,17.3,"0.259","0.477","0.341",40.9
"Arozarena, Randy",668227,"SEA","SI","Sinker",-0.2,-1,"525",18.9,"122","0.269","0.301","0.367",20.5,13.9,14.3,"0.277","0.376","0.396",50.6
"Ward, Taylor",621493,"LAA","SL","Slider",-1.2,-6,"516",19.9,"122","0.173","0.309","0.255",35.5,31.1,23.2,"0.193","0.337","0.275",30.1
"Altuve, Jose",514888,"HOU","SI","Sinker",-0.3,-1,"452",18.4,"122","0.304","0.393","0.338",13.9,8.2,13.7,"0.295","0.408","0.339",29.4
"Lowe, Josh",666139,"TB","FF","4-Seam Fastball",0.2,1,"585",35,"122","0.243","0.421","0.334",28.2,27.9,17,"0.245","0.459","0.348",57.5
"Fermin, Freddy",666023,"KC","FF","4-Seam Fastball",-1.2,-6,"472",32.9,"122","0.282","0.318","0.3",21,15.6,12.1,"0.236","0.331","0.285",35.5
"Turner, Justin",457759,"SEA","SI","Sinker",0.2,1,"470",20.3,"122","0.304","0.363","0.372",8,6.6,7.5,"0.264","0.348","0.335",30.2
"Doyle, Brenton",686668,"COL","SI","Sinker",2.4,10,"411",19,"121","0.367","0.615","0.448",12.3,10.7,17.6,"0.327","0.581","0.418",49
"Friedl, TJ",670770,"CIN","FF","4-Seam Fastball",0.6,3,"441",34.3,"121","0.243","0.466","0.351",14.4,9.9,11.1,"0.229","0.355","0.313",28
"Westburg, Jordan",676059,"BAL","FF","4-Seam Fastball",2.5,10,"401",24.5,"121","0.294","0.624","0.413",25.6,23.1,22,"0.29","0.653","0.423",54.9
"Ward, Taylor",621493,"LAA","SI","Sinker",-0.5,-2,"451",17.4,"121","0.279","0.413","0.344",15.5,15.7,22.1,"0.291","0.472","0.379",51.7
"Burger, Jake",669394,"MIA","FF","4-Seam Fastball",1.9,9,"484",23.3,"120","0.302","0.651","0.428",22.8,24.2,18.8,"0.272","0.671","0.423",64.1
"Hernández, Enrique",571771,"LAD","FF","4-Seam Fastball",-2.6,-12,"460",30.3,"120","0.162","0.261","0.215",19,18.3,15.7,"0.209","0.329","0.261",43.3
"Rodgers, Brendan",663898,"COL","SI","Sinker",-1.9,-8,"402",19.3,"120","0.267","0.345","0.293",12.2,15,24.7,"0.243","0.328","0.27",43.9
"Paredes, Isaac",670623,"CHC","SI","Sinker",1.4,7,"495",17.4,"120","0.309","0.532","0.426",11.2,15,12.9,"0.246","0.402","0.368",33.8
"Langford, Wyatt",694671,"TEX","SI","Sinker",0.3,1,"437",19.4,"120","0.291","0.427","0.36",14.9,15.8,22.1,"0.278","0.424","0.355",40
"Freeman, Freddie",518692,"LAD","SI","Sinker",-0.9,-4,"458",18.2,"120","0.255","0.382","0.333",10.7,6.7,6.8,"0.288","0.45","0.38",51.6
"Garcia, Maikel",672580,"KC","SI","Sinker",-1.5,-6,"423",17.9,"120","0.262","0.364","0.303",6.9,10.8,14.8,"0.272","0.376","0.315",49
"Young, Jacob",696285,"WSH","SI","Sinker",0.5,2,"434",22.2,"120","0.349","0.453","0.404",14.1,12.5,15.3,"0.287","0.377","0.338",34.8
"Rodgers, Brendan",663898,"COL","FF","4-Seam Fastball",0.8,4,"513",24.7,"119","0.351","0.523","0.407",18.8,26.9,18.9,"0.274","0.449","0.336",49.4
"Carroll, Corbin",682998,"AZ","SI","Sinker",1.5,6,"392",14.8,"119","0.291","0.447","0.375",10.7,14.3,21.8,"0.239","0.369","0.322",46
"Rafaela, Ceddanne",678882,"BOS","SL","Slider",0.6,2,"394",19,"119","0.331","0.432","0.352",31.5,16.8,16,"0.279","0.377","0.29",29.6
"Clement, Ernie",676391,"TOR","FF","4-Seam Fastball",-0.8,-3,"408",28.2,"119","0.259","0.464","0.331",16.5,14.3,16,"0.211","0.371","0.263",23.5
"Swanson, Dansby",621020,"CHC","SI","Sinker",-1.2,-5,"417",17.7,"119","0.229","0.371","0.317",21.1,16.8,21.5,"0.282","0.477","0.37",47.1
"Espinal, Santiago",669289,"CIN","FF","4-Seam Fastball",-0.9,-5,"497",33,"119","0.236","0.396","0.305",10.8,12.6,10.7,"0.247","0.37","0.301",21.3
"Larnach, Trevor",663616,"MIN","FF","4-Seam Fastball",0.3,1,"441",28,"118","0.25","0.45","0.353",16.1,14.4,14.8,"0.314","0.617","0.437",53.6
"Bader, Harrison",664056,"NYM","FF","4-Seam Fastball",0.2,1,"432",26.2,"118","0.272","0.427","0.351",16.8,24.6,22.3,"0.246","0.424","0.339",41.9
"Massey, Michael",686681,"KC","FF","4-Seam Fastball",0.3,2,"487",36.6,"118","0.241","0.481","0.36",15.1,13.6,10.8,"0.236","0.44","0.323",37
"Kepler, Max",596146,"MIN","FF","4-Seam Fastball",-0.5,-2,"459",30.6,"118","0.269","0.407","0.334",21.4,15.3,13.5,"0.266","0.463","0.344",43.3
"Rodríguez, Julio",677594,"SEA","SI","Sinker",0.9,4,"402",16.9,"118","0.296","0.463","0.405",18.4,12.7,15,"0.326","0.541","0.405",58.1
"Arenado, Nolan",571448,"STL","SI","Sinker",0.4,2,"438",17.9,"118","0.316","0.411","0.375",11.2,5.1,8.6,"0.271","0.392","0.355",40.2
"Ohtani, Shohei",660271,"LAD","SL","Slider",4,18,"442",15.6,"117","0.314","0.838","0.497",40.8,26.5,21.4,"0.298","0.818","0.485",60.8
"Henderson, Gunnar",683002,"BAL","SI","Sinker",0.3,2,"462",16,"117","0.305","0.421","0.385",11.9,12.8,14.6,"0.287","0.415","0.383",51.9
"Drury, Brandon",592273,"LAA","FF","4-Seam Fastball",-2.6,-12,"475",34,"116","0.152","0.21","0.209",28.2,32.8,23.5,"0.18","0.291","0.25",37.3
"Tatis Jr., Fernando",665487,"SD","SI","Sinker",0.7,3,"359",23.1,"116","0.288","0.442","0.355",13,11.2,15.7,"0.355","0.585","0.437",51.6
"Fry, David",681807,"CLE","FF","4-Seam Fastball",2.4,10,"434",28.6,"116","0.288","0.596","0.413",26.4,26.7,21.1,"0.269","0.498","0.364",42.5
"Rutschman, Adley",668939,"BAL","CH","Changeup",0.3,1,"419",16.2,"116","0.226","0.321","0.266",19.6,12.1,9.9,"0.266","0.362","0.302",24.5
"Nimmo, Brandon",607043,"NYM","SI","Sinker",-1.4,-6,"452",16.5,"116","0.206","0.284","0.282",13.8,14.7,15.6,"0.244","0.394","0.326",38.8
"Fitzgerald, Tyler",666149,"SF","FF","4-Seam Fastball",1.5,6,"372",28,"115","0.33","0.575","0.41",21.9,28.7,30,"0.262","0.483","0.345",43.8
"Robert Jr., Luis",673357,"CWS","FF","4-Seam Fastball",-0.5,-2,"469",29.1,"115","0.245","0.441","0.332",33.6,32.2,27.8,"0.237","0.523","0.365",57.6
"Freeman, Tyler",671289,"CLE","FF","4-Seam Fastball",-2,-9,"465",33.7,"115","0.179","0.211","0.272",14,14.8,14.3,"0.24","0.324","0.327",26.9
"Arenado, Nolan",571448,"STL","SL","Slider",-0.8,-3,"407",16.6,"115","0.224","0.308","0.253",25.9,25.2,20.4,"0.228","0.317","0.267",36.3
"Seager, Corey",608369,"TEX","FF","4-Seam Fastball",1,5,"463",24.7,"115","0.239","0.523","0.338",21.5,24.3,18.9,"0.246","0.618","0.378",61.7
"Garcia, Maikel",672580,"KC","SL","Slider",0,0,"434",18.4,"115","0.273","0.336","0.294",18.6,12.2,10.9,"0.258","0.334","0.281",32.3
"Hamilton, David",666152,"BOS","FF","4-Seam Fastball",0.7,3,"364",30.6,"114","0.252","0.524","0.362",24.5,27.2,26.7,"0.2","0.373","0.288",34.7
"Fraley, Jake",641584,"CIN","FF","4-Seam Fastball",0.2,1,"392",29.5,"114","0.333","0.431","0.364",9.8,9.6,9.3,"0.288","0.403","0.348",24.7
"Rodríguez, Julio",677594,"SEA","SL","Slider",-0.3,-1,"426",17.9,"114","0.286","0.333","0.308",32.9,22.8,17.4,"0.276","0.437","0.34",40.5
"Jones, Nolan",666134,"COL","FF","4-Seam Fastball",0.1,0,"543",41.7,"114","0.226","0.333","0.32",26.4,36,21,"0.18","0.294","0.3",52.8
"Horwitz, Spencer",687462,"TOR","FF","4-Seam Fastball",1.3,7,"516",32.6,"114","0.316","0.516","0.414",18.4,20.2,12.8,"0.248","0.427","0.357",37.5
"Langford, Wyatt",694671,"TEX","SL","Slider",-0.8,-3,"427",18.9,"113","0.221","0.375","0.286",26,21.2,18.6,"0.246","0.432","0.319",38.3
"Vierling, Matt",663837,"DET","SI","Sinker",-0.8,-3,"408",17.7,"113","0.266","0.404","0.313",10.1,18.6,22.1,"0.261","0.389","0.295",48.3
"Goldschmidt, Paul",502671,"STL","SI","Sinker",1.1,5,"443",16.3,"113","0.297","0.515","0.411",16,15.9,16.2,"0.29","0.52","0.385",45.8
"Walls, Taylor",670764,"TB","FF","4-Seam Fastball",-1.4,-6,"424",41.2,"113","0.215","0.29","0.287",23.8,23.9,20.6,"0.205","0.311","0.293",34.8
"Kiner-Falefa, Isiah",643396,"PIT","SI","Sinker",-0.8,-3,"395",23.2,"113","0.257","0.371","0.312",9.3,13.3,23.8,"0.252","0.369","0.294",26.1
"Wells, Austin",669224,"NYY","FF","4-Seam Fastball",-0.8,-4,"475",29,"113","0.189","0.379","0.321",25.2,23.9,18.8,"0.221","0.496","0.365",45.6
"Lopez, Otto",672640,"MIA","FF","4-Seam Fastball",-1.1,-5,"429",27.8,"113","0.248","0.327","0.291",21.5,23,19.4,"0.276","0.446","0.338",53.8
"d'Arnaud, Travis",518595,"ATL","FF","4-Seam Fastball",-0.1,0,"473",35,"113","0.233","0.447","0.305",33.7,31.9,26.7,"0.246","0.475","0.333",48.6
"Ortiz, Joey",687401,"MIL","SI","Sinker",-0.7,-3,"470",22.1,"112","0.234","0.277","0.319",4.6,8,9.5,"0.239","0.312","0.313",33.3
"Winn, Masyn",691026,"STL","SI","Sinker",0.7,3,"444",17.4,"112","0.374","0.551","0.423",7.4,8.9,9.6,"0.354","0.487","0.386",40.8
"Verdugo, Alex",657077,"NYY","SI","Sinker",0.2,1,"404",17.3,"112","0.324","0.471","0.376",6.5,7.1,9.8,"0.286","0.432","0.344",40
"Torkelson, Spencer",679529,"DET","FF","4-Seam Fastball",-0.2,-1,"459",29,"111","0.226","0.441","0.342",20.1,21.6,17,"0.208","0.402","0.324",42.9
"Kim, Ha-Seong",673490,"SD","SI","Sinker",-1.2,-5,"424",21.4,"111","0.242","0.343","0.311",9.6,15.3,14.2,"0.244","0.335","0.293",36.5
"Duran, Jarren",680776,"BOS","SL","Slider",0.5,2,"388",13.6,"111","0.221","0.413","0.319",33.5,32.4,24.7,"0.211","0.39","0.284",30.4
"Thomas, Lane",657041,"CLE","SI","Sinker",-0.1,0,"406",19.5,"111","0.279","0.462","0.336",9.6,15.3,18.7,"0.255","0.4","0.312",46.1
"Profar, Jurickson",595777,"SD","SI","Sinker",-0.6,-2,"396",14.5,"110","0.239","0.38","0.332",8.4,13.6,14.2,"0.271","0.47","0.373",56.3
"Rizzo, Anthony",519203,"NYY","FF","4-Seam Fastball",-0.4,-2,"433",30.2,"110","0.242","0.347","0.318",19.7,18.2,13.9,"0.246","0.363","0.325",35.5
"Rortvedt, Ben",666163,"TB","FF","4-Seam Fastball",-0.6,-3,"500",36.8,"110","0.227","0.295","0.326",16.4,17.3,13,"0.208","0.351","0.332",31.9
"Contreras, William",661388,"MIL","SL","Slider",0.5,2,"418",15.6,"110","0.255","0.363","0.324",35.4,22.7,18,"0.233","0.391","0.303",39
"Chourio, Jackson",694192,"MIL","SI","Sinker",0.2,1,"448",21.3,"110","0.277","0.436","0.346",20.9,17.3,21.3,"0.247","0.352","0.302",43.9
"Diaz, Yainer",673237,"HOU","SI","Sinker",2.8,9,"324",15.2,"109","0.419","0.552","0.445",8.3,7.3,14.5,"0.356","0.471","0.372",53.1
"Vientos, Mark",668901,"NYM","FF","4-Seam Fastball",3.4,13,"385",21.9,"109","0.319","0.67","0.461",28.8,27.5,21.9,"0.298","0.679","0.444",64.6
"Happ, Ian",664023,"CHC","CH","Changeup",-1,-4,"447",16.4,"109","0.212","0.24","0.223",40.1,28.4,23.5,"0.227","0.306","0.259",24.7
"Merrifield, Whit",593160,"ATL","FF","4-Seam Fastball",-2.1,-9,"439",33,"109","0.165","0.264","0.269",9.2,12.8,11.5,"0.206","0.334","0.309",24.7
"Schwarber, Kyle",656941,"PHI","SL","Slider",1.5,7,"483",16.9,"109","0.25","0.479","0.359",40.7,38.5,25,"0.214","0.41","0.307",58.9
