Name,Team,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Balls,Strikes,Pitches,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,NameASCII,PlayerId,MLBAMID
"Travis Lakins","BOS",0.32142857142857145,2.666666666,0.214285714,0.571428571,0.214285714,0,0,81,105,186,0.53571429,0.35714286,0.10714286,0.07142857,0.64285714,0.28571429,"Travis Lakins",18600,664042
"Lucas Giolito","CHW",0.21761658031088082,0.6875,0.201970443,0.325123152,0.472906403,0.166666666,0.114583333,447,904,1351,0.42156863,0.26470588,0.31372549,0.2254902,0.49019608,0.28431373,"Lucas Giolito",15474,608337
"Wandy Peralta","- - -",0.23636363636363636,1.823529411,0.142857142,0.553571428,0.303571428,0,0.294117647,129,206,335,0.48333333,0.26666667,0.25,0.2,0.51666667,0.28333333,"Wandy Peralta",14295,593974
"Jonathan Holder","NYY",0.3409090909090909,1.176470588,0.195652173,0.434782608,0.369565217,0.117647058,0.117647058,108,188,296,0.5,0.2826087,0.2173913,0.23913043,0.47826087,0.2826087,"Jonathan Holder",16588,656547
"Wes Parsons","- - -",0.22857142857142856,1.5,0.210526315,0.47368421,0.315789473,0,0.333333333,108,137,245,0.38461538,0.41025641,0.20512821,0.20512821,0.51282051,0.28205128,"Wes Parsons",14764,641149
"Kyle Crick","PIT",0.25925925925925924,1.45,0.125,0.517857142,0.357142857,0.05,0.15,145,248,393,0.36842105,0.36842105,0.26315789,0.26315789,0.45614035,0.28070175,"Kyle Crick",13182,605195
"Brandon Brennan","SEA",0.2765957446808511,1.533333333,0.24,0.46,0.3,0,0.2,130,168,298,0.44,0.26,0.3,0.14,0.58,0.28,"Brandon Brennan",13527,592165
"Matt Bowman","CIN",0.3488372093023256,1.909090909,0.238095238,0.5,0.261904761,0.09090909,0,93,156,249,0.30232558,0.51162791,0.18604651,0.13953488,0.58139535,0.27906977,"Matt Bowman",13528,621199
"Chris Sale","BOS",0.35,1.555555555,0.245901639,0.459016393,0.295081967,0.055555555,0.055555555,132,229,361,0.40983607,0.32786885,0.26229508,0.2295082,0.49180328,0.27868852,"Chris Sale",10603,519242
"Michael Feliz","PIT",0.22058823529411764,0.862068965,0.25,0.347222222,0.402777777,0.068965517,0.137931034,187,309,496,0.34722222,0.40277778,0.25,0.16666667,0.55555556,0.27777778,"Michael Feliz",11903,593140
"Justin Wilson","NYM",0.3448275862068966,2,0.192307692,0.538461538,0.269230769,0,0,107,155,262,0.24137931,0.48275862,0.27586207,0.31034483,0.4137931,0.27586207,"Justin Wilson",4301,458677
"Trey Wingenter","SDP",0.21052631578947367,0.833333333,0.24137931,0.344827586,0.413793103,0.041666666,0.041666666,159,272,431,0.37931034,0.32758621,0.29310345,0.13793103,0.5862069,0.27586207,"Trey Wingenter",17793,622259
"Dylan Cease","CHW",0.32,1.368421052,0.174311926,0.47706422,0.348623853,0.157894736,0.236842105,275,415,690,0.44036697,0.29357798,0.26605505,0.18348624,0.5412844,0.27522936,"Dylan Cease",18525,656302
"Chance Adams","NYY",0.32432432432432434,0.933333333,0.275,0.35,0.375,0.066666666,0.2,89,135,224,0.425,0.35,0.225,0.25,0.475,0.275,"Chance Adams",18135,664856
"Thomas Pannone","TOR",0.24193548387096775,0.962962962,0.196969696,0.393939393,0.409090909,0.074074074,0.148148148,133,237,370,0.31818182,0.34848485,0.33333333,0.12121212,0.60606061,0.27272727,"Thomas Pannone",17281,623381
"David Price","BOS",0.3389830508474576,2.333333333,0.322033898,0.474576271,0.20338983,0.166666666,0,103,204,307,0.47457627,0.30508475,0.22033898,0.25423729,0.47457627,0.27118644,"David Price",3184,456034
"Luis Cessa","NYY",0.33695652173913043,1.3125,0.229166666,0.4375,0.333333333,0.0625,0.125,206,344,550,0.39583333,0.35416667,0.25,0.14583333,0.58333333,0.27083333,"Luis Cessa",13345,570666
"Steve Cishek","CHC",0.2542372881355932,0.785714285,0.180327868,0.360655737,0.459016393,0.071428571,0.142857142,191,284,475,0.26984127,0.34920635,0.38095238,0.23809524,0.49206349,0.26984127,"Steve Cishek",6483,518553
"Matt Grace","WSN",0.4166666666666667,3,0.278688524,0.540983606,0.180327868,0,0.272727272,94,230,324,0.41269841,0.42857143,0.15873016,0.19047619,0.53968254,0.26984127,"Matt Grace",11449,594840
"Matt Shoemaker","TOR",0.24,1.3,0.115384615,0.5,0.384615384,0.1,0.1,73,107,180,0.57692308,0.23076923,0.19230769,0.15384615,0.57692308,0.26923077,"Matt Shoemaker",4776,533167
"José Ruiz","CHW",0.35714285714285715,1.357142857,0.195121951,0.463414634,0.341463414,0.285714285,0,86,159,245,0.34146341,0.36585366,0.29268293,0.24390244,0.48780488,0.26829268,"Jose Ruiz",14552,614179
"Sergio Romo","- - -",0.2857142857142857,0.771428571,0.205128205,0.346153846,0.448717948,0.114285714,0.057142857,183,307,490,0.37974684,0.39240506,0.2278481,0.2278481,0.50632911,0.26582278,"Sergio Romo",9817,489265
"Alex Claudio","MIL",0.23157894736842105,2.08,0.189473684,0.547368421,0.263157894,0.2,0.16,164,325,489,0.44897959,0.32653061,0.2244898,0.25510204,0.47959184,0.26530612,"Alex Claudio",12890,592222
"Aaron Bummer","CHW",0.22058823529411764,3.142857142,0.147058823,0.647058823,0.205882352,0,0.071428571,132,247,379,0.4057971,0.30434783,0.28985507,0.26086957,0.47826087,0.26086957,"Aaron Bummer",16258,607481
"Tyler Clippard","CLE",0.13513513513513514,0.522727272,0.106666666,0.306666666,0.586666666,0.181818181,0.068181818,158,318,476,0.38961039,0.31168831,0.2987013,0.2987013,0.44155844,0.25974026,"Tyler Clippard",5640,461325
"Andrew Suárez","SFG",0.32558139534883723,2.3,0.232558139,0.53488372,0.232558139,0.2,0,65,137,202,0.27906977,0.37209302,0.34883721,0.18604651,0.55813953,0.25581395,"Andrew Suarez",18300,605498
"Francisco Liriano","PIT",0.24489795918367346,1.277777777,0.18,0.46,0.36,0.222222222,0.111111111,130,199,329,0.2745098,0.47058824,0.25490196,0.33333333,0.41176471,0.25490196,"Francisco Liriano",3201,434538
"Jacob deGrom","NYM",0.28431372549019607,1.420289855,0.200956937,0.468899521,0.33014354,0.144927536,0.130434782,523,971,1494,0.44131455,0.35680751,0.20187793,0.24882629,0.49765258,0.25352113,"Jacob deGrom",10954,594798
"Austin Pruitt","TBR",0.25757575757575757,1.894736842,0.179104477,0.537313432,0.283582089,0.052631578,0.105263157,156,258,414,0.44117647,0.33823529,0.22058824,0.23529412,0.51470588,0.25,"Austin Pruitt",15290,643493
"Joey Lucchesi","SDP",0.26732673267326734,2.333333333,0.108910891,0.623762376,0.267326732,0.148148148,0.148148148,233,399,632,0.33333333,0.47619048,0.19047619,0.32380952,0.42857143,0.24761905,"Joey Lucchesi",19320,664192
"J.B. Wendelken","OAK",0.175,0.944444444,0.125,0.425,0.45,0,0.055555555,88,128,216,0.46341463,0.29268293,0.24390244,0.09756098,0.65853659,0.24390244,"J.B. Wendelken",14506,605525
"Colten Brewer","BOS",0.31666666666666665,2.692307692,0.213114754,0.573770491,0.213114754,0.076923076,0.153846153,142,269,411,0.51612903,0.29032258,0.19354839,0.22580645,0.53225806,0.24193548,"Colten Brewer",12997,605155
"Tyler Glasnow","TBR",0.23333333333333334,1.944444444,0.13114754,0.573770491,0.295081967,0,0.055555555,144,248,392,0.36065574,0.42622951,0.21311475,0.26229508,0.50819672,0.2295082,"Tyler Glasnow",14374,607192
"Tyler Alexander","DET",0.2727272727272727,1.8,0.2,0.514285714,0.285714285,0,0.2,72,113,185,0.48571429,0.34285714,0.17142857,0.11428571,0.65714286,0.22857143,"Tyler Alexander",17735,641302
"Lucas Sims","CIN",0.1951219512195122,0.285714285,0.181818181,0.181818181,0.636363636,0.107142857,0.107142857,127,197,324,0.43181818,0.34090909,0.22727273,0.18181818,0.59090909,0.22727273,"Lucas Sims",13470,608371
"Gregory Soto","DET",0.36363636363636365,1.9375,0.129629629,0.574074074,0.296296296,0.125,0,106,200,306,0.30909091,0.45454545,0.23636364,0.29090909,0.49090909,0.21818182,"Gregory Soto",19677,642397
"John Means","BAL",0.22115384615384615,0.641509433,0.171428571,0.323809523,0.504761904,0.075471698,0.056603773,221,420,641,0.31132075,0.33018868,0.35849057,0.16981132,0.61320755,0.21698113,"John Means",16269,607644
"Oliver Pérez","CLE",0.25862068965517243,1.777777777,0.180327868,0.524590163,0.295081967,0.166666666,0.166666666,117,252,369,0.45901639,0.2295082,0.31147541,0.27868852,0.50819672,0.21311475,"Oliver Perez",1514,424144
"José Cisnero","DET",0.36585365853658536,0.8,0.162790697,0.372093023,0.465116279,0.1,0.1,120,195,315,0.30232558,0.37209302,0.3255814,0.13953488,0.65116279,0.20930233,"Jose Cisnero",6399,542585
"Josh Taylor","BOS",0.27906976744186046,2.555555555,0.272727272,0.522727272,0.204545454,0.111111111,0.222222222,105,191,296,0.44444444,0.4,0.15555556,0.22222222,0.57777778,0.2,"Josh Taylor",17359,657031
"Evan Marshall","CHW",0.26785714285714285,1.444444444,0.2,0.472727272,0.327272727,0.111111111,0,117,198,315,0.42857143,0.32142857,0.25,0.25,0.55357143,0.19642857,"Evan Marshall",12297,605359
"Richard Bleier","BAL",0.25925925925925924,4.583333333,0.182926829,0.670731707,0.146341463,0.083333333,0.083333333,95,238,333,0.31707317,0.41463415,0.26829268,0.17073171,0.63414634,0.19512195,"Richard Bleier",7803,542947
"Sam Dyson","- - -",0.265625,1.842105263,0.169230769,0.538461538,0.292307692,0.052631578,0.157894736,116,232,348,0.34328358,0.40298507,0.25373134,0.17910448,0.62686567,0.19402985,"Sam Dyson",11710,473879
"Luis Avilán","NYM",0.12903225806451613,1.9,0.09375,0.59375,0.3125,0,0.1,105,160,265,0.59375,0.25,0.15625,0.1875,0.625,0.1875,"Luis Avilan",2882,501593
"Tim Hill","KCR",0.22916666666666666,2.545454545,0.1875,0.583333333,0.229166666,0.272727272,0,100,171,271,0.3125,0.4375,0.25,0.3125,0.5,0.1875,"Tim Hill",16814,657612
"Manny Banuelos","CHW",0.3902439024390244,0.933333333,0.292682926,0.341463414,0.365853658,0.066666666,0.133333333,102,150,252,0.27906977,0.34883721,0.37209302,0.20930233,0.60465116,0.18604651,"Manny Banuelos",5365,544365
"Adam Kolarek","- - -",0.21518987341772153,12,0.177215189,0.75949367,0.063291139,0,0.4,112,258,370,0.35802469,0.30864198,0.33333333,0.25925926,0.55555556,0.18518519,"Adam Kolarek",10843,592473
"Rich Hill","LAD",0.24324324324324326,2.555555555,0.111111111,0.638888888,0.25,0.111111111,0.111111111,79,141,220,0.44736842,0.26315789,0.28947368,0.21052632,0.60526316,0.18421053,"Rich Hill",4806,448179
"Stephen Tarpley","NYY",0.3333333333333333,1,0.272727272,0.363636363,0.363636363,0.25,0.125,75,118,193,0.59090909,0.31818182,0.09090909,0.40909091,0.40909091,0.18181818,"Stephen Tarpley",15859,605501
"Rowan Wick","CHC",0.3076923076923077,2.1,0.205128205,0.538461538,0.256410256,0.2,0,87,175,262,0.41025641,0.35897436,0.23076923,0.25641026,0.56410256,0.17948718,"Rowan Wick",14646,592858
"Taylor Rogers","MIN",0.425,2,0.195121951,0.536585365,0.268292682,0,0.09090909,85,195,280,0.24390244,0.43902439,0.31707317,0.19512195,0.63414634,0.17073171,"Taylor Rogers",13449,573124
"Jake Faria","- - -",0.375,2,0.272727272,0.484848484,0.242424242,0.375,0.125,99,134,233,0.39393939,0.18181818,0.42424242,0.27272727,0.57575758,0.15151515,"Jake Faria",13699,607188
"Jake Diekman","- - -",0.2923076923076923,1.55,0.215384615,0.476923076,0.307692307,0.3,0,180,265,445,0.41538462,0.36923077,0.21538462,0.27692308,0.58461538,0.13846154,"Jake Diekman",5003,518617
