"player","player_id","team_abbrev","year","type","avg_hr_trot","doubters","mostly_gone","no_doubters","no_doubter_per","hr_total","xhr","xhr_diff"
"Nelson, Nick","656793","NYY","2021","adj_xhr",,0,2,0,,"0",0.9,"-0.9"
"Blewett, Scott","656240","KC","2021","adj_xhr",,0,1,0,,"0",0.6,"-0.6"
"Ruf, Darin","573131","SF","2021","adj_xhr",,0,1,0,,"0",0.6,"-0.6"
"Hoyt, James","624586","LAA","2021","adj_xhr",,0,1,0,,"0",0.6,"-0.6"
"Warren, Austin","681810","LAA","2021","adj_xhr",,3,1,0,,"0",0.6,"-0.6"
"Castro, Kervin","665645","SF","2021","adj_xhr",,0,1,0,,"0",0.6,"-0.6"
"Contreras, Roansy","672710","PIT","2021","adj_xhr",,0,1,0,,"0",0.5,"-0.5"
"Guerra, Javy","642770","SD","2021","adj_xhr",,1,1,0,,"0",0.5,"-0.5"
"Eaton, Adam","594809","LAA","2021","adj_xhr",,0,1,0,,"0",0.5,"-0.5"
"Holt, Brock","571788","TEX","2021","adj_xhr",,0,1,0,,"0",0.4,"-0.4"
"Bellatti, Andrew","571479","MIA","2021","adj_xhr",,0,1,0,,"0",0.4,"-0.4"
"Bazardo, Eduard","660825","BOS","2021","adj_xhr",,0,1,0,,"0",0.4,"-0.4"
"Martinez, Seth","661527","HOU","2021","adj_xhr",,0,1,0,,"0",0.4,"-0.4"
"Klobosits, Gabe","656620","WSH","2021","adj_xhr",,2,0,0,,"0",0.4,"-0.4"
"Sanmartin, Reiver","665665","CIN","2021","adj_xhr",,0,1,0,,"0",0.4,"-0.4"
"Hartlieb, Geoff","664129","NYM","2021","adj_xhr",,0,1,0,,"0",0.3,"-0.3"
"Ridings, Stephen","670050","NYY","2021","adj_xhr",,0,1,0,,"0",0.3,"-0.3"
"Mattson, Isaac","676755","BAL","2021","adj_xhr",,2,0,0,,"0",0.3,"-0.3"
"Crick, Kyle","605195","PIT","2021","adj_xhr",,2,0,0,,"0",0.2,"-0.2"
"Castro, Harold","605612","DET","2021","adj_xhr",,1,0,0,,"0",0.1,"-0.1"
"Nelson, Jimmy","519076","LAD","2021","adj_xhr",,1,0,0,,"0",0.1,"-0.1"
"Paredes, Enoli","660600","HOU","2021","adj_xhr",,1,0,0,,"0",0.1,"-0.1"
"Norwood, James","656803","SD","2021","adj_xhr",,1,0,0,,"0",0.1,"-0.1"
"Sherriff, Ryan","595411","TB","2021","adj_xhr",,1,0,0,,"0",0.1,"-0.1"
"Turner, Justin","457759","LAD","2021","adj_xhr",,1,0,0,,"0",0.1,"-0.1"
"Nogowski, John","596056","PIT","2021","adj_xhr",,1,0,0,,"0",0,"0.0"
"Ort, Kaleb","672391","BOS","2021","adj_xhr",,1,0,0,,"0",0,"0.0"
"Pérez, Francisco","660906","CLE","2021","adj_xhr",,1,0,0,,"0",0,"0.0"
"Wieck, Brad","623364","CHC","2021","adj_xhr",,1,0,0,,"0",0,"0.0"
